country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
maldrum,name0101,,6k active personnel,0 ships,First World War surplus,Questionable,None,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=eaf,,$333 million,,East Africa,Plentiful,None,,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61078,,
Junta,Torralva,http://blocgame.com/alliancestats.php?allianceid=1595,10k active personnel,0 ships,Finest of the 19th century,Angelic,1 factory,Standard,last online 6 hours ago,rankings.php?subregion=chi,The High Council,$362 million,alliancestats.php?allianceid=1595,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,19800 km 2,http://blocgame.com/stats.php?id=61430,,
Great Malaya,hydraghost,http://blocgame.com/alliancestats.php?allianceid=1899,35k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 4 hours ago,rankings.php?subregion=ind,ASEANG,$357 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Meagre,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60510,43 Mbbl,
New Land,John F. Kennedy,http://blocgame.com/alliancestats.php?allianceid=1952,77k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 1 hours ago,rankings.php?subregion=per,The Eastern Sea,$349 million,alliancestats.php?allianceid=1952,Persia,Plentiful,Mediocre,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61205,,
The Pure Ones,Fuhrer Hethler,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 117 hours ago,rankings.php?subregion=ara,,$355 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61429,6149 Mbbl,
SLA,acdcandrija@gmail.com,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 111 hours ago,rankings.php?subregion=mes,,$355 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61436,,
Raggiopolitania,AlexRay19,,22k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 76 hours ago,rankings.php?subregion=car,,$350 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20200 km 2,http://blocgame.com/stats.php?id=61361,276 Mbbl,
FuchukFakhu,KondaKondi,,18k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 27 hours ago,rankings.php?subregion=saf,,$367 million,,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61483,622 Mbbl,
PACUKA,PACIKIS,,30k active personnel,0 ships,Second World War surplus,Good,1 factory,Standard,last online 10 hours ago,rankings.php?subregion=ara,,$451 million,,Arabia,Plentiful,Meagre,,http://blocgame.com/rankings.php?subregion=ara,22107 km 2,http://blocgame.com/stats.php?id=61490,,
Boru,Skillet9!,http://blocgame.com/alliancestats.php?allianceid=1933,5k active personnel,0 ships,First World War surplus,Questionable,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=mes,democracy,$277 million,alliancestats.php?allianceid=1933,Mesopotamia,,Meagre,,http://blocgame.com/rankings.php?subregion=mes,13210 km 2,http://blocgame.com/stats.php?id=61318,,
Songjai,Hir23wiohkl,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 135 hours ago,rankings.php?subregion=sea,,$318 million,,Indochina,Untapped,None,,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61399,,
ZumbaZumbi,PakuPakis,,18k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 27 hours ago,rankings.php?subregion=saf,,$361 million,,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61482,672 Mbbl,
Kelvenia,Lance Adams,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 48 hours ago,rankings.php?subregion=ama,,$347 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61410,,
Actias,Meester,,0k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 45 hours ago,rankings.php?subregion=sea,,$330 million,,Indochina,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=sea,14917 km 2,http://blocgame.com/stats.php?id=46121,,
Twerkanasia,J_Daddy2.0,http://blocgame.com/alliancestats.php?allianceid=1961,6k active personnel,0 ships,First World War surplus,Good,1 factory,Poor,last online 81 hours ago,rankings.php?subregion=pac,Team?,$321 million,alliancestats.php?allianceid=1961,Pacific Rim,Untapped,Small,,http://blocgame.com/rankings.php?subregion=pac,16500 km 2,http://blocgame.com/stats.php?id=58182,591 Mbbl,
aladdin1987,deedeedee1987,,24k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=sea,,$331 million,,Indochina,,None,,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=60877,,
kyliasia,Evas,,8k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 144 hours ago,rankings.php?subregion=chi,,$369 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=61391,,
The Collective,XxGOTARxX,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 101 hours ago,rankings.php?subregion=car,,$346 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61448,446 Mbbl,
Pura Cendana,Tun Nila Utama,http://blocgame.com/alliancestats.php?allianceid=1899,37k active personnel,0 ships,First World War surplus,Normal,1 factory,Standard,last online 4 hours ago,rankings.php?subregion=ara,ASEANG,$338 million,alliancestats.php?allianceid=1899,Arabia,Plentiful,Small,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61462,,
Eureka,Matt Wheeler,,25k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 141 hours ago,rankings.php?subregion=ind,,$305 million,,East Indies,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61353,,
Casteldaccia,andreacalo29,http://blocgame.com/alliancestats.php?allianceid=1955,25k active personnel,0 ships,First World War surplus,Angelic,None,Standard,last online 7 hours ago,rankings.php?subregion=egy,II International,$345 million,alliancestats.php?allianceid=1955,Egypt,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61373,,
Markiziya,alx.hristov,,2k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 106 hours ago,rankings.php?subregion=waf,,$335 million,,West Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=waf,19602 km 2,http://blocgame.com/stats.php?id=61441,,
Sombrous,Sombra,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 103 hours ago,rankings.php?subregion=car,,$343 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61447,,
Pracht,crazyhorse,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 55 hours ago,rankings.php?subregion=ind,,$340 million,,East Indies,Untapped,None,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61431,,
Satan kingdom,alistan1987,,58k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=ind,,$333 million,,East Indies,Near Depletion,None,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60809,,
Curchi,Makarana,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 130 hours ago,rankings.php?subregion=mes,,$315 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61406,,
Kerith,Alan Hawke,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 121 hours ago,rankings.php?subregion=car,,$320 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61421,,
Bakar al assad,Abu Bakar,,83k active personnel,0 ships,First World War surplus,Gandhi-like,None,Good,last online 9 hours ago,rankings.php?subregion=ara,,$425 million,,Arabia,,Somewhat Large,,http://blocgame.com/rankings.php?subregion=ara,19835 km 2,http://blocgame.com/stats.php?id=61270,3924 Mbbl,
Cronation,bbills82,,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 121 hours ago,rankings.php?subregion=ama,,$337 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61422,,
Viadvolstok,Varnes,,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Elite,last online 122 hours ago,rankings.php?subregion=pac,,$330 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61417,,
Central Atlas,Jim Gors,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 118 hours ago,rankings.php?subregion=per,,$339 million,,Persia,Untapped,None,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61425,1652 Mbbl,
Macika,Emperor Nathan IV,,25k active personnel,0 ships,First World War surplus,Angelic,1 factory,Elite,last online 37 hours ago,rankings.php?subregion=gui,,$337 million,,Guinea,Untapped,None,,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61442,,
Craketopia,crake13,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 73 hours ago,rankings.php?subregion=egy,,$342 million,,Egypt,Untapped,None,,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61481,,
Markuslandia,m4rku7,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 71 hours ago,rankings.php?subregion=con,,$345 million,,Southern Cone,Untapped,None,,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61484,,
Arcistan,Sultan Arc,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 117 hours ago,rankings.php?subregion=ara,,$335 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61426,,
Lution,Revolutionair,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 117 hours ago,rankings.php?subregion=ara,,$335 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61427,,
Meadowdale,Vany,,25k active personnel,0 ships,First World War surplus,Angelic,None,Elite,last online 104 hours ago,rankings.php?subregion=ama,,$320 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61443,,
Gonglu,Colin Carpenter,http://blocgame.com/alliancestats.php?allianceid=1960,24k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 96 hours ago,rankings.php?subregion=sea,Power of Forces,$332 million,alliancestats.php?allianceid=1960,Indochina,Untapped,None,,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61453,,
Sithis,Titus the Second,,18k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 12 hours ago,rankings.php?subregion=gra,,$341 million,,Gran Colombia,Untapped,None,,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61465,,
DogeBananas,Doge Banana Swagger,,18k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 80 hours ago,rankings.php?subregion=car,,$333 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,19800 km 2,http://blocgame.com/stats.php?id=61468,,
halta,deathgodtrue111,,9k active personnel,0 ships,First World War surplus,Mad Dog,None,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=eaf,,$330 million,,East Africa,Plentiful,None,,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61075,,
Mandalore,John Bradshaw,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 94 hours ago,rankings.php?subregion=car,,$323 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61455,,
Eulica,TrumpDidNothingWrong,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 90 hours ago,rankings.php?subregion=ama,,$323 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61456,,
fishball,fishballfish6,,27k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=pac,,$335 million,,Pacific Rim,Depleted,None,,http://blocgame.com/rankings.php?subregion=pac,16500 km 2,http://blocgame.com/stats.php?id=61050,,
Beluncas War,RamaRama,,18k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,online now,rankings.php?subregion=pac,,$343 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61487,165 Mbbl,
Constant,Constantinus II,,1k active personnel,0 ships,First World War surplus,Axis of Evil,None,Undisciplined Rabble,last online 10 hours ago,rankings.php?subregion=gui,,$385 million,,Guinea,,None,,http://blocgame.com/rankings.php?subregion=gui,13712 km 2,http://blocgame.com/stats.php?id=60096,,
Colombia Libre,pokesus,http://blocgame.com/alliancestats.php?allianceid=1595,33k active personnel,0 ships,Finest of the 19th century,Questionable,None,Standard,last online 4 hours ago,rankings.php?subregion=gra,The High Council,$317 million,alliancestats.php?allianceid=1595,Gran Colombia,Plentiful,None,,http://blocgame.com/rankings.php?subregion=gra,20280 km 2,http://blocgame.com/stats.php?id=61475,,
Milltopia,JakeMiller,,19k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 105 hours ago,rankings.php?subregion=per,,$305 million,,Persia,Untapped,None,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61411,,
The Great Oreo,Lord Oreo,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 124 hours ago,rankings.php?subregion=congo,,$305 million,,Congo,Untapped,None,,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61413,,
Malmselovakia,Mo An,,7k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 110 hours ago,rankings.php?subregion=atl,,$257 million,,Atlas,Untapped,None,,http://blocgame.com/rankings.php?subregion=atl,16500 km 2,http://blocgame.com/stats.php?id=61419,3730 Mbbl,
The Ivory Coast,Compton6500,,23k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 79 hours ago,rankings.php?subregion=waf,,$329 million,,West Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61450,,
Saberland,Einzbern,,19k active personnel,0 ships,First World War surplus,Normal,None,Elite,last online 12 hours ago,rankings.php?subregion=waf,,$335 million,,West Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61463,52 Mbbl,
Sw�r�s,Crezz Vazz,,15k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 37 hours ago,rankings.php?subregion=gra,,$336 million,,Gran Colombia,Untapped,None,,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61466,,
Alixia,Earthstar,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 79 hours ago,rankings.php?subregion=con,,$331 million,,Southern Cone,Untapped,None,,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61467,,
Corbynia,kinghani,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 79 hours ago,rankings.php?subregion=gui,,$324 million,,Guinea,Untapped,None,,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61474,,
2d NVA corp,Maj Gen Hu an,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 76 hours ago,rankings.php?subregion=sea,,$324 million,,Indochina,Untapped,None,,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61478,247 Mbbl,
AAAAAA,AAAAAA,,3k active personnel,0 ships,First World War surplus,Isolated,None,Undisciplined Rabble,last online 10 hours ago,rankings.php?subregion=gui,,$318 million,,Guinea,Untapped,None,,http://blocgame.com/rankings.php?subregion=gui,18800 km 2,http://blocgame.com/stats.php?id=61495,,
the Irecap,Tipp,,25k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 94 hours ago,rankings.php?subregion=sub,,$315 million,,The Subcontinent,Untapped,None,,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61454,,
Red Turkey,The Enlightened One,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 10 hours ago,rankings.php?subregion=mes,,$330 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61485,,
Chernosese,mehmed97,http://blocgame.com/alliancestats.php?allianceid=1963,27k active personnel,0 ships,First World War surplus,Nice,None,Elite,last online 49 hours ago,rankings.php?subregion=ind,The First Order,$329 million,alliancestats.php?allianceid=1963,East Indies,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60891,,
Chinaslavia,Radoje,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 84 hours ago,rankings.php?subregion=chi,,$324 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61461,,
Muslim peoples,firestone,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 75 hours ago,rankings.php?subregion=mes,,$324 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61479,,
Sumer Empire,Elyan96,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 138 hours ago,rankings.php?subregion=mes,,$296 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61397,,
rezaderaz3,rezaderaz3,,15k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 133 hours ago,rankings.php?subregion=per,,$296 million,,Persia,Untapped,None,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=61405,,
BloodBrothers,TMOD,,25k active personnel,0 ships,First World War surplus,Questionable,None,Elite,last online 76 hours ago,rankings.php?subregion=gra,,$320 million,,Gran Colombia,Untapped,None,,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61470,528 Mbbl,
Kinkintory,Kal.,,20k active personnel,0 ships,Finest of the 19th century,Nice,None,Standard,last online 79 hours ago,rankings.php?subregion=gui,,$320 million,,Guinea,Untapped,None,,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61472,340 Mbbl,
killing56465,skatmas,,2k active personnel,0 ships,First World War surplus,Axis of Evil,None,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=eaf,,$309 million,,East Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61076,,
Surimase,masfi,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 113 hours ago,rankings.php?subregion=pac,,$318 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61434,108 Mbbl,
BIOR KELANTOK,Krul,,20k active personnel,0 ships,First World War surplus,Nice,None,Standard,last online 25 hours ago,rankings.php?subregion=pac,,$317 million,,Pacific Rim,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61489,,
Coccon,Boethiah,,16k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 12 hours ago,rankings.php?subregion=mes,,$330 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61503,,
Jeoson Korea,Jwong-wal il,http://blocgame.com/alliancestats.php?allianceid=1595,18k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 8 hours ago,rankings.php?subregion=chi,The High Council,$328 million,alliancestats.php?allianceid=1595,China,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61438,,
Hoeksteen,Hoeksteen,,25k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 56 hours ago,rankings.php?subregion=car,,$320 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61496,,
Newolaka,Owen Farnsworth,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 50 hours ago,rankings.php?subregion=sub,,$320 million,,The Subcontinent,Untapped,None,,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61500,,
Alsitationa,Altia,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 50 hours ago,rankings.php?subregion=car,,$320 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61501,,
Hattusa,Sulla Malkosh,,20k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Poor,last online 156 hours ago,rankings.php?subregion=mes,,$319 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61370,,
Stone ranger,--(Eoin)--49,,20k active personnel,0 ships,Finest of the 19th century,Angelic,None,Standard,last online 103 hours ago,rankings.php?subregion=congo,,$296 million,,Congo,Untapped,None,,http://blocgame.com/rankings.php?subregion=congo,20000 km 2,http://blocgame.com/stats.php?id=61446,,
the Superiority,The Man,,27k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 18 hours ago,rankings.php?subregion=chi,,$306 million,,China,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61486,,
RogerSmith,Huey,,9k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 55 hours ago,rankings.php?subregion=ara,,$314 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,19800 km 2,http://blocgame.com/stats.php?id=61498,,
Newhurd,bnoah2000,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 49 hours ago,rankings.php?subregion=mex,,$308 million,,Mesoamerica,Untapped,None,,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61502,,
Brungariasst,Solomon Wulu,,34k active personnel,0 ships,Finest of the 19th century,Gandhi-like,None,Standard,last online 177 hours ago,rankings.php?subregion=mes,,$320 million,,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61331,,
Atoms,Totakun,,8k active personnel,0 ships,First World War surplus,Normal,None,Good,last online 78 hours ago,rankings.php?subregion=chi,,$305 million,,China,Untapped,Small,,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=59898,,
TheOneEmpire,Imperial,,15k active personnel,0 ships,Finest of the 19th century,Good,None,Poor,last online 172 hours ago,rankings.php?subregion=mex,,$301 million,,Mesoamerica,Untapped,None,,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61338,,
Conwell,Orbit98,,16k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 135 hours ago,rankings.php?subregion=car,,$285 million,,Caribbean,Untapped,None,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61400,,
Free Syria,Mohammed al-Safawi,,20k active personnel,0 ships,First World War surplus,Good,None,Standard,last online 3 hours ago,rankings.php?subregion=mes,,$314 million,,Mesopotamia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61508,3929 Mbbl,
Ranco,lucamarin,,15k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 154 hours ago,rankings.php?subregion=chi,,$304 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61381,,
Goomran,Hadon,,9k active personnel,0 ships,Finest of the 19th century,Nice,None,Poor,last online 42 hours ago,rankings.php?subregion=car,,$314 million,,Caribbean,Near Depletion,None,1 Tons,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61459,370 Mbbl,
LitvoB�lorusko,Daniel velikij,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 40 hours ago,rankings.php?subregion=pac,,$315 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61497,,
Paladina,Thales,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 46 hours ago,rankings.php?subregion=ama,,$315 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61504,,
Iloominaty,phyconclone,,23k active personnel,0 ships,First World War surplus,Good,None,Elite,last online 45 hours ago,rankings.php?subregion=chi,,$309 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61505,859 Mbbl,
Tanjung datu,Ismet ketam,,20k active personnel,0 ships,Finest of the 19th century,Good,None,Standard,last online 2 hours ago,rankings.php?subregion=ara,,$315 million,,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61507,,
Sabago,PandaPrincess,,20k active personnel,0 ships,Finest of the 19th century,Normal,None,Standard,last online 403037 hours ago,rankings.php?subregion=ama,,$305 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61509,,
Reborn Korea,Kim Ju-ae,,22k active personnel,0 ships,Finest of the 19th century,Normal,None,Poor,last online 36 hours ago,rankings.php?subregion=pac,,$311 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61510,,
umalien,lukas9834,,4k active personnel,0 ships,Finest of the 19th century,Questionable,None,Undisciplined Rabble,last online 135 hours ago,rankings.php?subregion=ara,,$298 million,,Arabia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ara,10830 km 2,http://blocgame.com/stats.php?id=60011,632 Mbbl,
Xina,Chairman Xiao,,11k active personnel,0 ships,Finest of the 19th century,Questionable,None,Poor,last online 184 hours ago,rankings.php?subregion=chi,,$294 million,,China,Untapped,None,,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61328,,
