country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
bagelbeater,Destroyer1200,http://blocgame.com/alliancestats.php?allianceid=1644,61k active personnel,2 ships,First World War surplus,2 factories,Elite,last online 17 hours ago,rankings.php?subregion=ara,Inter/pol/,$2443 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,28245 km 2,http://blocgame.com/stats.php?id=60136,,,
islamisbad,kattwilliams,http://blocgame.com/alliancestats.php?allianceid=1580,7k active personnel,1 ships,First World War surplus,3 factories,Undisciplined Rabble,online now,rankings.php?subregion=per,Brotherhood of Nod,$2382 million,alliancestats.php?allianceid=1580,Persia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=per,30804 km 2,http://blocgame.com/stats.php?id=59233,,2023 Mbbl,
Leinad,bloodywaffles12,,6k active personnel,6 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=chi,,$2325 million,,China,,None,http://blocgame.com/rankings.php?subregion=chi,8308 km 2,http://blocgame.com/stats.php?id=59332,,,
Jarhead,Jarhead99,http://blocgame.com/alliancestats.php?allianceid=1595,56k active personnel,1 ships,Second World War surplus,2 factories,Poor,online now,rankings.php?subregion=ama,The High Council,$2423 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ama,16335 km 2,http://blocgame.com/stats.php?id=59874,,32 Mbbl,5%
ChiknNdChips,Dave O.G Miles,,118k active personnel,4 ships,Korean War surplus,5 factories,Elite,online now,rankings.php?subregion=chi,,$2424 million,,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,39305 km 2,http://blocgame.com/stats.php?id=60846,,,
Kozakura,Tenrai,http://blocgame.com/alliancestats.php?allianceid=1595,16k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 19 hours ago,rankings.php?subregion=pac,The High Council,$2385 million,alliancestats.php?allianceid=1595,Pacific Rim,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=pac,31084 km 2,http://blocgame.com/stats.php?id=48894,,174 Mbbl,
Butt Munch Land,Butt Munch,,20k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 15 hours ago,rankings.php?subregion=mex,,$2375 million,,Mesoamerica,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mex,12176 km 2,http://blocgame.com/stats.php?id=58540,,,
Lectistol,zeig_101,http://blocgame.com/alliancestats.php?allianceid=1393,4k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 137 hours ago,rankings.php?subregion=ara,BAMF,$2282 million,alliancestats.php?allianceid=1393,Arabia,,None,http://blocgame.com/rankings.php?subregion=ara,8992 km 2,http://blocgame.com/stats.php?id=58433,,,
Cebrene,Ares,http://blocgame.com/alliancestats.php?allianceid=1580,10k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 15 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$2321 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,5254 km 2,http://blocgame.com/stats.php?id=50488,,,
007Terminator,Maddex-Anderson,http://blocgame.com/alliancestats.php?allianceid=1899,30k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 18 hours ago,rankings.php?subregion=pac,ASEANG,$2368 million,alliancestats.php?allianceid=1899,Pacific Rim,,Small,http://blocgame.com/rankings.php?subregion=pac,12653 km 2,http://blocgame.com/stats.php?id=59907,,60 Mbbl,
Jurestist,truenova,http://blocgame.com/alliancestats.php?allianceid=1382,41k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 43 hours ago,rankings.php?subregion=ind,Non-Aligned Movement,$2303 million,alliancestats.php?allianceid=1382,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,16172 km 2,http://blocgame.com/stats.php?id=59705,,58 Mbbl,
Hamshiretonland,Lord Hamshiretonburrough,http://blocgame.com/alliancestats.php?allianceid=1580,99k active personnel,4 ships,Almost Modern,4 factories,Standard,last online 24 hours ago,rankings.php?subregion=congo,Brotherhood of Nod,$2275 million,alliancestats.php?allianceid=1580,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,24870 km 2,http://blocgame.com/stats.php?id=58470,1 Tons,,
San Marcos,Calderon,http://blocgame.com/alliancestats.php?allianceid=1595,59k active personnel,2 ships,Second World War surplus,2 factories,Good,last online 28 hours ago,rankings.php?subregion=car,The High Council,$2300 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=car,37931 km 2,http://blocgame.com/stats.php?id=60158,,39 Mbbl,
Freemates,Imperiah,,3k active personnel,0 ships,Second World War surplus,2 factories,Standard,last online 199 hours ago,rankings.php?subregion=per,,$2177 million,,Persia,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,11746 km 2,http://blocgame.com/stats.php?id=59054,,872 Mbbl,
Honduras,Inferno666,http://blocgame.com/alliancestats.php?allianceid=1880,2k active personnel,0 ships,First World War surplus,3 factories,Standard,online now,rankings.php?subregion=mex,International Union,$2224 million,alliancestats.php?allianceid=1880,Mesoamerica,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=mex,26554 km 2,http://blocgame.com/stats.php?id=60291,,,
Cenation,Sir Camelot,http://blocgame.com/alliancestats.php?allianceid=1595,7k active personnel,2 ships,Second World War surplus,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=egy,The High Council,$2248 million,alliancestats.php?allianceid=1595,Egypt,Plentiful,None,http://blocgame.com/rankings.php?subregion=egy,11449 km 2,http://blocgame.com/stats.php?id=59789,,,
Irillym,Vrhythmikz,http://blocgame.com/alliancestats.php?allianceid=1889,12k active personnel,0 ships,Finest of the 19th century,2 factories,Poor,online now,rankings.php?subregion=per,DOOP,$2180 million,alliancestats.php?allianceid=1889,Persia,Depleted,None,http://blocgame.com/rankings.php?subregion=per,21157 km 2,http://blocgame.com/stats.php?id=60133,,12321 Mbbl,
Marijuana,Weed is Good the III,http://blocgame.com/alliancestats.php?allianceid=1580,56k active personnel,12 ships,Korean War surplus,6 factories,Undisciplined Rabble,last online 116 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$2209 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,27742 km 2,http://blocgame.com/stats.php?id=56663,,72 Mbbl,
Cimmeria,Vladamiur,,6k active personnel,5 ships,Second World War surplus,2 factories,Good,last online 139 hours ago,rankings.php?subregion=mes,,$2143 million,,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,10291 km 2,http://blocgame.com/stats.php?id=59769,,,
Burma,Wyatt McCc,http://blocgame.com/alliancestats.php?allianceid=1401,70k active personnel,2 ships,Korean War surplus,4 factories,Elite,last online 18 hours ago,rankings.php?subregion=ind,The Federal Colonies,$2114 million,alliancestats.php?allianceid=1401,East Indies,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20130 km 2,http://blocgame.com/stats.php?id=56151,,,
Morskoj,Herro Pree,http://blocgame.com/alliancestats.php?allianceid=1595,71k active personnel,0 ships,Second World War surplus,3 factories,Good,last online 27 hours ago,rankings.php?subregion=atl,The High Council,$2201 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Small,http://blocgame.com/rankings.php?subregion=atl,16589 km 2,http://blocgame.com/stats.php?id=49148,,6931 Mbbl,
deztructions,ikillsthepussy,http://blocgame.com/alliancestats.php?allianceid=1595,2k active personnel,0 ships,First World War surplus,3 factories,Undisciplined Rabble,online now,rankings.php?subregion=chi,The High Council,$2006 million,alliancestats.php?allianceid=1595,China,Plentiful,Large,http://blocgame.com/rankings.php?subregion=chi,18195 km 2,http://blocgame.com/stats.php?id=58597,,,
Cancer,Stolen,,7k active personnel,0 ships,Second World War surplus,2 factories,Standard,last online 80 hours ago,rankings.php?subregion=per,,$2013 million,,Persia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=per,9455 km 2,http://blocgame.com/stats.php?id=58745,,,
Drache,Darkflare,,7k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 36 hours ago,rankings.php?subregion=gui,,$1646 million,,Guinea,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=gui,4317 km 2,http://blocgame.com/stats.php?id=51470,,,
Etiwan,Latvu,http://blocgame.com/alliancestats.php?allianceid=1595,68k active personnel,6 ships,Second World War surplus,3 factories,Elite,last online 12 hours ago,rankings.php?subregion=ama,The High Council,$2013 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ama,34220 km 2,http://blocgame.com/stats.php?id=60056,,34 Mbbl,
Emberica,Whynamewhy,http://blocgame.com/alliancestats.php?allianceid=1568,41k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 18 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$1952 million,alliancestats.php?allianceid=1568,Persia,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,23383 km 2,http://blocgame.com/stats.php?id=60147,,,
Ausdauer,Ricard Leopold,,4k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 44 hours ago,rankings.php?subregion=sub,,$1952 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,484 km 2,http://blocgame.com/stats.php?id=54072,,,
Spartan lsnd,Josepgreen,http://blocgame.com/alliancestats.php?allianceid=1835,19k active personnel,0 ships,First World War surplus,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=atl,SPQR,$2024 million,alliancestats.php?allianceid=1835,Atlas,,Mediocre,http://blocgame.com/rankings.php?subregion=atl,20310 km 2,http://blocgame.com/stats.php?id=59652,,6740 Mbbl,
Samosa,Jewboy,http://blocgame.com/alliancestats.php?allianceid=1595,61k active personnel,0 ships,Second World War surplus,None,Good,last online 116 hours ago,rankings.php?subregion=ara,The High Council,$1921 million,alliancestats.php?allianceid=1595,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,20182 km 2,http://blocgame.com/stats.php?id=59258,,,
Darkstone,Trakel,http://blocgame.com/alliancestats.php?allianceid=1393,260k active personnel,6 ships,Almost Modern,11 factories,Good,last online 3 hours ago,rankings.php?subregion=pac,BAMF,$1888 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,85622 km 2,http://blocgame.com/stats.php?id=57176,,,
Classia,Classic,http://blocgame.com/alliancestats.php?allianceid=1935,250k active personnel,4 ships,Finest of the 19th century,4 factories,Standard,online now,rankings.php?subregion=atl,O.P.E.N.,$1850 million,alliancestats.php?allianceid=1935,Atlas,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=atl,29686 km 2,http://blocgame.com/stats.php?id=60261,,9733 Mbbl,
Dogenation,dodgingdoge,http://blocgame.com/alliancestats.php?allianceid=1595,7k active personnel,4 ships,Second World War surplus,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=per,The High Council,$1867 million,alliancestats.php?allianceid=1595,Persia,Untapped,Small,http://blocgame.com/rankings.php?subregion=per,6299 km 2,http://blocgame.com/stats.php?id=59174,,2027 Mbbl,
Gethas,Sevatar,http://blocgame.com/alliancestats.php?allianceid=1595,59k active personnel,4 ships,Second World War surplus,3 factories,Good,last online 7 hours ago,rankings.php?subregion=saf,The High Council,$1970 million,alliancestats.php?allianceid=1595,Southern Africa,Plentiful,Large,http://blocgame.com/rankings.php?subregion=saf,23573 km 2,http://blocgame.com/stats.php?id=48515,,,
Zorin,NeroRPG,http://blocgame.com/alliancestats.php?allianceid=1595,19k active personnel,3 ships,First World War surplus,3 factories,Elite,last online 15 hours ago,rankings.php?subregion=pac,The High Council,$1972 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,19542 km 2,http://blocgame.com/stats.php?id=59970,,,
malthias,mikkoku,,8k active personnel,0 ships,First World War surplus,1 factory,Good,last online 40 hours ago,rankings.php?subregion=pac,,$1923 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,6372 km 2,http://blocgame.com/stats.php?id=59201,,,
Dragonsrule,grace144,http://blocgame.com/alliancestats.php?allianceid=1644,57k active personnel,2 ships,Second World War surplus,2 factories,Elite,last online 47 hours ago,rankings.php?subregion=pac,Inter/pol/,$1898 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,28959 km 2,http://blocgame.com/stats.php?id=60142,,,
Carpentaria,fuerza,http://blocgame.com/alliancestats.php?allianceid=1899,116k active personnel,0 ships,Second World War surplus,2 factories,Standard,last online 9 hours ago,rankings.php?subregion=ind,ASEANG,$1808 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,15654 km 2,http://blocgame.com/stats.php?id=59901,,356 Mbbl,
Magna Bonom,Krull,http://blocgame.com/alliancestats.php?allianceid=1580,152k active personnel,15 ships,Korean War surplus,5 factories,Elite,last online 5 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$1800 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,38520 km 2,http://blocgame.com/stats.php?id=59435,,,
Dai Nam,Minh Tran,,7k active personnel,3 ships,Second World War surplus,2 factories,Elite,last online 70 hours ago,rankings.php?subregion=sea,,$1904 million,,Indochina,,Somewhat Large,http://blocgame.com/rankings.php?subregion=sea,21010 km 2,http://blocgame.com/stats.php?id=56100,,,
Goatistan,limpinggoat,http://blocgame.com/alliancestats.php?allianceid=1644,7k active personnel,0 ships,First World War surplus,3 factories,Undisciplined Rabble,last online 37 hours ago,rankings.php?subregion=chi,Inter/pol/,$1909 million,alliancestats.php?allianceid=1644,China,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=chi,13343 km 2,http://blocgame.com/stats.php?id=41688,,30 Mbbl,
Jerai,muadz.zulkar9,http://blocgame.com/alliancestats.php?allianceid=1899,98k active personnel,3 ships,Second World War surplus,4 factories,Good,last online 5 hours ago,rankings.php?subregion=ind,ASEANG,$1813 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,41655 km 2,http://blocgame.com/stats.php?id=60621,,945 Mbbl,
Maharashtra,Mao ze Bong,http://blocgame.com/alliancestats.php?allianceid=1393,87k active personnel,3 ships,Second World War surplus,3 factories,Elite,last online 27 hours ago,rankings.php?subregion=sub,BAMF,$1804 million,alliancestats.php?allianceid=1393,The Subcontinent,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=sub,27330 km 2,http://blocgame.com/stats.php?id=60180,,,
Nuketown,Blobby78,http://blocgame.com/alliancestats.php?allianceid=1393,48k active personnel,2 ships,Second World War surplus,2 factories,Elite,last online 27 hours ago,rankings.php?subregion=egy,BAMF,$1815 million,alliancestats.php?allianceid=1393,Egypt,Plentiful,Large,http://blocgame.com/rankings.php?subregion=egy,15273 km 2,http://blocgame.com/stats.php?id=59614,,,
Baris,Apollo,,9k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 15 hours ago,rankings.php?subregion=atl,,$1516 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,1643 km 2,http://blocgame.com/stats.php?id=50487,,,
Munchiopolis,Ginger_Ale69xxx,http://blocgame.com/alliancestats.php?allianceid=1756,83k active personnel,1 ships,Second World War surplus,2 factories,Standard,last online 11 hours ago,rankings.php?subregion=car,The Golden Company,$1694 million,alliancestats.php?allianceid=1756,Caribbean,,Mediocre,http://blocgame.com/rankings.php?subregion=car,20547 km 2,http://blocgame.com/stats.php?id=58992,,550 Mbbl,
Zorlockian,Zorlocka,http://blocgame.com/alliancestats.php?allianceid=1386,87k active personnel,15 ships,Second World War surplus,6 factories,Good,last online 73 hours ago,rankings.php?subregion=per,Che Guevara League,$1693 million,alliancestats.php?allianceid=1386,Persia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=per,44606 km 2,http://blocgame.com/stats.php?id=58422,,,
Aminia,WashNats,http://blocgame.com/alliancestats.php?allianceid=1393,19k active personnel,5 ships,Second World War surplus,2 factories,Good,last online 19 hours ago,rankings.php?subregion=car,BAMF,$1695 million,alliancestats.php?allianceid=1393,Caribbean,Near Depletion,None,http://blocgame.com/rankings.php?subregion=car,38905 km 2,http://blocgame.com/stats.php?id=59913,,120 Mbbl,
Del,arnoldNYAAAA,http://blocgame.com/alliancestats.php?allianceid=1850,6k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 65 hours ago,rankings.php?subregion=mes,FFPAW,$1709 million,alliancestats.php?allianceid=1850,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,4315 km 2,http://blocgame.com/stats.php?id=59586,,874 Mbbl,
Fenix,fr33d0mpt,http://blocgame.com/alliancestats.php?allianceid=1580,9k active personnel,0 ships,First World War surplus,2 factories,Elite,last online 5 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$1678 million,alliancestats.php?allianceid=1580,China,,None,http://blocgame.com/rankings.php?subregion=chi,22912 km 2,http://blocgame.com/stats.php?id=58875,,,
U.S.S.P.R,Commissar_Potato,http://blocgame.com/alliancestats.php?allianceid=1393,41k active personnel,1 ships,Second World War surplus,2 factories,Good,last online 4 hours ago,rankings.php?subregion=pac,BAMF,$1751 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,25453 km 2,http://blocgame.com/stats.php?id=60172,,,
Romiia,The Great Tiberius III,http://blocgame.com/alliancestats.php?allianceid=1393,53k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 55 hours ago,rankings.php?subregion=sub,BAMF,$1703 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Small,http://blocgame.com/rankings.php?subregion=sub,25395 km 2,http://blocgame.com/stats.php?id=60242,,,
TollBayarDulu,Kunta Kintey,http://blocgame.com/alliancestats.php?allianceid=1899,153k active personnel,11 ships,Second World War surplus,5 factories,Poor,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$1605 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ind,35013 km 2,http://blocgame.com/stats.php?id=60787,,411 Mbbl,5%
Storm,StormFire,http://blocgame.com/alliancestats.php?allianceid=1595,77k active personnel,9 ships,First World War surplus,3 factories,Good,online now,rankings.php?subregion=atl,The High Council,$2087 million,alliancestats.php?allianceid=1595,Atlas,Plentiful,Large,http://blocgame.com/rankings.php?subregion=atl,29194 km 2,http://blocgame.com/stats.php?id=60401,,7756 Mbbl,
songsing,grace,http://blocgame.com/alliancestats.php?allianceid=1644,71k active personnel,2 ships,Second World War surplus,2 factories,Good,last online 47 hours ago,rankings.php?subregion=pac,Inter/pol/,$1685 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,28653 km 2,http://blocgame.com/stats.php?id=60074,,,
Boxes,Broken,,20k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 109 hours ago,rankings.php?subregion=per,,$1695 million,,Persia,Untapped,Small,http://blocgame.com/rankings.php?subregion=per,27544 km 2,http://blocgame.com/stats.php?id=58550,,4584 Mbbl,
Yoland,aqsafattie,http://blocgame.com/alliancestats.php?allianceid=1580,20k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 128 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$1661 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=58831,,5976 Mbbl,
DeathGods,devin59320,http://blocgame.com/alliancestats.php?allianceid=1935,54k active personnel,0 ships,First World War surplus,3 factories,Elite,online now,rankings.php?subregion=chi,O.P.E.N.,$1629 million,alliancestats.php?allianceid=1935,China,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=chi,24282 km 2,http://blocgame.com/stats.php?id=60287,,221 Mbbl,
killthetraitor,Kill,,5k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 95 hours ago,rankings.php?subregion=ara,,$1555 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,8927 km 2,http://blocgame.com/stats.php?id=58938,,,
Royal Babylon,Hammurabi IV,http://blocgame.com/alliancestats.php?allianceid=1644,96k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 9 hours ago,rankings.php?subregion=mes,Inter/pol/,$1545 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,23665 km 2,http://blocgame.com/stats.php?id=60296,,8658 Mbbl,
Karrazzan,Harold Weiss,,8k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 86 hours ago,rankings.php?subregion=chi,,$1619 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,16274 km 2,http://blocgame.com/stats.php?id=59265,,,
Nueva Asia,Franco C. Manrique,http://blocgame.com/alliancestats.php?allianceid=1393,141k active personnel,2 ships,Korean War surplus,4 factories,Elite,last online 19 hours ago,rankings.php?subregion=ara,BAMF,$1551 million,alliancestats.php?allianceid=1393,Arabia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ara,22158 km 2,http://blocgame.com/stats.php?id=60216,,,
prussianiss,TracyMorgan,http://blocgame.com/alliancestats.php?allianceid=1595,50k active personnel,0 ships,Second World War surplus,3 factories,Standard,online now,rankings.php?subregion=chi,The High Council,$1535 million,alliancestats.php?allianceid=1595,China,,Somewhat Large,http://blocgame.com/rankings.php?subregion=chi,33487 km 2,http://blocgame.com/stats.php?id=59222,,38 Mbbl,
Fagglands,Faggmann,,49k active personnel,-1 ships,First World War surplus,2 factories,Good,last online 158 hours ago,rankings.php?subregion=chi,,$1581 million,,China,Untapped,Large,http://blocgame.com/rankings.php?subregion=chi,14811 km 2,http://blocgame.com/stats.php?id=59648,,,
East Black Rock,Shiro Shirogane,http://blocgame.com/alliancestats.php?allianceid=1595,78k active personnel,2 ships,Second World War surplus,5 factories,Good,last online 6 hours ago,rankings.php?subregion=pac,The High Council,$1546 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,33129 km 2,http://blocgame.com/stats.php?id=60120,,281 Mbbl,
Pahang DM,RaziShah,http://blocgame.com/alliancestats.php?allianceid=1899,62k active personnel,1 ships,Second World War surplus,3 factories,Standard,last online 2 hours ago,rankings.php?subregion=sea,ASEANG,$1537 million,alliancestats.php?allianceid=1899,Indochina,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=sea,30683 km 2,http://blocgame.com/stats.php?id=60410,,,
District 13,Ash Ferguson,http://blocgame.com/alliancestats.php?allianceid=1595,70k active personnel,3 ships,Second World War surplus,2 factories,Good,last online 17 hours ago,rankings.php?subregion=pac,The High Council,$1548 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,19800 km 2,http://blocgame.com/stats.php?id=60103,,,
District 13,Ash Ferguson,http://blocgame.com/alliancestats.php?allianceid=1595,70k active personnel,3 ships,Second World War surplus,2 factories,Good,last online 17 hours ago,rankings.php?subregion=pac,The High Council,$1548 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,19800 km 2,http://blocgame.com/stats.php?id=60103,,,
Nusa Java,Gussiloharno,,3k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 98 hours ago,rankings.php?subregion=ind,,$1467 million,,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,7684 km 2,http://blocgame.com/stats.php?id=59205,,,
Astaria1,Monacelli,,6k active personnel,0 ships,Finest of the 19th century,2 factories,Elite,last online 124 hours ago,rankings.php?subregion=per,,$1577 million,,Persia,Untapped,None,http://blocgame.com/rankings.php?subregion=per,16500 km 2,http://blocgame.com/stats.php?id=60250,,,
Fastistan 2.0,St. Sanic,http://blocgame.com/alliancestats.php?allianceid=1568,139k active personnel,2 ships,Vietnam War surplus,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=gui,Brotherhood of Zion,$1441 million,alliancestats.php?allianceid=1568,Guinea,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gui,44767 km 2,http://blocgame.com/stats.php?id=59029,,,
kasaptown,paduka sultan,http://blocgame.com/alliancestats.php?allianceid=1899,26k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 37 hours ago,rankings.php?subregion=ind,ASEANG,$1539 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60377,,,
Libertari,Ambulanss,,7k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 103 hours ago,rankings.php?subregion=con,,$1548 million,,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,13210 km 2,http://blocgame.com/stats.php?id=60217,,300 Mbbl,
Sariis,Bavilin,http://blocgame.com/alliancestats.php?allianceid=1595,64k active personnel,0 ships,Second World War surplus,2 factories,Standard,last online 3 hours ago,rankings.php?subregion=atl,The High Council,$1508 million,alliancestats.php?allianceid=1595,Atlas,,Mediocre,http://blocgame.com/rankings.php?subregion=atl,20269 km 2,http://blocgame.com/stats.php?id=60186,,,5%
Brasil,Medici,http://blocgame.com/alliancestats.php?allianceid=1616,4k active personnel,0 ships,Second World War surplus,2 factories,Standard,last online 121 hours ago,rankings.php?subregion=ama,None,$1461 million,alliancestats.php?allianceid=1616,Amazonia,Untapped,None,http://blocgame.com/rankings.php?subregion=ama,14438 km 2,http://blocgame.com/stats.php?id=40332,,260 Mbbl,
Selayang,mhmz89,http://blocgame.com/alliancestats.php?allianceid=1899,19k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 9 hours ago,rankings.php?subregion=ind,ASEANG,$1509 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60642,,396 Mbbl,
Bolshevikistan,S.D.Plessken,http://blocgame.com/alliancestats.php?allianceid=1932,32k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 5 hours ago,rankings.php?subregion=congo,African Socialism,$1475 million,alliancestats.php?allianceid=1932,Congo,,Mediocre,http://blocgame.com/rankings.php?subregion=congo,15673 km 2,http://blocgame.com/stats.php?id=60189,,,
Potatopia,DoomPotato,http://blocgame.com/alliancestats.php?allianceid=1568,51k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 5 hours ago,rankings.php?subregion=egy,Brotherhood of Zion,$1814 million,alliancestats.php?allianceid=1568,Egypt,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=egy,17642 km 2,http://blocgame.com/stats.php?id=54037,,,
Grathalandia,GoodGuy447,,8k active personnel,0 ships,First World War surplus,1 factory,Good,last online 94 hours ago,rankings.php?subregion=per,,$1461 million,,Persia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=per,11009 km 2,http://blocgame.com/stats.php?id=60131,,,
