country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
����������,������ �������,http://blocgame.com/alliancestats.php?allianceid=1644,179k active personnel,12 ships,Almost Modern,6 factories,Good,online now,rankings.php?subregion=gra,Inter/pol/,$10858 million,alliancestats.php?allianceid=1644,Gran Colombia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,17341 km 2,http://blocgame.com/stats.php?id=54626,,
Sarpeda,Sarpedon,http://blocgame.com/alliancestats.php?allianceid=1580,270k active personnel,2 ships,Almost Modern,11 factories,Poor,last online 9 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$10864 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,54993 km 2,http://blocgame.com/stats.php?id=56585,,
Banestantinople,PunishedShaq,http://blocgame.com/alliancestats.php?allianceid=1599,101k active personnel,11 ships,Persian Gulf War surplus,4 factories,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=atl,Wreckage brothers,$10737 million,alliancestats.php?allianceid=1599,Atlas,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=atl,14545 km 2,http://blocgame.com/stats.php?id=53840,4083 Mbbl,
San Marquez,Juan Pablo Montoya II,http://blocgame.com/alliancestats.php?allianceid=1595,6k active personnel,30 ships,Almost Modern,4 factories,Elite,last online 136 hours ago,rankings.php?subregion=mex,The High Council,$10610 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=mex,17887 km 2,http://blocgame.com/stats.php?id=54023,,
Lepkonia,Raguixxx,http://blocgame.com/alliancestats.php?allianceid=1644,218k active personnel,14 ships,Almost Modern,6 factories,Elite,last online 3 hours ago,rankings.php?subregion=con,Inter/pol/,$10277 million,alliancestats.php?allianceid=1644,Southern Cone,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=con,28780 km 2,http://blocgame.com/stats.php?id=55854,,
venua,bilbo swaggins,http://blocgame.com/alliancestats.php?allianceid=1393,78k active personnel,2 ships,Almost Modern,3 factories,Standard,last online 16 hours ago,rankings.php?subregion=gra,BAMF,$10265 million,alliancestats.php?allianceid=1393,Gran Colombia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=gra,16542 km 2,http://blocgame.com/stats.php?id=54363,,
WUBstep,WUBstep,http://blocgame.com/alliancestats.php?allianceid=1580,308k active personnel,60 ships,Advanced,12 factories,Good,last online 1 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$10154 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,10 Tons,http://blocgame.com/rankings.php?subregion=per,125146 km 2,http://blocgame.com/stats.php?id=39023,,
Eagleland,AMERICAN_HERO,http://blocgame.com/alliancestats.php?allianceid=1599,74k active personnel,17 ships,Vietnam War surplus,4 factories,Undisciplined Rabble,last online 27 hours ago,rankings.php?subregion=mex,Wreckage brothers,$10289 million,alliancestats.php?allianceid=1599,Mesoamerica,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=mex,31335 km 2,http://blocgame.com/stats.php?id=39022,,
Utopia,Ozymandias,http://blocgame.com/alliancestats.php?allianceid=1393,333k active personnel,52 ships,Advanced,33 factories,Elite,last online 1 hours ago,rankings.php?subregion=ara,BAMF,$10199 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,271570 km 2,http://blocgame.com/stats.php?id=40759,1210 Mbbl,
The Deserted,Kamakazi Sunshine,http://blocgame.com/alliancestats.php?allianceid=1594,210k active personnel,39 ships,Advanced,22 factories,Elite,last online 11 hours ago,rankings.php?subregion=pac,The Cartel,$10301 million,alliancestats.php?allianceid=1594,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,137053 km 2,http://blocgame.com/stats.php?id=40459,,
BATHUK,BATHUK,http://blocgame.com/alliancestats.php?allianceid=1580,170k active personnel,10 ships,Vietnam War surplus,8 factories,Elite,last online 10 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$10102 million,alliancestats.php?allianceid=1580,Persia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=per,46971 km 2,http://blocgame.com/stats.php?id=57153,,
Ryukyu,Shaady,http://blocgame.com/alliancestats.php?allianceid=1393,102k active personnel,12 ships,Persian Gulf War surplus,8 factories,Standard,last online 190 hours ago,rankings.php?subregion=pac,BAMF,$9965 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,18830 km 2,http://blocgame.com/stats.php?id=53782,184 Mbbl,
Jevgeniumland,Jevgenerus,http://blocgame.com/alliancestats.php?allianceid=1568,238k active personnel,19 ships,Persian Gulf War surplus,11 factories,Standard,last online 4 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$9741 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=saf,69480 km 2,http://blocgame.com/stats.php?id=55289,,5%
SPNR,Stefan Stamenkovic,http://blocgame.com/alliancestats.php?allianceid=1599,179k active personnel,18 ships,Korean War surplus,7 factories,Good,last online 9 hours ago,rankings.php?subregion=sea,Wreckage brothers,$9650 million,alliancestats.php?allianceid=1599,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,29625 km 2,http://blocgame.com/stats.php?id=51722,,5%
Magical Horses,Tzafety,,246k active personnel,52 ships,Persian Gulf War surplus,12 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,,$9710 million,,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,82077 km 2,http://blocgame.com/stats.php?id=51070,5382 Mbbl,
CIRD,John Wayne Gasey,http://blocgame.com/alliancestats.php?allianceid=1594,259k active personnel,43 ships,Persian Gulf War surplus,15 factories,Good,last online 66 hours ago,rankings.php?subregion=ara,The Cartel,$9555 million,alliancestats.php?allianceid=1594,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,76487 km 2,http://blocgame.com/stats.php?id=51022,,
Formosa,Chen ya len,http://blocgame.com/alliancestats.php?allianceid=1835,163k active personnel,24 ships,Persian Gulf War surplus,6 factories,Elite,last online 13 hours ago,rankings.php?subregion=pac,SPQR,$9448 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,22608 km 2,http://blocgame.com/stats.php?id=41162,,
Duterte,Rodrigo Duterte,http://blocgame.com/alliancestats.php?allianceid=1393,204k active personnel,15 ships,Vietnam War surplus,10 factories,Elite,last online 4 hours ago,rankings.php?subregion=sea,BAMF,$9485 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sea,53902 km 2,http://blocgame.com/stats.php?id=57937,417 Mbbl,
America,Superman,http://blocgame.com/alliancestats.php?allianceid=1382,100k active personnel,14 ships,Almost Modern,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=waf,Non-Aligned Movement,$9330 million,alliancestats.php?allianceid=1382,West Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=waf,21027 km 2,http://blocgame.com/stats.php?id=40167,,
Broules,Xing Cheung,http://blocgame.com/alliancestats.php?allianceid=1644,113k active personnel,7 ships,Almost Modern,7 factories,Good,last online 13 hours ago,rankings.php?subregion=pac,Inter/pol/,$9408 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,25926 km 2,http://blocgame.com/stats.php?id=55591,,
Swadia,SonnyJack,http://blocgame.com/alliancestats.php?allianceid=1580,229k active personnel,1 ships,Advanced,15 factories,Good,last online 11 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$9262 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,100659 km 2,http://blocgame.com/stats.php?id=40011,426 Mbbl,
Hatmistan,Pertti II,http://blocgame.com/alliancestats.php?allianceid=1393,114k active personnel,16 ships,Almost Modern,4 factories,Good,last online 24 hours ago,rankings.php?subregion=atl,BAMF,$9326 million,alliancestats.php?allianceid=1393,Atlas,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=atl,14473 km 2,http://blocgame.com/stats.php?id=46162,,
Oranje,Joseph,http://blocgame.com/alliancestats.php?allianceid=1568,97k active personnel,11 ships,Almost Modern,3 factories,Good,last online 9 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$9276 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=saf,25607 km 2,http://blocgame.com/stats.php?id=40545,,
Rararaland,Whiskertoes,http://blocgame.com/alliancestats.php?allianceid=1810,92k active personnel,6 ships,Vietnam War surplus,4 factories,Good,last online 45 hours ago,rankings.php?subregion=ara,EUN,$9244 million,alliancestats.php?allianceid=1810,Arabia,Plentiful,Somewhat Large,,http://blocgame.com/rankings.php?subregion=ara,17643 km 2,http://blocgame.com/stats.php?id=49272,3474 Mbbl,
Nerdia,TheKyu,http://blocgame.com/alliancestats.php?allianceid=1580,141k active personnel,9 ships,Vietnam War surplus,8 factories,Elite,online now,rankings.php?subregion=car,Brotherhood of Nod,$9118 million,alliancestats.php?allianceid=1580,Caribbean,Plentiful,Powerful,,http://blocgame.com/rankings.php?subregion=car,54055 km 2,http://blocgame.com/stats.php?id=56451,216 Mbbl,10%
Get Schwifty,Rick Sanchez,http://blocgame.com/alliancestats.php?allianceid=1393,271k active personnel,4 ships,Almost Modern,9 factories,Good,last online 22 hours ago,rankings.php?subregion=ara,BAMF,$9098 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,72008 km 2,http://blocgame.com/stats.php?id=57824,3008 Mbbl,
Communist Union,Appoox,http://blocgame.com/alliancestats.php?allianceid=1393,109k active personnel,10 ships,Vietnam War surplus,2 factories,Elite,last online 11 hours ago,rankings.php?subregion=sub,BAMF,$9097 million,alliancestats.php?allianceid=1393,The Subcontinent,,Powerful,,http://blocgame.com/rankings.php?subregion=sub,10970 km 2,http://blocgame.com/stats.php?id=51081,,
Granola,Granola Empire,http://blocgame.com/alliancestats.php?allianceid=1835,6k active personnel,18 ships,Almost Modern,6 factories,Elite,last online 23 hours ago,rankings.php?subregion=waf,SPQR,$7714 million,alliancestats.php?allianceid=1835,West Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=waf,43648 km 2,http://blocgame.com/stats.php?id=50172,,
����������,Mambuta,http://blocgame.com/alliancestats.php?allianceid=1393,98k active personnel,8 ships,Almost Modern,5 factories,Elite,last online 9 hours ago,rankings.php?subregion=saf,BAMF,$9187 million,alliancestats.php?allianceid=1393,Southern Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=saf,22688 km 2,http://blocgame.com/stats.php?id=55460,,
Foundation,Danzo,http://blocgame.com/alliancestats.php?allianceid=1568,99k active personnel,13 ships,Almost Modern,10 factories,Elite,last online 10 hours ago,rankings.php?subregion=chi,Brotherhood of Zion,$9177 million,alliancestats.php?allianceid=1568,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,112844 km 2,http://blocgame.com/stats.php?id=46870,,
OurTown,StarlightGlimmer,http://blocgame.com/alliancestats.php?allianceid=1810,211k active personnel,51 ships,Persian Gulf War surplus,15 factories,Elite,last online 5 hours ago,rankings.php?subregion=per,EUN,$9008 million,alliancestats.php?allianceid=1810,Persia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,67480 km 2,http://blocgame.com/stats.php?id=51681,,
Alanies,Alany,http://blocgame.com/alliancestats.php?allianceid=1644,119k active personnel,18 ships,Persian Gulf War surplus,9 factories,Elite,last online 12 hours ago,rankings.php?subregion=mes,Inter/pol/,$9075 million,alliancestats.php?allianceid=1644,Mesopotamia,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,55427 km 2,http://blocgame.com/stats.php?id=54617,,
Jobror,Pbever,http://blocgame.com/alliancestats.php?allianceid=1580,195k active personnel,30 ships,Vietnam War surplus,5 factories,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$8963 million,alliancestats.php?allianceid=1580,Persia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,24912 km 2,http://blocgame.com/stats.php?id=57942,,
Southern Russia,Jiovana,http://blocgame.com/alliancestats.php?allianceid=1580,239k active personnel,37 ships,Persian Gulf War surplus,9 factories,Elite,last online 6 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$8909 million,alliancestats.php?allianceid=1580,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,54817 km 2,http://blocgame.com/stats.php?id=52935,,
Brunton,Brownieboy,http://blocgame.com/alliancestats.php?allianceid=1393,90k active personnel,14 ships,Vietnam War surplus,6 factories,Elite,last online 10 hours ago,rankings.php?subregion=waf,BAMF,$9012 million,alliancestats.php?allianceid=1393,West Africa,,Very Powerful,,http://blocgame.com/rankings.php?subregion=waf,31452 km 2,http://blocgame.com/stats.php?id=57192,,
bro dude,guy man,http://blocgame.com/alliancestats.php?allianceid=1568,158k active personnel,31 ships,Almost Modern,6 factories,Elite,last online 5 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$8883 million,alliancestats.php?allianceid=1568,Atlas,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=atl,37793 km 2,http://blocgame.com/stats.php?id=49465,,
Paulandia,Cem Uzan,http://blocgame.com/alliancestats.php?allianceid=1568,352k active personnel,24 ships,Persian Gulf War surplus,15 factories,Undisciplined Rabble,last online 1 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$8920 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,125359 km 2,http://blocgame.com/stats.php?id=55379,1621 Mbbl,
Funktahulia,Sweet Baby Doc,http://blocgame.com/alliancestats.php?allianceid=1401,235k active personnel,0 ships,Persian Gulf War surplus,12 factories,Elite,last online 13 hours ago,rankings.php?subregion=car,The Federal Colonies,$8835 million,alliancestats.php?allianceid=1401,Caribbean,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=car,60683 km 2,http://blocgame.com/stats.php?id=47179,,
New Akbaristan,Kalish Al-Quadaffi,http://blocgame.com/alliancestats.php?allianceid=1595,147k active personnel,24 ships,Almost Modern,9 factories,Good,last online 14 hours ago,rankings.php?subregion=egy,The High Council,$8808 million,alliancestats.php?allianceid=1595,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,53749 km 2,http://blocgame.com/stats.php?id=56420,,
Pathos,Hope,http://blocgame.com/alliancestats.php?allianceid=1682,79k active personnel,15 ships,Vietnam War surplus,3 factories,Elite,last online 10 hours ago,rankings.php?subregion=atl,S.T.A.L.K.E.R.,$8752 million,alliancestats.php?allianceid=1682,Atlas,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=atl,12519 km 2,http://blocgame.com/stats.php?id=56155,,
Melaka,Hang Tuah,http://blocgame.com/alliancestats.php?allianceid=1595,146k active personnel,14 ships,Almost Modern,11 factories,Good,last online 4 hours ago,rankings.php?subregion=ind,The High Council,$8633 million,alliancestats.php?allianceid=1595,East Indies,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,56634 km 2,http://blocgame.com/stats.php?id=57146,,
RiceFields,Jean-Jean,http://blocgame.com/alliancestats.php?allianceid=1599,49k active personnel,3 ships,Almost Modern,8 factories,Elite,last online 5 hours ago,rankings.php?subregion=ind,Wreckage brothers,$8600 million,alliancestats.php?allianceid=1599,East Indies,,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,32811 km 2,http://blocgame.com/stats.php?id=52930,385 Mbbl,
Void,Zamuljuk,http://blocgame.com/alliancestats.php?allianceid=1644,159k active personnel,3 ships,Almost Modern,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=mes,Inter/pol/,$8510 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mes,10536 km 2,http://blocgame.com/stats.php?id=55103,,
Deklain,Otis,http://blocgame.com/alliancestats.php?allianceid=1595,160k active personnel,15 ships,Almost Modern,10 factories,Good,last online 2 hours ago,rankings.php?subregion=pac,The High Council,$8601 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,40215 km 2,http://blocgame.com/stats.php?id=57066,,20%
FlySoGood,ycheez,http://blocgame.com/alliancestats.php?allianceid=1599,68k active personnel,28 ships,Persian Gulf War surplus,8 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,Wreckage brothers,$8617 million,alliancestats.php?allianceid=1599,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,48188 km 2,http://blocgame.com/stats.php?id=54541,99 Mbbl,
Ragnorak,Yggdrasil,http://blocgame.com/alliancestats.php?allianceid=1644,90k active personnel,36 ships,Almost Modern,8 factories,Standard,last online 2 hours ago,rankings.php?subregion=egy,Inter/pol/,$8576 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,70992 km 2,http://blocgame.com/stats.php?id=52905,,
Somaliya,Al Somali,http://blocgame.com/alliancestats.php?allianceid=1644,105k active personnel,11 ships,Vietnam War surplus,5 factories,Elite,last online 10 hours ago,rankings.php?subregion=ara,Inter/pol/,$8442 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=ara,19755 km 2,http://blocgame.com/stats.php?id=52569,,
Ceannesburg,theorange0,http://blocgame.com/alliancestats.php?allianceid=1568,112k active personnel,12 ships,Korean War surplus,5 factories,Elite,last online 12 hours ago,rankings.php?subregion=mex,Brotherhood of Zion,$8476 million,alliancestats.php?allianceid=1568,Mesoamerica,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=mex,21987 km 2,http://blocgame.com/stats.php?id=56500,148 Mbbl,
Kutlesh,Kutlesh,http://blocgame.com/alliancestats.php?allianceid=1382,18k active personnel,20 ships,Persian Gulf War surplus,10 factories,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=egy,Non-Aligned Movement,$7135 million,alliancestats.php?allianceid=1382,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,70361 km 2,http://blocgame.com/stats.php?id=54847,,
Habibastan,Ahmed Habib,http://blocgame.com/alliancestats.php?allianceid=1393,274k active personnel,15 ships,Persian Gulf War surplus,12 factories,Standard,last online 12 hours ago,rankings.php?subregion=egy,BAMF,$8389 million,alliancestats.php?allianceid=1393,Egypt,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,77000 km 2,http://blocgame.com/stats.php?id=5936,,
Palmeiras,BrPony,http://blocgame.com/alliancestats.php?allianceid=1382,218k active personnel,51 ships,Persian Gulf War surplus,8 factories,Poor,last online 27 hours ago,rankings.php?subregion=mes,Non-Aligned Movement,$8315 million,alliancestats.php?allianceid=1382,Mesopotamia,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=mes,27949 km 2,http://blocgame.com/stats.php?id=52988,,
Chaos county,Chavo,http://blocgame.com/alliancestats.php?allianceid=1382,193k active personnel,38 ships,Persian Gulf War surplus,7 factories,Elite,last online 8 hours ago,rankings.php?subregion=atl,Non-Aligned Movement,$8213 million,alliancestats.php?allianceid=1382,Atlas,Untapped,Very Powerful,4 Tons,http://blocgame.com/rankings.php?subregion=atl,27394 km 2,http://blocgame.com/stats.php?id=49736,,
Vekta,Strongbad,http://blocgame.com/alliancestats.php?allianceid=1595,30k active personnel,8 ships,Almost Modern,6 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,The High Council,$8212 million,alliancestats.php?allianceid=1595,Pacific Rim,,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,35413 km 2,http://blocgame.com/stats.php?id=46288,,
Pingaslavia,CowsRTasty,http://blocgame.com/alliancestats.php?allianceid=1810,168k active personnel,38 ships,Almost Modern,7 factories,Elite,last online 3 hours ago,rankings.php?subregion=gra,EUN,$8041 million,alliancestats.php?allianceid=1810,Gran Colombia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=gra,46866 km 2,http://blocgame.com/stats.php?id=6730,,
Wielkopl,taikuh,http://blocgame.com/alliancestats.php?allianceid=1594,239k active personnel,31 ships,Persian Gulf War surplus,14 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,The Cartel,$8163 million,alliancestats.php?allianceid=1594,Pacific Rim,Untapped,Very Powerful,7 Tons,http://blocgame.com/rankings.php?subregion=pac,97586 km 2,http://blocgame.com/stats.php?id=42376,,
Bahavian,Captain LoveDucks,http://blocgame.com/alliancestats.php?allianceid=1599,241k active personnel,25 ships,Almost Modern,11 factories,Standard,last online 19 hours ago,rankings.php?subregion=sub,Wreckage brothers,$8019 million,alliancestats.php?allianceid=1599,The Subcontinent,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=sub,89389 km 2,http://blocgame.com/stats.php?id=54960,,
Pompeii,Lykos,http://blocgame.com/alliancestats.php?allianceid=1835,124k active personnel,4 ships,Persian Gulf War surplus,9 factories,Standard,last online 8 hours ago,rankings.php?subregion=per,SPQR,$8087 million,alliancestats.php?allianceid=1835,Persia,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,37048 km 2,http://blocgame.com/stats.php?id=39021,,
Versail,Chairman,http://blocgame.com/alliancestats.php?allianceid=1644,6k active personnel,3 ships,Persian Gulf War surplus,3 factories,Standard,last online 160 hours ago,rankings.php?subregion=car,Inter/pol/,$8027 million,alliancestats.php?allianceid=1644,Caribbean,Untapped,Large,,http://blocgame.com/rankings.php?subregion=car,6771 km 2,http://blocgame.com/stats.php?id=45646,,
Graceland,Elvis,http://blocgame.com/alliancestats.php?allianceid=1393,198k active personnel,9 ships,Vietnam War surplus,7 factories,Elite,last online 5 hours ago,rankings.php?subregion=eaf,BAMF,$7882 million,alliancestats.php?allianceid=1393,East Africa,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=eaf,52676 km 2,http://blocgame.com/stats.php?id=7435,,
Libratio,Concarne,http://blocgame.com/alliancestats.php?allianceid=1401,18k active personnel,2 ships,Vietnam War surplus,3 factories,Elite,last online 177 hours ago,rankings.php?subregion=car,The Federal Colonies,$7975 million,alliancestats.php?allianceid=1401,Caribbean,,Meagre,,http://blocgame.com/rankings.php?subregion=car,11426 km 2,http://blocgame.com/stats.php?id=40370,,
Nova Ikaki,Bisimbi,http://blocgame.com/alliancestats.php?allianceid=1835,261k active personnel,23 ships,Persian Gulf War surplus,10 factories,Good,online now,rankings.php?subregion=ara,SPQR,$9058 million,alliancestats.php?allianceid=1835,Arabia,Plentiful,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,64755 km 2,http://blocgame.com/stats.php?id=55911,13629 Mbbl,
No Kebab,Tihomir,http://blocgame.com/alliancestats.php?allianceid=1393,278k active personnel,58 ships,Advanced,25 factories,Elite,last online 1 hours ago,rankings.php?subregion=mes,BAMF,$9526 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,153900 km 2,http://blocgame.com/stats.php?id=53759,946 Mbbl,
Argon,Argus,http://blocgame.com/alliancestats.php?allianceid=1644,81k active personnel,11 ships,Vietnam War surplus,8 factories,Elite,last online 2 hours ago,rankings.php?subregion=atl,Inter/pol/,$7878 million,alliancestats.php?allianceid=1644,Atlas,Plentiful,Powerful,,http://blocgame.com/rankings.php?subregion=atl,38141 km 2,http://blocgame.com/stats.php?id=57323,,
The UCOA,Stephanobroburg123,http://blocgame.com/alliancestats.php?allianceid=1568,57k active personnel,8 ships,Almost Modern,3 factories,Good,last online 18 hours ago,rankings.php?subregion=pac,Brotherhood of Zion,$7811 million,alliancestats.php?allianceid=1568,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,10682 km 2,http://blocgame.com/stats.php?id=54240,,
Cocobongo,Cuban Pete,http://blocgame.com/alliancestats.php?allianceid=1595,149k active personnel,10 ships,Vietnam War surplus,5 factories,Elite,last online 4 hours ago,rankings.php?subregion=gra,The High Council,$7710 million,alliancestats.php?allianceid=1595,Gran Colombia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=gra,25358 km 2,http://blocgame.com/stats.php?id=58193,,
Jam,pbjam,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,19 ships,Vietnam War surplus,6 factories,Good,last online 59 hours ago,rankings.php?subregion=ind,Brotherhood of Nod,$7689 million,alliancestats.php?allianceid=1580,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,37884 km 2,http://blocgame.com/stats.php?id=56490,5 Mbbl,
Based World,Lil B,http://blocgame.com/alliancestats.php?allianceid=1393,222k active personnel,20 ships,Almost Modern,9 factories,Good,last online 40 hours ago,rankings.php?subregion=sub,BAMF,$7662 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=sub,57342 km 2,http://blocgame.com/stats.php?id=58035,,
Skirr,frap129,http://blocgame.com/alliancestats.php?allianceid=1580,5k active personnel,17 ships,Almost Modern,3 factories,Elite,last online 139 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$7816 million,alliancestats.php?allianceid=1580,Mesopotamia,,None,,http://blocgame.com/rankings.php?subregion=mes,10961 km 2,http://blocgame.com/stats.php?id=35744,1094 Mbbl,
PMAOA,Mbatume II,http://blocgame.com/alliancestats.php?allianceid=1595,95k active personnel,11 ships,Korean War surplus,4 factories,Elite,last online 10 hours ago,rankings.php?subregion=gui,The High Council,$7602 million,alliancestats.php?allianceid=1595,Guinea,,Very Powerful,,http://blocgame.com/rankings.php?subregion=gui,13257 km 2,http://blocgame.com/stats.php?id=54574,,
PolandThePower,PolandThePower44,http://blocgame.com/alliancestats.php?allianceid=1393,182k active personnel,15 ships,Vietnam War surplus,9 factories,Poor,last online 22 hours ago,rankings.php?subregion=mes,BAMF,$7546 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,32066 km 2,http://blocgame.com/stats.php?id=58217,,
al-Masketta,kingcuck,http://blocgame.com/alliancestats.php?allianceid=1599,294k active personnel,24 ships,Persian Gulf War surplus,17 factories,Elite,last online 4 hours ago,rankings.php?subregion=ara,Wreckage brothers,$7463 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,78128 km 2,http://blocgame.com/stats.php?id=53028,4125 Mbbl,
Funs and Ammo,Ivan Ivanovsky,http://blocgame.com/alliancestats.php?allianceid=1682,147k active personnel,11 ships,Vietnam War surplus,4 factories,Elite,online now,rankings.php?subregion=ind,S.T.A.L.K.E.R.,$7424 million,alliancestats.php?allianceid=1682,East Indies,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ind,18067 km 2,http://blocgame.com/stats.php?id=55794,,
Showerland,Showerman,http://blocgame.com/alliancestats.php?allianceid=1580,270k active personnel,38 ships,Almost Modern,13 factories,Elite,last online 4 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$7488 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,48894 km 2,http://blocgame.com/stats.php?id=53306,,
