country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
Ralpenio,Ghjhdd,http://blocgame.com/alliancestats.php?allianceid=1595,80k active personnel,6 ships,Almost Modern,Gandhi-like,4 factories,Good,last online 22 hours ago,rankings.php?subregion=pac,The High Council,$7016 million,alliancestats.php?allianceid=1595,Pacific Rim,Depleted,Powerful,http://blocgame.com/rankings.php?subregion=pac,9446 km 2,http://blocgame.com/stats.php?id=53369,,,
Nofuksgiven,Zippy,http://blocgame.com/alliancestats.php?allianceid=1382,178k active personnel,21 ships,Vietnam War surplus,Gandhi-like,7 factories,Elite,last online 6 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$6977 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,40947 km 2,http://blocgame.com/stats.php?id=58858,,,
Lorigan,Lorigan,http://blocgame.com/alliancestats.php?allianceid=1595,149k active personnel,11 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 18 hours ago,rankings.php?subregion=ama,The High Council,$6946 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ama,29198 km 2,http://blocgame.com/stats.php?id=59787,118 Mbbl,,
Alamo,linksith,http://blocgame.com/alliancestats.php?allianceid=1595,62k active personnel,3 ships,Vietnam War surplus,Gandhi-like,5 factories,Standard,last online 9 hours ago,rankings.php?subregion=mes,The High Council,$6907 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,17287 km 2,http://blocgame.com/stats.php?id=40536,8785 Mbbl,,
Clownaland,Clowny,http://blocgame.com/alliancestats.php?allianceid=1568,279k active personnel,2 ships,Advanced,Gandhi-like,7 factories,Elite,last online 16 hours ago,rankings.php?subregion=congo,Brotherhood of Zion,$6815 million,alliancestats.php?allianceid=1568,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,67211 km 2,http://blocgame.com/stats.php?id=46942,,,
Shadeistan,Colonel Gaddafi,http://blocgame.com/alliancestats.php?allianceid=1644,7k active personnel,9 ships,Vietnam War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 137 hours ago,rankings.php?subregion=chi,Inter/pol/,$6731 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,23906 km 2,http://blocgame.com/stats.php?id=59361,388 Mbbl,,
Lebensraum,morrison1916,http://blocgame.com/alliancestats.php?allianceid=1644,169k active personnel,1 ships,Almost Modern,Gandhi-like,6 factories,Elite,last online 15 hours ago,rankings.php?subregion=sub,Inter/pol/,$6691 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,32083 km 2,http://blocgame.com/stats.php?id=3646,,,
Urosia,Lance Moroe,http://blocgame.com/alliancestats.php?allianceid=1644,55k active personnel,15 ships,Almost Modern,Gandhi-like,4 factories,Elite,last online 8 hours ago,rankings.php?subregion=saf,Inter/pol/,$6670 million,alliancestats.php?allianceid=1644,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,19216 km 2,http://blocgame.com/stats.php?id=57637,,,
Tr�pico,rumsod,http://blocgame.com/alliancestats.php?allianceid=1386,36k active personnel,4 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 1 hours ago,rankings.php?subregion=car,Che Guevara League,$6669 million,alliancestats.php?allianceid=1386,Caribbean,,Mediocre,http://blocgame.com/rankings.php?subregion=car,4812 km 2,http://blocgame.com/stats.php?id=1,50 Mbbl,,
Taggart,Dagny,http://blocgame.com/alliancestats.php?allianceid=1401,165k active personnel,4 ships,Almost Modern,Gandhi-like,8 factories,Good,last online 12 hours ago,rankings.php?subregion=gui,The Federal Colonies,$6669 million,alliancestats.php?allianceid=1401,Guinea,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=gui,59335 km 2,http://blocgame.com/stats.php?id=59387,,,
Andalusia,Michaelion,http://blocgame.com/alliancestats.php?allianceid=1393,171k active personnel,15 ships,Korean War surplus,Gandhi-like,7 factories,Elite,last online 28 hours ago,rankings.php?subregion=pac,BAMF,$6667 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,40607 km 2,http://blocgame.com/stats.php?id=46668,334 Mbbl,,5%
Sqynet,robosax,http://blocgame.com/alliancestats.php?allianceid=1568,303k active personnel,4 ships,Advanced,Gandhi-like,8 factories,Elite,last online 3 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$6588 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,98507 km 2,http://blocgame.com/stats.php?id=52255,,59 Tons,
Rhod3sia,FreeMindInside,http://blocgame.com/alliancestats.php?allianceid=1568,262k active personnel,52 ships,Persian Gulf War surplus,Gandhi-like,9 factories,Good,last online 2 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$6582 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,50842 km 2,http://blocgame.com/stats.php?id=52679,,,5%
Azhdahagate,Azhdaha_Panzer,http://blocgame.com/alliancestats.php?allianceid=1580,497k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,28 factories,Elite,last online 7 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$6553 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,138081 km 2,http://blocgame.com/stats.php?id=52422,,21 Tons,
Roman Empire,Trajan,http://blocgame.com/alliancestats.php?allianceid=1580,130k active personnel,2 ships,Vietnam War surplus,Gandhi-like,6 factories,Standard,last online 55 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$6502 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,22589 km 2,http://blocgame.com/stats.php?id=57846,5694 Mbbl,,
Pingaslavia,CowsRTasty,http://blocgame.com/alliancestats.php?allianceid=1810,97k active personnel,26 ships,Persian Gulf War surplus,Gandhi-like,5 factories,Elite,last online 40 hours ago,rankings.php?subregion=gra,EUN,$6492 million,alliancestats.php?allianceid=1810,Gran Colombia,,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,32292 km 2,http://blocgame.com/stats.php?id=6730,,,
New Canaan,Joshua Graham,http://blocgame.com/alliancestats.php?allianceid=1595,127k active personnel,8 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 5 hours ago,rankings.php?subregion=mes,The High Council,$6403 million,alliancestats.php?allianceid=1595,Mesopotamia,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,36731 km 2,http://blocgame.com/stats.php?id=59416,,,
Nerdia,TheKyu,http://blocgame.com/alliancestats.php?allianceid=1580,119k active personnel,30 ships,Almost Modern,Axis of Evil,10 factories,Good,last online 5 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$6387 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=car,68982 km 2,http://blocgame.com/stats.php?id=56451,,,10%
Steel Beams,spacebunneh,,3k active personnel,7 ships,Vietnam War surplus,Gandhi-like,6 factories,Undisciplined Rabble,last online 36 hours ago,rankings.php?subregion=gra,,$6353 million,,Gran Colombia,Depleted,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,14537 km 2,http://blocgame.com/stats.php?id=55509,,,
Arabic Union,Comrade Izy,http://blocgame.com/alliancestats.php?allianceid=1568,63k active personnel,1 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 14 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$6327 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,36169 km 2,http://blocgame.com/stats.php?id=59855,3797 Mbbl,,
Umbrella corp,Miss. Parks,http://blocgame.com/alliancestats.php?allianceid=1595,169k active personnel,14 ships,Persian Gulf War surplus,Normal,5 factories,Elite,last online 9 hours ago,rankings.php?subregion=chi,The High Council,$6324 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,34544 km 2,http://blocgame.com/stats.php?id=54467,,,
Alien Ant Farm,Smooth Criminal,http://blocgame.com/alliancestats.php?allianceid=1401,137k active personnel,11 ships,Almost Modern,Gandhi-like,6 factories,Standard,online now,rankings.php?subregion=ind,The Federal Colonies,$6310 million,alliancestats.php?allianceid=1401,East Indies,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,44388 km 2,http://blocgame.com/stats.php?id=58135,,,
New Volkstaat,Endless Nameless,http://blocgame.com/alliancestats.php?allianceid=1644,93k active personnel,6 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 11 hours ago,rankings.php?subregion=saf,Inter/pol/,$6304 million,alliancestats.php?allianceid=1644,Southern Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=saf,18292 km 2,http://blocgame.com/stats.php?id=59576,428 Mbbl,,
Derpkins,Mr. Derp,http://blocgame.com/alliancestats.php?allianceid=1952,2k active personnel,11 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,online now,rankings.php?subregion=pac,The Eastern Sea,$6239 million,alliancestats.php?allianceid=1952,Pacific Rim,Plentiful,Powerful,http://blocgame.com/rankings.php?subregion=pac,22723 km 2,http://blocgame.com/stats.php?id=59737,,,
Subcon,Sybalus,http://blocgame.com/alliancestats.php?allianceid=1580,8k active personnel,16 ships,Vietnam War surplus,Isolated,3 factories,Standard,last online 17 hours ago,rankings.php?subregion=eaf,Brotherhood of Nod,$6229 million,alliancestats.php?allianceid=1580,East Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=eaf,9083 km 2,http://blocgame.com/stats.php?id=53099,,,
Ultios,Noctis,http://blocgame.com/alliancestats.php?allianceid=1599,118k active personnel,3 ships,Korean War surplus,Gandhi-like,4 factories,Good,online now,rankings.php?subregion=pac,Wreckage brothers,$6217 million,alliancestats.php?allianceid=1599,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,40063 km 2,http://blocgame.com/stats.php?id=59917,,,
Adrianopolis,XAdrianT,http://blocgame.com/alliancestats.php?allianceid=1568,203k active personnel,12 ships,Persian Gulf War surplus,Gandhi-like,16 factories,Good,last online 15 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$6212 million,alliancestats.php?allianceid=1568,Arabia,,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,78527 km 2,http://blocgame.com/stats.php?id=55912,,,5%
Nautique,wayneeconomist,http://blocgame.com/alliancestats.php?allianceid=1644,14k active personnel,12 ships,Vietnam War surplus,Normal,5 factories,Standard,last online 21 hours ago,rankings.php?subregion=sub,Inter/pol/,$6199 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Large,http://blocgame.com/rankings.php?subregion=sub,33627 km 2,http://blocgame.com/stats.php?id=58443,,,
Avarice,Mammon,http://blocgame.com/alliancestats.php?allianceid=1393,250k active personnel,23 ships,Persian Gulf War surplus,Isolated,18 factories,Elite,online now,rankings.php?subregion=sub,BAMF,$6181 million,alliancestats.php?allianceid=1393,The Subcontinent,,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,88036 km 2,http://blocgame.com/stats.php?id=59516,,,
Homo Mono,Homo Mono,http://blocgame.com/alliancestats.php?allianceid=1580,144k active personnel,12 ships,Korean War surplus,Gandhi-like,6 factories,Elite,last online 15 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$6172 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,36094 km 2,http://blocgame.com/stats.php?id=59108,7138 Mbbl,,
Reim,Azrael,http://blocgame.com/alliancestats.php?allianceid=1595,178k active personnel,21 ships,Vietnam War surplus,Gandhi-like,7 factories,Good,last online 21 hours ago,rankings.php?subregion=pac,The High Council,$6134 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,39793 km 2,http://blocgame.com/stats.php?id=41073,,,
The,metalmallowz,http://blocgame.com/alliancestats.php?allianceid=1382,373k active personnel,40 ships,Persian Gulf War surplus,Gandhi-like,14 factories,Elite,last online 1 hours ago,rankings.php?subregion=per,Non-Aligned Movement,$6122 million,alliancestats.php?allianceid=1382,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,106018 km 2,http://blocgame.com/stats.php?id=58004,,,
Sepidajistan,Shah Squid,http://blocgame.com/alliancestats.php?allianceid=1382,119k active personnel,11 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 2 hours ago,rankings.php?subregion=atl,Non-Aligned Movement,$6081 million,alliancestats.php?allianceid=1382,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,16822 km 2,http://blocgame.com/stats.php?id=59462,,,
Ishtar,Magnus Magnus,http://blocgame.com/alliancestats.php?allianceid=1580,199k active personnel,40 ships,Almost Modern,Gandhi-like,7 factories,Good,last online 12 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$6025 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,29052 km 2,http://blocgame.com/stats.php?id=55882,,,
king's landing,mannisbaratheon,http://blocgame.com/alliancestats.php?allianceid=1644,139k active personnel,25 ships,Persian Gulf War surplus,Gandhi-like,4 factories,Elite,last online 5 hours ago,rankings.php?subregion=sub,Inter/pol/,$5961 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,40168 km 2,http://blocgame.com/stats.php?id=55616,,,
Gīlān,Kuchik Gul,http://blocgame.com/alliancestats.php?allianceid=1704,160k active personnel,-1 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 12 hours ago,rankings.php?subregion=per,Kekolutionaries,$5957 million,alliancestats.php?allianceid=1704,Persia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=per,2261 km 2,http://blocgame.com/stats.php?id=54430,1663 Mbbl,,
New Nederlands,William Mohamad,http://blocgame.com/alliancestats.php?allianceid=1568,146k active personnel,11 ships,Korean War surplus,Nice,5 factories,Standard,last online 12 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$5930 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,48144 km 2,http://blocgame.com/stats.php?id=59454,20520 Mbbl,,
Aztlan,Spic,http://blocgame.com/alliancestats.php?allianceid=1393,3k active personnel,0 ships,Vietnam War surplus,Nice,3 factories,Standard,last online 111 hours ago,rankings.php?subregion=ara,BAMF,$5903 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,5893 km 2,http://blocgame.com/stats.php?id=40023,10677 Mbbl,,
Viktoria,gracious leader skylar,http://blocgame.com/alliancestats.php?allianceid=1393,116k active personnel,5 ships,Vietnam War surplus,Gandhi-like,9 factories,Elite,last online 7 hours ago,rankings.php?subregion=pac,BAMF,$5893 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,43728 km 2,http://blocgame.com/stats.php?id=40188,,,
I Am Mad,I Am Mad,,270k active personnel,51 ships,Vietnam War surplus,Gandhi-like,6 factories,Good,last online 3 hours ago,rankings.php?subregion=mes,,$5833 million,,Mesopotamia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,40307 km 2,http://blocgame.com/stats.php?id=58303,7470 Mbbl,,
Snusers,Snuupy,http://blocgame.com/alliancestats.php?allianceid=1393,276k active personnel,6 ships,Persian Gulf War surplus,Angelic,19 factories,Good,online now,rankings.php?subregion=chi,BAMF,$5779 million,alliancestats.php?allianceid=1393,China,,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,115505 km 2,http://blocgame.com/stats.php?id=58336,,,
Reikland,Karl-Franz I,http://blocgame.com/alliancestats.php?allianceid=1595,82k active personnel,16 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 7 hours ago,rankings.php?subregion=per,The High Council,$5740 million,alliancestats.php?allianceid=1595,Persia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=per,16172 km 2,http://blocgame.com/stats.php?id=58781,6521 Mbbl,,
Waiwud Iwanem,Hasaki Enkou,http://blocgame.com/alliancestats.php?allianceid=1899,148k active personnel,7 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Standard,last online 6 hours ago,rankings.php?subregion=ind,Aseang MMP,$5737 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,23498 km 2,http://blocgame.com/stats.php?id=54484,,,
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,24 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 6 hours ago,rankings.php?subregion=saf,Brotherhood of Nod,$5701 million,alliancestats.php?allianceid=1580,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,25710 km 2,http://blocgame.com/stats.php?id=57005,,,5%
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=1644,191k active personnel,23 ships,Almost Modern,Gandhi-like,7 factories,Elite,last online 5 hours ago,rankings.php?subregion=sub,Inter/pol/,$5679 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,31085 km 2,http://blocgame.com/stats.php?id=54852,,,
Awesomeria,killbodies,http://blocgame.com/alliancestats.php?allianceid=1568,103k active personnel,51 ships,Almost Modern,Angelic,13 factories,Elite,last online 5 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$5669 million,alliancestats.php?allianceid=1568,Southern Africa,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,64835 km 2,http://blocgame.com/stats.php?id=57755,,,
One Star,Neku,http://blocgame.com/alliancestats.php?allianceid=1595,138k active personnel,10 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 4 hours ago,rankings.php?subregion=per,The High Council,$5657 million,alliancestats.php?allianceid=1595,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,39160 km 2,http://blocgame.com/stats.php?id=57783,,,
The Wired,LAIN,http://blocgame.com/alliancestats.php?allianceid=1599,357k active personnel,20 ships,Advanced,Gandhi-like,14 factories,Good,last online 38 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5607 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,61784 km 2,http://blocgame.com/stats.php?id=53298,,,5%
Sariis,Bavilin,http://blocgame.com/alliancestats.php?allianceid=1595,93k active personnel,6 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 21 hours ago,rankings.php?subregion=atl,The High Council,$5602 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=atl,29071 km 2,http://blocgame.com/stats.php?id=60186,5898 Mbbl,,5%
Swadia,SonnyJack,http://blocgame.com/alliancestats.php?allianceid=1580,449k active personnel,6 ships,Advanced,Gandhi-like,15 factories,Standard,last online 2 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5580 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,110415 km 2,http://blocgame.com/stats.php?id=40011,,4 Tons,
Parz,Charles8,http://blocgame.com/alliancestats.php?allianceid=1595,26k active personnel,4 ships,First World War surplus,Angelic,4 factories,Elite,last online 9 hours ago,rankings.php?subregion=mes,The High Council,$5549 million,alliancestats.php?allianceid=1595,Mesopotamia,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,25555 km 2,http://blocgame.com/stats.php?id=59868,,,
Kindred,Pendraggon,http://blocgame.com/alliancestats.php?allianceid=1644,207k active personnel,12 ships,Almost Modern,Gandhi-like,9 factories,Good,last online 2 hours ago,rankings.php?subregion=pac,Inter/pol/,$5530 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,54201 km 2,http://blocgame.com/stats.php?id=58449,,,
Iskut,ASV1,http://blocgame.com/alliancestats.php?allianceid=1393,65k active personnel,1 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 49 hours ago,rankings.php?subregion=con,BAMF,$5525 million,alliancestats.php?allianceid=1393,Southern Cone,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,32130 km 2,http://blocgame.com/stats.php?id=58457,,,
Al Kebab,John Zoidberg,http://blocgame.com/alliancestats.php?allianceid=1393,111k active personnel,10 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 4 hours ago,rankings.php?subregion=mes,BAMF,$5517 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,35750 km 2,http://blocgame.com/stats.php?id=59392,,,
Camcost,hunthalo,http://blocgame.com/alliancestats.php?allianceid=1580,149k active personnel,11 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 11 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$5453 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,31087 km 2,http://blocgame.com/stats.php?id=56890,3012 Mbbl,,
Amazonian Union,Hugo Chavez,http://blocgame.com/alliancestats.php?allianceid=1568,47k active personnel,8 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 9 hours ago,rankings.php?subregion=ama,Brotherhood of Zion,$5430 million,alliancestats.php?allianceid=1568,Amazonia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ama,17040 km 2,http://blocgame.com/stats.php?id=59377,,,
switzerdouch,yaboimtndew,http://blocgame.com/alliancestats.php?allianceid=1595,40k active personnel,0 ships,Second World War surplus,Good,3 factories,Elite,online now,rankings.php?subregion=mex,The High Council,$5412 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=mex,17075 km 2,http://blocgame.com/stats.php?id=58997,,,
Marijuana,Weed is Good the III,http://blocgame.com/alliancestats.php?allianceid=1580,104k active personnel,13 ships,Vietnam War surplus,Angelic,6 factories,Good,last online 56 hours ago,rankings.php?subregion=car,Brotherhood of Nod,$5395 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,32204 km 2,http://blocgame.com/stats.php?id=56663,,,
Romanovia,Dmitry Romanov,http://blocgame.com/alliancestats.php?allianceid=1393,111k active personnel,13 ships,Korean War surplus,Angelic,3 factories,Good,last online 12 hours ago,rankings.php?subregion=mes,BAMF,$5360 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,28219 km 2,http://blocgame.com/stats.php?id=59571,1472 Mbbl,,
Tuchankaa,Toquisador,http://blocgame.com/alliancestats.php?allianceid=1595,172k active personnel,12 ships,Almost Modern,Angelic,3 factories,Elite,last online 10 hours ago,rankings.php?subregion=chi,The High Council,$5316 million,alliancestats.php?allianceid=1595,China,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,9345 km 2,http://blocgame.com/stats.php?id=47573,,,
Conferan,Cryptox,http://blocgame.com/alliancestats.php?allianceid=1595,238k active personnel,24 ships,Almost Modern,Gandhi-like,6 factories,Good,last online 5 hours ago,rankings.php?subregion=ind,The High Council,$5277 million,alliancestats.php?allianceid=1595,East Indies,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,27848 km 2,http://blocgame.com/stats.php?id=56710,,,
Cena Nation WWE,John Cena of WWE,http://blocgame.com/alliancestats.php?allianceid=1644,179k active personnel,20 ships,Almost Modern,Gandhi-like,7 factories,Good,last online 16 hours ago,rankings.php?subregion=egy,Inter/pol/,$5263 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,39085 km 2,http://blocgame.com/stats.php?id=55959,,,
Republic Dank,Dank de von Psstoyeur,http://blocgame.com/alliancestats.php?allianceid=1580,123k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 14 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5244 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,15738 km 2,http://blocgame.com/stats.php?id=58562,,,
Chicken&Chips,Dave Miles,http://blocgame.com/alliancestats.php?allianceid=1393,69k active personnel,1 ships,Korean War surplus,Angelic,5 factories,Elite,last online 17 hours ago,rankings.php?subregion=chi,BAMF,$5231 million,alliancestats.php?allianceid=1393,China,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,42267 km 2,http://blocgame.com/stats.php?id=60847,149 Mbbl,,
Geli Kurd,Rando,http://blocgame.com/alliancestats.php?allianceid=1568,208k active personnel,34 ships,Advanced,Gandhi-like,9 factories,Good,last online 99 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$5206 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,80630 km 2,http://blocgame.com/stats.php?id=47768,4552 Mbbl,,
Horgrif,roxim teaga,http://blocgame.com/alliancestats.php?allianceid=1568,73k active personnel,0 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 42 hours ago,rankings.php?subregion=ama,Brotherhood of Zion,$5155 million,alliancestats.php?allianceid=1568,Amazonia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,24126 km 2,http://blocgame.com/stats.php?id=55571,167 Mbbl,,
Seinlandia,CosKramer,http://blocgame.com/alliancestats.php?allianceid=1595,80k active personnel,4 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 56 hours ago,rankings.php?subregion=mex,The High Council,$5131 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,34945 km 2,http://blocgame.com/stats.php?id=50309,568 Mbbl,,
Ketroyla,Erolvant,http://blocgame.com/alliancestats.php?allianceid=1580,99k active personnel,9 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 6 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$5120 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sea,15692 km 2,http://blocgame.com/stats.php?id=55951,,,
Nuketown,Blobby78,http://blocgame.com/alliancestats.php?allianceid=1595,87k active personnel,7 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 8 hours ago,rankings.php?subregion=egy,The High Council,$5117 million,alliancestats.php?allianceid=1595,Egypt,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,17092 km 2,http://blocgame.com/stats.php?id=59614,7877 Mbbl,,
Great Manasa,Haus Omana,http://blocgame.com/alliancestats.php?allianceid=1644,96k active personnel,9 ships,Vietnam War surplus,Gandhi-like,3 factories,Good,last online 17 hours ago,rankings.php?subregion=mes,Inter/pol/,$5105 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,17545 km 2,http://blocgame.com/stats.php?id=58697,,,
