country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,uranium,oil_reserves,reactor
Bayu,Kazeng,http://blocgame.com/alliancestats.php?allianceid=1899,52k active personnel,3 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,Aseang MMP,$1779 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20594 km 2,http://blocgame.com/stats.php?id=60447,,231 Mbbl,
Royal Babylon,Hammurabi IV,http://blocgame.com/alliancestats.php?allianceid=1644,107k active personnel,0 ships,Korean War surplus,Gandhi-like,2 factories,Elite,last online 19 hours ago,rankings.php?subregion=mes,Inter/pol/,$1778 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,23665 km 2,http://blocgame.com/stats.php?id=60296,,,
Bratavia,Jack Calvin,,6k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 164 hours ago,rankings.php?subregion=sea,,$1777 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,8937 km 2,http://blocgame.com/stats.php?id=60351,,24 Mbbl,
VOSARAK,ETHAN HUNT,http://blocgame.com/alliancestats.php?allianceid=1393,39k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=ara,BAMF,$1756 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61021,,,
Kazilers Shoil,Haroni Ismaelist,http://blocgame.com/alliancestats.php?allianceid=1580,28k active personnel,3 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 5 hours ago,rankings.php?subregion=mex,Brotherhood of Nod,$1750 million,alliancestats.php?allianceid=1580,Mesoamerica,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=mex,13873 km 2,http://blocgame.com/stats.php?id=60641,,,
Fagglands,Faggmann,,5k active personnel,-1 ships,Second World War surplus,Questionable,2 factories,Good,last online 127 hours ago,rankings.php?subregion=chi,,$1742 million,,China,Untapped,Large,http://blocgame.com/rankings.php?subregion=chi,10082 km 2,http://blocgame.com/stats.php?id=59648,,,
Loki Land,Resurrect Dead,,28k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=mes,,$1728 million,,Mesopotamia,Plentiful,Large,http://blocgame.com/rankings.php?subregion=mes,17279 km 2,http://blocgame.com/stats.php?id=60300,,6206 Mbbl,
Nonceiza,Maxirino,,9k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 35 hours ago,rankings.php?subregion=atl,,$1717 million,,Atlas,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,15924 km 2,http://blocgame.com/stats.php?id=60888,,,
VashiNation,Vashinator,http://blocgame.com/alliancestats.php?allianceid=1418,49k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=sea,Asian Alliance,$1714 million,alliancestats.php?allianceid=1418,Indochina,Plentiful,Small,http://blocgame.com/rankings.php?subregion=sea,24238 km 2,http://blocgame.com/stats.php?id=61141,,313 Mbbl,
DeathGods,devin59320,http://blocgame.com/alliancestats.php?allianceid=1935,5k active personnel,0 ships,First World War surplus,Gandhi-like,3 factories,Elite,last online 27 hours ago,rankings.php?subregion=chi,O.P.E.N.,$1707 million,alliancestats.php?allianceid=1935,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,12183 km 2,http://blocgame.com/stats.php?id=60287,,,
WorldOfPeace,ALMAHDI,http://blocgame.com/alliancestats.php?allianceid=1899,64k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 17 hours ago,rankings.php?subregion=ind,Aseang MMP,$1701 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,24213 km 2,http://blocgame.com/stats.php?id=60677,,543 Mbbl,
Johore,Izuddin,,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 82 hours ago,rankings.php?subregion=sea,,$1694 million,,Indochina,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=sea,12948 km 2,http://blocgame.com/stats.php?id=60455,,36 Mbbl,
qwertyuiop,rumsods mom,,8k active personnel,0 ships,First World War surplus,Nice,2 factories,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=ara,,$1689 million,,Arabia,,None,http://blocgame.com/rankings.php?subregion=ara,9995 km 2,http://blocgame.com/stats.php?id=59451,,,
Carpentaria,fuerza,http://blocgame.com/alliancestats.php?allianceid=1899,108k active personnel,2 ships,Second World War surplus,Gandhi-like,2 factories,Poor,last online 112 hours ago,rankings.php?subregion=ind,Aseang MMP,$1659 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,15654 km 2,http://blocgame.com/stats.php?id=59901,,,
Harimau Malaya,kucailani,http://blocgame.com/alliancestats.php?allianceid=1899,4k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 134 hours ago,rankings.php?subregion=ind,Aseang MMP,$1655 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,19800 km 2,http://blocgame.com/stats.php?id=61048,,,
Halab,Maalik,http://blocgame.com/alliancestats.php?allianceid=1568,10k active personnel,1 ships,Korean War surplus,Good,3 factories,Elite,last online 45 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$1639 million,alliancestats.php?allianceid=1568,Mesopotamia,,None,http://blocgame.com/rankings.php?subregion=mes,21790 km 2,http://blocgame.com/stats.php?id=56839,,,
Ahmad Maslan,ahmad maslan,http://blocgame.com/alliancestats.php?allianceid=1899,69k active personnel,0 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 17 hours ago,rankings.php?subregion=pac,Aseang MMP,$1632 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Large,http://blocgame.com/rankings.php?subregion=pac,19602 km 2,http://blocgame.com/stats.php?id=60745,,,
lobai,tokarab91,http://blocgame.com/alliancestats.php?allianceid=1899,12k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,rankings.php?subregion=ind,Aseang MMP,$1630 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,13343 km 2,http://blocgame.com/stats.php?id=60481,,310 Mbbl,
The Jar,Mr.Pickles,http://blocgame.com/alliancestats.php?allianceid=1382,10k active personnel,0 ships,Second World War surplus,Normal,2 factories,Elite,last online 23 hours ago,rankings.php?subregion=gui,Non-Aligned Movement,$1619 million,alliancestats.php?allianceid=1382,Guinea,,None,http://blocgame.com/rankings.php?subregion=gui,19148 km 2,http://blocgame.com/stats.php?id=60355,,1807 Mbbl,
aloyler,aloylerrr,http://blocgame.com/alliancestats.php?allianceid=1595,80k active personnel,5 ships,Second World War surplus,Nice,3 factories,Good,last online 2 hours ago,rankings.php?subregion=ind,The High Council,$1618 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60699,,,
TheDankLight,TheDankDark,http://blocgame.com/alliancestats.php?allianceid=1595,78k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 55 hours ago,rankings.php?subregion=per,The High Council,$1610 million,alliancestats.php?allianceid=1595,Persia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=per,31815 km 2,http://blocgame.com/stats.php?id=60950,,5540 Mbbl,
Alohaha,Jakeirt,,17k active personnel,0 ships,First World War surplus,Gandhi-like,None,Undisciplined Rabble,last online 11 hours ago,rankings.php?subregion=congo,,$1607 million,,Congo,Untapped,None,http://blocgame.com/rankings.php?subregion=congo,11231 km 2,http://blocgame.com/stats.php?id=57669,,,
Sparkyland,Abody,http://blocgame.com/alliancestats.php?allianceid=1934,6k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 33 hours ago,rankings.php?subregion=ara,The Blue Crew,$1600 million,alliancestats.php?allianceid=1934,Arabia,,Large,http://blocgame.com/rankings.php?subregion=ara,19658 km 2,http://blocgame.com/stats.php?id=61028,,2393 Mbbl,
Doctorliasia,Lord Hillsworth,http://blocgame.com/alliancestats.php?allianceid=1418,41k active personnel,7 ships,Finest of the 19th century,Gandhi-like,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,Asian Alliance,$1597 million,alliancestats.php?allianceid=1418,Pacific Rim,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=pac,23949 km 2,http://blocgame.com/stats.php?id=60284,,204 Mbbl,
MalayaRaya,Kitul,http://blocgame.com/alliancestats.php?allianceid=1899,44k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=pac,Aseang MMP,$1581 million,alliancestats.php?allianceid=1899,Pacific Rim,,Mediocre,http://blocgame.com/rankings.php?subregion=pac,12860 km 2,http://blocgame.com/stats.php?id=60388,,,
Sioux Nation,Crazy Horse,http://blocgame.com/alliancestats.php?allianceid=1568,2k active personnel,1 ships,Second World War surplus,Good,3 factories,Undisciplined Rabble,last online 79 hours ago,rankings.php?subregion=mex,Brotherhood of Zion,$1575 million,alliancestats.php?allianceid=1568,Mesoamerica,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mex,50398 km 2,http://blocgame.com/stats.php?id=48829,,,
Freidonia,David Tibet,http://blocgame.com/alliancestats.php?allianceid=1952,33k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 102 hours ago,rankings.php?subregion=eaf,The Eastern Sea,$1568 million,alliancestats.php?allianceid=1952,East Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=60896,,122 Mbbl,
Bantloa,Caelan,http://blocgame.com/alliancestats.php?allianceid=1857,28k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Undisciplined Rabble,last online 175 hours ago,rankings.php?subregion=waf,United Alliance,$1555 million,alliancestats.php?allianceid=1857,West Africa,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=waf,10022 km 2,http://blocgame.com/stats.php?id=59574,,,
killthetraitor,Kill,,3k active personnel,0 ships,First World War surplus,Questionable,1 factory,Undisciplined Rabble,last online 100 hours ago,rankings.php?subregion=ara,,$1554 million,,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,8927 km 2,http://blocgame.com/stats.php?id=58938,,1047 Mbbl,
Iramerica,general_pooya,http://blocgame.com/alliancestats.php?allianceid=1952,6k active personnel,1 ships,Second World War surplus,Nice,2 factories,Elite,last online 2 hours ago,rankings.php?subregion=per,The Eastern Sea,$1550 million,alliancestats.php?allianceid=1952,Persia,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=per,12159 km 2,http://blocgame.com/stats.php?id=59804,,,
Teganu,awangTranung,http://blocgame.com/alliancestats.php?allianceid=1952,6k active personnel,0 ships,First World War surplus,Gandhi-like,2 factories,Standard,last online 15 hours ago,rankings.php?subregion=ind,The Eastern Sea,$1541 million,alliancestats.php?allianceid=1952,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,9083 km 2,http://blocgame.com/stats.php?id=60668,,149 Mbbl,
Lahanation,Sahanation,,44k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 8 hours ago,rankings.php?subregion=ind,,$1536 million,,East Indies,Depleted,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,13209 km 2,http://blocgame.com/stats.php?id=60391,,70 Mbbl,
Samosa,Jewboy,http://blocgame.com/alliancestats.php?allianceid=1595,55k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Poor,last online 127 hours ago,rankings.php?subregion=ara,The High Council,$1530 million,alliancestats.php?allianceid=1595,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,20182 km 2,http://blocgame.com/stats.php?id=59258,,,
Jalan Ampang,Haji Amril,http://blocgame.com/alliancestats.php?allianceid=1899,70k active personnel,6 ships,Second World War surplus,Nice,4 factories,Standard,last online 13 hours ago,rankings.php?subregion=ind,Aseang MMP,$1530 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,24115 km 2,http://blocgame.com/stats.php?id=60954,,,
malapetaka,bolawei9,http://blocgame.com/alliancestats.php?allianceid=1595,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 12 hours ago,rankings.php?subregion=ind,The High Council,$1502 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,9083 km 2,http://blocgame.com/stats.php?id=60813,,,
ToGlory,Bagelbeater,,8k active personnel,0 ships,First World War surplus,Gandhi-like,None,Standard,last online 120 hours ago,rankings.php?subregion=pac,,$1496 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,9274 km 2,http://blocgame.com/stats.php?id=60404,,,
Englolia,Mcripfist,http://blocgame.com/alliancestats.php?allianceid=1595,14k active personnel,0 ships,Second World War surplus,Nice,1 factory,Elite,last online 6 hours ago,rankings.php?subregion=eaf,The High Council,$1481 million,alliancestats.php?allianceid=1595,East Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=eaf,16667 km 2,http://blocgame.com/stats.php?id=55796,,316 Mbbl,
Spratly,asy_syakir,http://blocgame.com/alliancestats.php?allianceid=1899,74k active personnel,6 ships,First World War surplus,Good,4 factories,Good,last online 3 hours ago,rankings.php?subregion=ind,Aseang MMP,$1478 million,alliancestats.php?allianceid=1899,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,39526 km 2,http://blocgame.com/stats.php?id=60451,,,
Zone21-Malaya,PG PG PG PG PG,http://blocgame.com/alliancestats.php?allianceid=1899,127k active personnel,3 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 8 hours ago,rankings.php?subregion=ind,Aseang MMP,$1470 million,alliancestats.php?allianceid=1899,East Indies,,Large,http://blocgame.com/rankings.php?subregion=ind,20900 km 2,http://blocgame.com/stats.php?id=60973,,,
Iiraaq,Saaddam Husseiny,,45k active personnel,0 ships,Second World War surplus,Gandhi-like,None,Good,last online 42 hours ago,rankings.php?subregion=mes,,$1469 million,,Mesopotamia,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=mes,20014 km 2,http://blocgame.com/stats.php?id=59478,,3783 Mbbl,
Azwarisia,boroyz,http://blocgame.com/alliancestats.php?allianceid=1899,27k active personnel,2 ships,Second World War surplus,Good,2 factories,Elite,online now,rankings.php?subregion=pac,Aseang MMP,$1468 million,alliancestats.php?allianceid=1899,Pacific Rim,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=pac,19212 km 2,http://blocgame.com/stats.php?id=61043,,,
jembala,jembala,http://blocgame.com/alliancestats.php?allianceid=1393,39k active personnel,2 ships,Second World War surplus,Angelic,2 factories,Elite,last online 6 hours ago,rankings.php?subregion=ind,BAMF,$1452 million,alliancestats.php?allianceid=1393,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,32838 km 2,http://blocgame.com/stats.php?id=61056,,93 Mbbl,
Nueva Galicia,FedericoDionisi,http://blocgame.com/alliancestats.php?allianceid=1386,10k active personnel,0 ships,Second World War surplus,Angelic,None,Good,last online 2 hours ago,rankings.php?subregion=con,Che Guevara League,$1440 million,alliancestats.php?allianceid=1386,Southern Cone,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=con,11120 km 2,http://blocgame.com/stats.php?id=60349,,,
RawMaterials,CBebbs01,,7k active personnel,0 ships,First World War surplus,Gandhi-like,None,Poor,last online 120 hours ago,rankings.php?subregion=pac,,$1427 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,11232 km 2,http://blocgame.com/stats.php?id=60723,,,
malthias,mikkoku,,6k active personnel,0 ships,First World War surplus,Normal,1 factory,Good,last online 4 hours ago,rankings.php?subregion=pac,,$1403 million,,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,4382 km 2,http://blocgame.com/stats.php?id=59201,,47 Mbbl,
Kedah Tua,Farhan Aizuddin,http://blocgame.com/alliancestats.php?allianceid=1899,10k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Standard,last online 133 hours ago,rankings.php?subregion=ind,Aseang MMP,$1401 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60526,,,
Decelea,Demeter,http://blocgame.com/alliancestats.php?allianceid=1595,7k active personnel,0 ships,Second World War surplus,Questionable,None,Undisciplined Rabble,last online 48 hours ago,rankings.php?subregion=ara,The High Council,$1399 million,alliancestats.php?allianceid=1595,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,2115 km 2,http://blocgame.com/stats.php?id=50489,,6594 Mbbl,
Cono Sur,AdolfGuevara,,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Poor,last online 94 hours ago,rankings.php?subregion=con,,$1397 million,,Southern Cone,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61099,,68 Mbbl,
Awesomeness1122,awesomeface1122,http://blocgame.com/alliancestats.php?allianceid=1382,29k active personnel,0 ships,First World War surplus,Normal,1 factory,Poor,last online 12 hours ago,rankings.php?subregion=per,Non-Aligned Movement,$1394 million,alliancestats.php?allianceid=1382,Persia,Untapped,Large,http://blocgame.com/rankings.php?subregion=per,11415 km 2,http://blocgame.com/stats.php?id=55432,,,
Baris,Apollo,,4k active personnel,0 ships,Second World War surplus,Normal,None,Undisciplined Rabble,last online 5 hours ago,rankings.php?subregion=atl,,$1393 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,1131 km 2,http://blocgame.com/stats.php?id=50487,,1339 Mbbl,
subse7en,subse7en,http://blocgame.com/alliancestats.php?allianceid=1952,33k active personnel,1 ships,First World War surplus,Good,2 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,The Eastern Sea,$1392 million,alliancestats.php?allianceid=1952,Pacific Rim,Depleted,Mediocre,http://blocgame.com/rankings.php?subregion=pac,26239 km 2,http://blocgame.com/stats.php?id=61112,,,
Mahawangsa,iskandariah,http://blocgame.com/alliancestats.php?allianceid=1899,60k active personnel,1 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,Aseang MMP,$1386 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,21541 km 2,http://blocgame.com/stats.php?id=60504,,,
TollBayarDulu,Kunta Kintey,http://blocgame.com/alliancestats.php?allianceid=1899,489k active personnel,11 ships,Almost Modern,Gandhi-like,10 factories,Poor,last online 3 hours ago,rankings.php?subregion=ind,Aseang MMP,$1382 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,53958 km 2,http://blocgame.com/stats.php?id=60787,5 Tons,,15%
nusajaya,edifarhan,http://blocgame.com/alliancestats.php?allianceid=1899,41k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=pac,Aseang MMP,$1381 million,alliancestats.php?allianceid=1899,Pacific Rim,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=pac,20353 km 2,http://blocgame.com/stats.php?id=60626,,,
Vyzen,Gottrich,,9k active personnel,0 ships,First World War surplus,Mad Dog,1 factory,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=atl,,$1379 million,,Atlas,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=atl,13750 km 2,http://blocgame.com/stats.php?id=59456,,6640 Mbbl,
The Leaf,DonaldTremp,http://blocgame.com/alliancestats.php?allianceid=1595,7k active personnel,1 ships,First World War surplus,Questionable,2 factories,Elite,last online 55 hours ago,rankings.php?subregion=ara,The High Council,$1368 million,alliancestats.php?allianceid=1595,Arabia,Untapped,None,http://blocgame.com/rankings.php?subregion=ara,5288 km 2,http://blocgame.com/stats.php?id=59290,,,
KaleCepo,sultan lee,http://blocgame.com/alliancestats.php?allianceid=1899,180k active personnel,13 ships,Korean War surplus,Gandhi-like,9 factories,Undisciplined Rabble,last online 5 hours ago,rankings.php?subregion=ind,Aseang MMP,$1368 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,36745 km 2,http://blocgame.com/stats.php?id=60711,,,
Dondang Sayang,Cempaka Sari,http://blocgame.com/alliancestats.php?allianceid=1899,79k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Standard,last online 10 hours ago,rankings.php?subregion=ind,Aseang MMP,$1366 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ind,23665 km 2,http://blocgame.com/stats.php?id=60628,2 Tons,,
Porter,Porter,http://blocgame.com/alliancestats.php?allianceid=1393,92k active personnel,-1 ships,Second World War surplus,Gandhi-like,4 factories,Poor,last online 3 hours ago,rankings.php?subregion=per,BAMF,$1363 million,alliancestats.php?allianceid=1393,Persia,,Large,http://blocgame.com/rankings.php?subregion=per,31701 km 2,http://blocgame.com/stats.php?id=45939,,,
Fenix,fr33d0mpt,http://blocgame.com/alliancestats.php?allianceid=1580,3k active personnel,0 ships,First World War surplus,Questionable,2 factories,Elite,last online 38 hours ago,rankings.php?subregion=chi,Brotherhood of Nod,$1353 million,alliancestats.php?allianceid=1580,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,19094 km 2,http://blocgame.com/stats.php?id=58875,,,
Hajoki,Makao,,3k active personnel,0 ships,First World War surplus,Angelic,1 factory,Undisciplined Rabble,last online 11 hours ago,rankings.php?subregion=atl,,$1342 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,13343 km 2,http://blocgame.com/stats.php?id=60093,,,
Disnomica,Chaad,http://blocgame.com/alliancestats.php?allianceid=1595,66k active personnel,1 ships,First World War surplus,Angelic,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,The High Council,$1342 million,alliancestats.php?allianceid=1595,Arabia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ara,49415 km 2,http://blocgame.com/stats.php?id=60992,1 Tons,,
Kotasinga,Stalin VI,http://blocgame.com/alliancestats.php?allianceid=1899,85k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 7 hours ago,rankings.php?subregion=ind,Aseang MMP,$1340 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ind,21500 km 2,http://blocgame.com/stats.php?id=60448,,,
not my friends,Not my friends,http://blocgame.com/alliancestats.php?allianceid=1599,98k active personnel,2 ships,Persian Gulf War surplus,Gandhi-like,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=chi,Wreckage brothers,$1336 million,alliancestats.php?allianceid=1599,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,28162 km 2,http://blocgame.com/stats.php?id=53496,,,
MyKingdom,General,http://blocgame.com/alliancestats.php?allianceid=1899,30k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,rankings.php?subregion=ind,Aseang MMP,$1324 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,None,http://blocgame.com/rankings.php?subregion=ind,12940 km 2,http://blocgame.com/stats.php?id=60728,,,
San-t�iao,Ching Shih,http://blocgame.com/alliancestats.php?allianceid=1418,100k active personnel,18 ships,Second World War surplus,Gandhi-like,6 factories,Good,last online 2 hours ago,rankings.php?subregion=pac,Asian Alliance,$1311 million,alliancestats.php?allianceid=1418,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,72458 km 2,http://blocgame.com/stats.php?id=60079,,472 Mbbl,
Malaya Grampus,akifzainal,http://blocgame.com/alliancestats.php?allianceid=1899,30k active personnel,0 ships,First World War surplus,Gandhi-like,1 factory,Good,last online 36 hours ago,rankings.php?subregion=ind,Aseang MMP,$1310 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60469,,,
duastan,Fidda Fikri,,42k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 33 hours ago,rankings.php?subregion=mes,,$1289 million,,Mesopotamia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=mes,23557 km 2,http://blocgame.com/stats.php?id=61082,,2306 Mbbl,
Rentaka,Blackburn,http://blocgame.com/alliancestats.php?allianceid=1899,90k active personnel,4 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 41 hours ago,rankings.php?subregion=ind,Aseang MMP,$1281 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,20400 km 2,http://blocgame.com/stats.php?id=60688,,,
Nurnia,Sen. James Lonsdale,,0k active personnel,0 ships,First World War surplus,Axis of Evil,None,Standard,last online 2 hours ago,rankings.php?subregion=pac,,$1277 million,,Pacific Rim,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=pac,7683 km 2,http://blocgame.com/stats.php?id=59956,,56 Mbbl,
Italian Lybia,Federico Dionisi,http://blocgame.com/alliancestats.php?allianceid=1932,71k active personnel,0 ships,Second World War surplus,Nice,1 factory,Good,last online 7 hours ago,rankings.php?subregion=egy,African Socialism,$1267 million,alliancestats.php?allianceid=1932,Egypt,Plentiful,Large,http://blocgame.com/rankings.php?subregion=egy,16582 km 2,http://blocgame.com/stats.php?id=60316,,,
Petrellistan,Uobi Mutuwi,http://blocgame.com/alliancestats.php?allianceid=1932,80k active personnel,0 ships,Second World War surplus,Gandhi-like,1 factory,Elite,last online 7 hours ago,rankings.php?subregion=eaf,African Socialism,$1263 million,alliancestats.php?allianceid=1932,East Africa,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=eaf,20200 km 2,http://blocgame.com/stats.php?id=60819,,,
Nirn,Septim47,http://blocgame.com/alliancestats.php?allianceid=1899,47k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,rankings.php?subregion=ind,Aseang MMP,$1261 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60805,,,
Lamia,Oceanus,http://blocgame.com/alliancestats.php?allianceid=1568,1k active personnel,0 ships,First World War surplus,Good,None,Undisciplined Rabble,last online 48 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$1258 million,alliancestats.php?allianceid=1568,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,16667 km 2,http://blocgame.com/stats.php?id=50504,,2380 Mbbl,
Malacau,inth0x,,8k active personnel,0 ships,First World War surplus,Normal,2 factories,Poor,last online 149 hours ago,rankings.php?subregion=sea,,$1251 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,7154 km 2,http://blocgame.com/stats.php?id=59315,,,
