country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
Plob,plox,http://blocgame.com/alliancestats.php?allianceid=1580,164k active personnel,15 ships,Vietnam War surplus,Gandhi-like,6 factories,Good,online now,rankings.php?subregion=ara,Brotherhood of Nod,$4872 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,39985 km 2,http://blocgame.com/stats.php?id=58260,3090 Mbbl,,
Geli Kurd,Rando,http://blocgame.com/alliancestats.php?allianceid=1568,208k active personnel,31 ships,Advanced,Gandhi-like,9 factories,Good,last online 116 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$4855 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,80630 km 2,http://blocgame.com/stats.php?id=47768,5252 Mbbl,,
Ultios,Noctis,http://blocgame.com/alliancestats.php?allianceid=1599,108k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 10 hours ago,rankings.php?subregion=pac,Wreckage brothers,$4826 million,alliancestats.php?allianceid=1599,Pacific Rim,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,38139 km 2,http://blocgame.com/stats.php?id=59917,,,
New Canaan,Joshua Graham,http://blocgame.com/alliancestats.php?allianceid=1595,89k active personnel,4 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 9 hours ago,rankings.php?subregion=mes,The High Council,$4752 million,alliancestats.php?allianceid=1595,Mesopotamia,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,32524 km 2,http://blocgame.com/stats.php?id=59416,,,
Republic Dank,Dank de von Psstoyeur,http://blocgame.com/alliancestats.php?allianceid=1580,123k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 4 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$4815 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,15738 km 2,http://blocgame.com/stats.php?id=58562,,,
Great Manasa,Haus Omana,http://blocgame.com/alliancestats.php?allianceid=1644,97k active personnel,9 ships,Vietnam War surplus,Gandhi-like,2 factories,Good,last online 12 hours ago,rankings.php?subregion=mes,Inter/pol/,$4783 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,17545 km 2,http://blocgame.com/stats.php?id=58697,,,
Marijuana,Weed is Good the III,http://blocgame.com/alliancestats.php?allianceid=1580,96k active personnel,13 ships,Vietnam War surplus,Nice,6 factories,Elite,online now,rankings.php?subregion=car,Brotherhood of Nod,$4823 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,32204 km 2,http://blocgame.com/stats.php?id=56663,,,
Alien Ant Farm,Smooth Criminal,,141k active personnel,12 ships,Vietnam War surplus,Gandhi-like,5 factories,Standard,online now,rankings.php?subregion=ind,,$4650 million,,East Indies,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,37390 km 2,http://blocgame.com/stats.php?id=58135,,,
Thermonia,Aluminothermic,http://blocgame.com/alliancestats.php?allianceid=1644,180k active personnel,12 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Elite,last online 8 hours ago,rankings.php?subregion=chi,Inter/pol/,$4691 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,22964 km 2,http://blocgame.com/stats.php?id=53567,,,
Caballos,T�mas,http://blocgame.com/alliancestats.php?allianceid=1875,7k active personnel,-1 ships,Korean War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 16 hours ago,rankings.php?subregion=sub,The Triad,$4659 million,alliancestats.php?allianceid=1875,The Subcontinent,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=sub,5828 km 2,http://blocgame.com/stats.php?id=5261,,,
Yazu,Goobi,http://blocgame.com/alliancestats.php?allianceid=1568,354k active personnel,27 ships,Advanced,Gandhi-like,8 factories,Elite,last online 51 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$4428 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,101570 km 2,http://blocgame.com/stats.php?id=46519,8640 Mbbl,,
HiredGun,FreeCharge,http://blocgame.com/alliancestats.php?allianceid=1599,324k active personnel,63 ships,Advanced,Gandhi-like,14 factories,Elite,last online 5 hours ago,rankings.php?subregion=egy,Wreckage brothers,$4513 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,84744 km 2,http://blocgame.com/stats.php?id=53353,,,
Horgrif,roxim teaga,http://blocgame.com/alliancestats.php?allianceid=1568,73k active personnel,0 ships,Vietnam War surplus,Gandhi-like,4 factories,Elite,last online 12 hours ago,rankings.php?subregion=ama,Brotherhood of Zion,$4615 million,alliancestats.php?allianceid=1568,Amazonia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,24126 km 2,http://blocgame.com/stats.php?id=55571,227 Mbbl,,
Providia,Floriano Destiquo,http://blocgame.com/alliancestats.php?allianceid=1704,4k active personnel,0 ships,Vietnam War surplus,Normal,3 factories,Undisciplined Rabble,last online 143 hours ago,rankings.php?subregion=car,Kekolutionaries,$4517 million,alliancestats.php?allianceid=1704,Caribbean,,Powerful,http://blocgame.com/rankings.php?subregion=car,4227 km 2,http://blocgame.com/stats.php?id=53115,,,
Pr0 Gamers,Bruce Wayne,http://blocgame.com/alliancestats.php?allianceid=1835,7k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 152 hours ago,rankings.php?subregion=pac,SPQR,$4553 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,7495 km 2,http://blocgame.com/stats.php?id=59051,,,
Conferan,Cryptox,http://blocgame.com/alliancestats.php?allianceid=1595,198k active personnel,22 ships,Almost Modern,Gandhi-like,6 factories,Standard,last online 5 hours ago,rankings.php?subregion=ind,The High Council,$4448 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,24037 km 2,http://blocgame.com/stats.php?id=56710,,,
Tunisia(tunis),RayanToumi,http://blocgame.com/alliancestats.php?allianceid=1599,51k active personnel,9 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 22 hours ago,rankings.php?subregion=atl,Wreckage brothers,$4465 million,alliancestats.php?allianceid=1599,Atlas,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=atl,15012 km 2,http://blocgame.com/stats.php?id=59055,,,
Syphirious,Doxal,http://blocgame.com/alliancestats.php?allianceid=1644,40k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 3 hours ago,rankings.php?subregion=mes,Inter/pol/,$4485 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,33732 km 2,http://blocgame.com/stats.php?id=59670,,,5%
Kozakura,Tenrai,http://blocgame.com/alliancestats.php?allianceid=1595,76k active personnel,4 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 18 hours ago,rankings.php?subregion=pac,The High Council,$4463 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,30163 km 2,http://blocgame.com/stats.php?id=48894,,,
eQna8,Dave_Smith,http://blocgame.com/alliancestats.php?allianceid=1393,159k active personnel,51 ships,Almost Modern,Gandhi-like,16 factories,Elite,last online 2 hours ago,rankings.php?subregion=congo,BAMF,$4322 million,alliancestats.php?allianceid=1393,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,113791 km 2,http://blocgame.com/stats.php?id=48695,829 Mbbl,,
Struckmania,War Criminal,http://blocgame.com/alliancestats.php?allianceid=1595,105k active personnel,7 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 11 hours ago,rankings.php?subregion=mes,The High Council,$4399 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,32574 km 2,http://blocgame.com/stats.php?id=60019,,,5%
Classia,Classic,http://blocgame.com/alliancestats.php?allianceid=1935,88k active personnel,7 ships,Second World War surplus,Mad Dog,6 factories,Standard,last online 18 hours ago,rankings.php?subregion=atl,O.P.E.N.,$4374 million,alliancestats.php?allianceid=1935,Atlas,Near Depletion,Large,http://blocgame.com/rankings.php?subregion=atl,38374 km 2,http://blocgame.com/stats.php?id=60261,,,
Ralu,Ramar,http://blocgame.com/alliancestats.php?allianceid=1595,22k active personnel,4 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 138 hours ago,rankings.php?subregion=ama,The High Council,$4286 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,29444 km 2,http://blocgame.com/stats.php?id=59527,,,
Weeksy,Andyrewwer,http://blocgame.com/alliancestats.php?allianceid=1418,82k active personnel,12 ships,Korean War surplus,Questionable,7 factories,Elite,online now,rankings.php?subregion=chi,Asian Alliance,$4296 million,alliancestats.php?allianceid=1418,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,65015 km 2,http://blocgame.com/stats.php?id=43381,,,
The Joose,BomberJack,http://blocgame.com/alliancestats.php?allianceid=1644,3k active personnel,23 ships,Almost Modern,Normal,3 factories,Undisciplined Rabble,last online 185 hours ago,rankings.php?subregion=mes,Inter/pol/,$4242 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,3965 km 2,http://blocgame.com/stats.php?id=48611,,,
Daphnestan,Daoapin,http://blocgame.com/alliancestats.php?allianceid=1595,7k active personnel,5 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 143 hours ago,rankings.php?subregion=ind,The High Council,$4349 million,alliancestats.php?allianceid=1595,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,32183 km 2,http://blocgame.com/stats.php?id=59475,,,
Jarhead,Jarhead99,http://blocgame.com/alliancestats.php?allianceid=1595,56k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 158 hours ago,rankings.php?subregion=ama,The High Council,$4297 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ama,16335 km 2,http://blocgame.com/stats.php?id=59874,,,5%
San-Guan,Spencer Martin,http://blocgame.com/alliancestats.php?allianceid=1393,7k active personnel,12 ships,Almost Modern,Questionable,3 factories,Poor,last online 97 hours ago,rankings.php?subregion=chi,BAMF,$4258 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,13949 km 2,http://blocgame.com/stats.php?id=51057,,,
Tuchankaa,Toquisador,http://blocgame.com/alliancestats.php?allianceid=1595,138k active personnel,12 ships,Almost Modern,Questionable,3 factories,Good,last online 10 hours ago,rankings.php?subregion=chi,The High Council,$4193 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,9345 km 2,http://blocgame.com/stats.php?id=47573,,,
PonyPenetrators,PonyPenetrator,http://blocgame.com/alliancestats.php?allianceid=1810,174k active personnel,26 ships,Almost Modern,Gandhi-like,6 factories,Good,last online 9 hours ago,rankings.php?subregion=chi,EUN,$4120 million,alliancestats.php?allianceid=1810,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,16111 km 2,http://blocgame.com/stats.php?id=52348,,,
Cigars,El Caballo,http://blocgame.com/alliancestats.php?allianceid=1568,237k active personnel,2 ships,Advanced,Gandhi-like,5 factories,Elite,last online 4 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$4051 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,69738 km 2,http://blocgame.com/stats.php?id=52087,,,
Nu Azia,President Ambrocio,http://blocgame.com/alliancestats.php?allianceid=1393,8k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 18 hours ago,rankings.php?subregion=pac,BAMF,$4077 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,10161 km 2,http://blocgame.com/stats.php?id=59935,,,
Crapostan,King Guamba,http://blocgame.com/alliancestats.php?allianceid=1568,340k active personnel,25 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,last online 3 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$3997 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,60742 km 2,http://blocgame.com/stats.php?id=44789,,,
Frostyputania,Frostyputa,http://blocgame.com/alliancestats.php?allianceid=1393,141k active personnel,9 ships,Almost Modern,Angelic,4 factories,Good,last online 16 hours ago,rankings.php?subregion=gra,BAMF,$3894 million,alliancestats.php?allianceid=1393,Gran Colombia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=gra,44876 km 2,http://blocgame.com/stats.php?id=42065,,,5%
Storm,StormFire,http://blocgame.com/alliancestats.php?allianceid=1595,135k active personnel,16 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 20 hours ago,rankings.php?subregion=atl,The High Council,$3952 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,31849 km 2,http://blocgame.com/stats.php?id=60401,,,
LOLOLOL,LOLOLOL,http://blocgame.com/alliancestats.php?allianceid=1595,7k active personnel,12 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 168 hours ago,rankings.php?subregion=gui,The High Council,$3986 million,alliancestats.php?allianceid=1595,Guinea,,Large,http://blocgame.com/rankings.php?subregion=gui,20960 km 2,http://blocgame.com/stats.php?id=59107,,,
Dutch Indies,Tony Lovink,http://blocgame.com/alliancestats.php?allianceid=1595,108k active personnel,13 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 65 hours ago,rankings.php?subregion=ind,The High Council,$3794 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,41343 km 2,http://blocgame.com/stats.php?id=59424,,,
Seinlandia,CosKramer,http://blocgame.com/alliancestats.php?allianceid=1595,80k active personnel,3 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 2 hours ago,rankings.php?subregion=mex,The High Council,$3919 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,33039 km 2,http://blocgame.com/stats.php?id=50309,677 Mbbl,,
ECPF,Schaapjoch,http://blocgame.com/alliancestats.php?allianceid=1595,66k active personnel,9 ships,Second World War surplus,Good,4 factories,Elite,last online 1 hours ago,rankings.php?subregion=eaf,The High Council,$3931 million,alliancestats.php?allianceid=1595,East Africa,Plentiful,Large,http://blocgame.com/rankings.php?subregion=eaf,26917 km 2,http://blocgame.com/stats.php?id=60194,418 Mbbl,,
Morskoj,Herro Pree,http://blocgame.com/alliancestats.php?allianceid=1595,71k active personnel,0 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 23 hours ago,rankings.php?subregion=atl,The High Council,$3905 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=atl,16589 km 2,http://blocgame.com/stats.php?id=49148,,,
Maharashtra,Mao ze Bong,http://blocgame.com/alliancestats.php?allianceid=1393,36k active personnel,5 ships,Korean War surplus,Angelic,4 factories,Elite,last online 4 hours ago,rankings.php?subregion=sub,BAMF,$3915 million,alliancestats.php?allianceid=1393,The Subcontinent,Untapped,Large,http://blocgame.com/rankings.php?subregion=sub,33420 km 2,http://blocgame.com/stats.php?id=60180,406 Mbbl,,
Tyanra,SaffronMerchant,http://blocgame.com/alliancestats.php?allianceid=1418,83k active personnel,5 ships,Second World War surplus,Gandhi-like,3 factories,Good,last online 10 hours ago,rankings.php?subregion=sub,Asian Alliance,$3769 million,alliancestats.php?allianceid=1418,The Subcontinent,Untapped,Large,http://blocgame.com/rankings.php?subregion=sub,31157 km 2,http://blocgame.com/stats.php?id=60365,,,
Molfrika,McMol,http://blocgame.com/alliancestats.php?allianceid=1580,45k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Elite,last online 18 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$3900 million,alliancestats.php?allianceid=1580,Amazonia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ama,38836 km 2,http://blocgame.com/stats.php?id=60920,,,5%
Al Shab,Zanian,http://blocgame.com/alliancestats.php?allianceid=1599,12k active personnel,12 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 43 hours ago,rankings.php?subregion=ara,Wreckage brothers,$3901 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,20275 km 2,http://blocgame.com/stats.php?id=60037,6044 Mbbl,,
San Marcos,Calderon,http://blocgame.com/alliancestats.php?allianceid=1595,99k active personnel,9 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 2 hours ago,rankings.php?subregion=car,The High Council,$3836 million,alliancestats.php?allianceid=1595,Caribbean,Untapped,Large,http://blocgame.com/rankings.php?subregion=car,37931 km 2,http://blocgame.com/stats.php?id=60158,,,
Doniwko,DNIWE,http://blocgame.com/alliancestats.php?allianceid=1580,360k active personnel,20 ships,Persian Gulf War surplus,Gandhi-like,16 factories,Elite,last online 4 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$3683 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,84514 km 2,http://blocgame.com/stats.php?id=59593,6789 Mbbl,3 Tons,
Chicken&Chips,Dave Miles,http://blocgame.com/alliancestats.php?allianceid=1393,39k active personnel,1 ships,Korean War surplus,Angelic,5 factories,Elite,last online 3 hours ago,rankings.php?subregion=chi,BAMF,$3867 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,40957 km 2,http://blocgame.com/stats.php?id=60847,14 Mbbl,,
Gallifrey,The Doctor,http://blocgame.com/alliancestats.php?allianceid=1580,5k active personnel,0 ships,Second World War surplus,Questionable,3 factories,Standard,last online 192 hours ago,rankings.php?subregion=con,Brotherhood of Nod,$3730 million,alliancestats.php?allianceid=1580,Southern Cone,Untapped,None,http://blocgame.com/rankings.php?subregion=con,11105 km 2,http://blocgame.com/stats.php?id=40351,,,
Free Warriors,Milan Vond�ich,http://blocgame.com/alliancestats.php?allianceid=1595,35k active personnel,0 ships,Second World War surplus,Gandhi-like,2 factories,Elite,last online 19 hours ago,rankings.php?subregion=saf,The High Council,$3844 million,alliancestats.php?allianceid=1595,Southern Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=saf,29080 km 2,http://blocgame.com/stats.php?id=60293,,,
Nuketown,Blobby78,http://blocgame.com/alliancestats.php?allianceid=1595,50k active personnel,8 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,rankings.php?subregion=egy,The High Council,$4538 million,alliancestats.php?allianceid=1595,Egypt,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,16647 km 2,http://blocgame.com/stats.php?id=59614,7977 Mbbl,,
Violent Vegans,SnakeBombs,http://blocgame.com/alliancestats.php?allianceid=1583,247k active personnel,51 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,last online 24 hours ago,rankings.php?subregion=ama,The New Vegan Empire,$3690 million,alliancestats.php?allianceid=1583,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,69553 km 2,http://blocgame.com/stats.php?id=48869,,,
Beausch�n,canadianghetto,http://blocgame.com/alliancestats.php?allianceid=1568,92k active personnel,7 ships,Korean War surplus,Gandhi-like,4 factories,Good,online now,rankings.php?subregion=ara,Brotherhood of Zion,$3729 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,31335 km 2,http://blocgame.com/stats.php?id=59455,,,
Planeptune,Nep-Nep,http://blocgame.com/alliancestats.php?allianceid=1599,170k active personnel,36 ships,Almost Modern,Gandhi-like,7 factories,Good,last online 15 hours ago,rankings.php?subregion=pac,Wreckage brothers,$3659 million,alliancestats.php?allianceid=1599,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,18922 km 2,http://blocgame.com/stats.php?id=55590,,1 Tons,
Desert Fox,schmitzz,http://blocgame.com/alliancestats.php?allianceid=1644,259k active personnel,31 ships,Persian Gulf War surplus,Gandhi-like,10 factories,Elite,online now,rankings.php?subregion=ara,Inter/pol/,$3615 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,53143 km 2,http://blocgame.com/stats.php?id=56662,,,
Emberica,Whynamewhy,http://blocgame.com/alliancestats.php?allianceid=1568,61k active personnel,6 ships,Second World War surplus,Gandhi-like,2 factories,Good,last online 20 hours ago,rankings.php?subregion=per,Brotherhood of Zion,$3761 million,alliancestats.php?allianceid=1568,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,23463 km 2,http://blocgame.com/stats.php?id=60147,4217 Mbbl,,
Selayang,mhmz89,http://blocgame.com/alliancestats.php?allianceid=1899,33k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Standard,last online 10 hours ago,rankings.php?subregion=ind,Aseang MMP,$3720 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,27382 km 2,http://blocgame.com/stats.php?id=60642,,,
Kikkomen,general_tso_chiken,http://blocgame.com/alliancestats.php?allianceid=1599,124k active personnel,7 ships,Almost Modern,Gandhi-like,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=pac,Wreckage brothers,$3580 million,alliancestats.php?allianceid=1599,Pacific Rim,,Large,http://blocgame.com/rankings.php?subregion=pac,8836 km 2,http://blocgame.com/stats.php?id=53662,,,
Jeldestia,VinnieVlad,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 76 hours ago,rankings.php?subregion=ind,The High Council,$3700 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20990 km 2,http://blocgame.com/stats.php?id=58355,,,
Dijkstria,Wouter Dijkstra,http://blocgame.com/alliancestats.php?allianceid=1580,70k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 18 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$3663 million,alliancestats.php?allianceid=1580,Amazonia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ama,32383 km 2,http://blocgame.com/stats.php?id=60835,,,
Stuttgart,landontom,http://blocgame.com/alliancestats.php?allianceid=1393,43k active personnel,0 ships,Korean War surplus,Gandhi-like,1 factory,Elite,last online 1 hours ago,rankings.php?subregion=eaf,BAMF,$2983 million,alliancestats.php?allianceid=1393,East Africa,,Mediocre,http://blocgame.com/rankings.php?subregion=eaf,11679 km 2,http://blocgame.com/stats.php?id=58567,,,
SS-Amazonien,Mengele-chan,http://blocgame.com/alliancestats.php?allianceid=1580,101k active personnel,5 ships,Vietnam War surplus,Gandhi-like,4 factories,Good,last online 147 hours ago,rankings.php?subregion=ama,Brotherhood of Nod,$3606 million,alliancestats.php?allianceid=1580,Amazonia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,30051 km 2,http://blocgame.com/stats.php?id=49589,82 Mbbl,,
Pohon Beringin,iwanteben,http://blocgame.com/alliancestats.php?allianceid=1899,32k active personnel,7 ships,Second World War surplus,Gandhi-like,3 factories,Elite,last online 35 hours ago,rankings.php?subregion=ind,Aseang MMP,$3656 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20806 km 2,http://blocgame.com/stats.php?id=60744,,,
Lenduland!,Lendu,http://blocgame.com/alliancestats.php?allianceid=1644,210k active personnel,7 ships,Vietnam War surplus,Gandhi-like,8 factories,Elite,last online 60 hours ago,rankings.php?subregion=mes,Inter/pol/,$3509 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,28870 km 2,http://blocgame.com/stats.php?id=58704,2381 Mbbl,,
admiral haz,admiral haz,http://blocgame.com/alliancestats.php?allianceid=1899,61k active personnel,2 ships,First World War surplus,Gandhi-like,3 factories,Elite,last online 4 hours ago,rankings.php?subregion=ind,Aseang MMP,$3615 million,alliancestats.php?allianceid=1899,East Indies,Near Depletion,Mediocre,http://blocgame.com/rankings.php?subregion=ind,24429 km 2,http://blocgame.com/stats.php?id=60473,,,
al-Bahrayn,dbdb,http://blocgame.com/alliancestats.php?allianceid=1835,8k active personnel,15 ships,Korean War surplus,Questionable,3 factories,Elite,last online 117 hours ago,rankings.php?subregion=mes,SPQR,$3515 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,16020 km 2,http://blocgame.com/stats.php?id=59775,1600 Mbbl,,
Tanus,Hoovytaurus,http://blocgame.com/alliancestats.php?allianceid=1568,71k active personnel,0 ships,Second World War surplus,Gandhi-like,5 factories,Elite,online now,rankings.php?subregion=car,Brotherhood of Zion,$3610 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Large,http://blocgame.com/rankings.php?subregion=car,39136 km 2,http://blocgame.com/stats.php?id=61059,504 Mbbl,,
Hamshiretonland,Lord Hamshiretonburrough,http://blocgame.com/alliancestats.php?allianceid=1580,139k active personnel,11 ships,Almost Modern,Gandhi-like,5 factories,Standard,last online 29 hours ago,rankings.php?subregion=congo,Brotherhood of Nod,$3526 million,alliancestats.php?allianceid=1580,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,24870 km 2,http://blocgame.com/stats.php?id=58470,1236 Mbbl,1 Tons,
Birgland,snesiscool,,10k active personnel,7 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 32 hours ago,rankings.php?subregion=mex,,$3555 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,10898 km 2,http://blocgame.com/stats.php?id=58700,,,
Jakobstan,Jakublius Enklius,http://blocgame.com/alliancestats.php?allianceid=1595,9k active personnel,0 ships,Second World War surplus,Isolated,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=congo,The High Council,$3442 million,alliancestats.php?allianceid=1595,Congo,,Small,http://blocgame.com/rankings.php?subregion=congo,18153 km 2,http://blocgame.com/stats.php?id=59396,,,
Peopleoil,newname,http://blocgame.com/alliancestats.php?allianceid=1595,126k active personnel,5 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 15 hours ago,rankings.php?subregion=egy,The High Council,$3411 million,alliancestats.php?allianceid=1595,Egypt,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=egy,40043 km 2,http://blocgame.com/stats.php?id=59041,,,
Etiwan,Latvu,http://blocgame.com/alliancestats.php?allianceid=1595,118k active personnel,11 ships,Korean War surplus,Gandhi-like,5 factories,Poor,last online 7 hours ago,rankings.php?subregion=ama,The High Council,$3469 million,alliancestats.php?allianceid=1595,Amazonia,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=ama,34220 km 2,http://blocgame.com/stats.php?id=60056,,,
