country,leader,alliance,army_size,navy,equipment,reputation,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,uranium,reactor
Derpkins,Mr. Derp,http://blocgame.com/alliancestats.php?allianceid=1952,22k active personnel,12 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 120 hours ago,rankings.php?subregion=pac,The Eastern Sea,$5952 million,alliancestats.php?allianceid=1952,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,23183 km 2,http://blocgame.com/stats.php?id=59737,,,
Parz,Charles8,http://blocgame.com/alliancestats.php?allianceid=1595,1k active personnel,4 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 8 hours ago,rankings.php?subregion=mes,The High Council,$5783 million,alliancestats.php?allianceid=1595,Mesopotamia,Near Depletion,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,30666 km 2,http://blocgame.com/stats.php?id=59868,,,
DynamicMemes,mememan69,http://blocgame.com/alliancestats.php?allianceid=1580,158k active personnel,24 ships,Vietnam War surplus,Gandhi-like,5 factories,Good,last online 73 hours ago,rankings.php?subregion=saf,Brotherhood of Nod,$5749 million,alliancestats.php?allianceid=1580,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,25710 km 2,http://blocgame.com/stats.php?id=57005,,,5%
The Wired,LAIN,http://blocgame.com/alliancestats.php?allianceid=1599,357k active personnel,20 ships,Advanced,Gandhi-like,14 factories,Good,last online 76 hours ago,rankings.php?subregion=ara,Wreckage brothers,$5732 million,alliancestats.php?allianceid=1599,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,61784 km 2,http://blocgame.com/stats.php?id=53298,,,5%
New Volkstaat,Endless Nameless,http://blocgame.com/alliancestats.php?allianceid=1644,93k active personnel,5 ships,Vietnam War surplus,Gandhi-like,5 factories,Elite,last online 21 hours ago,rankings.php?subregion=saf,Inter/pol/,$5726 million,alliancestats.php?allianceid=1644,Southern Africa,,Large,http://blocgame.com/rankings.php?subregion=saf,18292 km 2,http://blocgame.com/stats.php?id=59576,,,
Gīlān,Kuchik Gul,http://blocgame.com/alliancestats.php?allianceid=1704,138k active personnel,-1 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 14 hours ago,rankings.php?subregion=per,Kekolutionaries,$5700 million,alliancestats.php?allianceid=1704,Persia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=per,2261 km 2,http://blocgame.com/stats.php?id=54430,1699 Mbbl,,
Dragon Stone,Mannis,http://blocgame.com/alliancestats.php?allianceid=1644,191k active personnel,23 ships,Almost Modern,Gandhi-like,7 factories,Elite,last online 8 hours ago,rankings.php?subregion=sub,Inter/pol/,$5679 million,alliancestats.php?allianceid=1644,The Subcontinent,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=sub,31085 km 2,http://blocgame.com/stats.php?id=54852,,,
Kindred,Pendraggon,http://blocgame.com/alliancestats.php?allianceid=1644,207k active personnel,12 ships,Vietnam War surplus,Angelic,9 factories,Good,last online 7 hours ago,rankings.php?subregion=pac,Inter/pol/,$5631 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=pac,54201 km 2,http://blocgame.com/stats.php?id=58449,,,
Arabic Union,Comrade Izy,http://blocgame.com/alliancestats.php?allianceid=1568,25k active personnel,1 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 8 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$5613 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,36169 km 2,http://blocgame.com/stats.php?id=59855,4325 Mbbl,,
Homo Mono,Homo Mono,http://blocgame.com/alliancestats.php?allianceid=1580,138k active personnel,12 ships,Korean War surplus,Gandhi-like,6 factories,Good,last online 28 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5609 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,36094 km 2,http://blocgame.com/stats.php?id=59108,7402 Mbbl,,
Adrianopolis,XAdrianT,http://blocgame.com/alliancestats.php?allianceid=1568,203k active personnel,12 ships,Persian Gulf War surplus,Gandhi-like,16 factories,Good,last online 2 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$5593 million,alliancestats.php?allianceid=1568,Arabia,Near Depletion,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,78527 km 2,http://blocgame.com/stats.php?id=55912,,,5%
iljohn,iljohn,http://blocgame.com/alliancestats.php?allianceid=1952,8k active personnel,1 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 18 hours ago,rankings.php?subregion=pac,The Eastern Sea,$5576 million,alliancestats.php?allianceid=1952,Pacific Rim,Untapped,Small,http://blocgame.com/rankings.php?subregion=pac,31010 km 2,http://blocgame.com/stats.php?id=59945,,,
Waiwud Iwanem,Hasaki Enkou,http://blocgame.com/alliancestats.php?allianceid=1899,148k active personnel,7 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Good,last online 1 hours ago,rankings.php?subregion=ind,Aseang MMP,$5545 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,23498 km 2,http://blocgame.com/stats.php?id=54484,,,
The,metalmallowz,http://blocgame.com/alliancestats.php?allianceid=1382,369k active personnel,34 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,online now,rankings.php?subregion=per,Non-Aligned Movement,$5503 million,alliancestats.php?allianceid=1382,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,100907 km 2,http://blocgame.com/stats.php?id=58004,,,
Sepidajistan,Shah Squid,http://blocgame.com/alliancestats.php?allianceid=1382,119k active personnel,9 ships,Korean War surplus,Good,5 factories,Elite,last online 2 hours ago,rankings.php?subregion=atl,Non-Aligned Movement,$5496 million,alliancestats.php?allianceid=1382,Atlas,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=atl,16822 km 2,http://blocgame.com/stats.php?id=59462,,,
Yummy Foods,iiruka,http://blocgame.com/alliancestats.php?allianceid=1382,365k active personnel,51 ships,Advanced,Gandhi-like,18 factories,Elite,last online 4 hours ago,rankings.php?subregion=pac,Non-Aligned Movement,$5451 million,alliancestats.php?allianceid=1382,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,123626 km 2,http://blocgame.com/stats.php?id=54376,,,
One Star,Neku,http://blocgame.com/alliancestats.php?allianceid=1595,138k active personnel,10 ships,Vietnam War surplus,Gandhi-like,6 factories,Elite,last online 1 hours ago,rankings.php?subregion=per,The High Council,$5404 million,alliancestats.php?allianceid=1595,Persia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=per,39160 km 2,http://blocgame.com/stats.php?id=57783,,,
switzerdouch,yaboimtndew,http://blocgame.com/alliancestats.php?allianceid=1595,0k active personnel,0 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 20 hours ago,rankings.php?subregion=mex,The High Council,$5384 million,alliancestats.php?allianceid=1595,Mesoamerica,Untapped,Large,http://blocgame.com/rankings.php?subregion=mex,17075 km 2,http://blocgame.com/stats.php?id=58997,95 Mbbl,,
Viktoria,gracious leader skylar,http://blocgame.com/alliancestats.php?allianceid=1393,106k active personnel,5 ships,Korean War surplus,Nice,9 factories,Good,last online 2 hours ago,rankings.php?subregion=pac,BAMF,$5349 million,alliancestats.php?allianceid=1393,Pacific Rim,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,43728 km 2,http://blocgame.com/stats.php?id=40188,,,
Islas Filipinas,Narciso Claveria y Zaldua,http://blocgame.com/alliancestats.php?allianceid=1576,28k active personnel,0 ships,Vietnam War surplus,Good,2 factories,Good,last online 42 hours ago,rankings.php?subregion=ind,The Last Phoenix,$5303 million,alliancestats.php?allianceid=1576,East Indies,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ind,9005 km 2,http://blocgame.com/stats.php?id=48601,,,
M�rg,albertps,http://blocgame.com/alliancestats.php?allianceid=1595,223k active personnel,11 ships,Almost Modern,Normal,11 factories,Standard,last online 8 hours ago,rankings.php?subregion=ind,The High Council,$5293 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,67186 km 2,http://blocgame.com/stats.php?id=58356,,,
Reikland,Karl-Franz I,http://blocgame.com/alliancestats.php?allianceid=1595,82k active personnel,13 ships,Vietnam War surplus,Gandhi-like,2 factories,Good,online now,rankings.php?subregion=per,The High Council,$5282 million,alliancestats.php?allianceid=1595,Persia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=per,16172 km 2,http://blocgame.com/stats.php?id=58781,5662 Mbbl,,
Gillen,Gillen,http://blocgame.com/alliancestats.php?allianceid=1580,140k active personnel,0 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 1 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$5281 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,17027 km 2,http://blocgame.com/stats.php?id=54335,,,
Ketroyla,Erolvant,http://blocgame.com/alliancestats.php?allianceid=1580,99k active personnel,9 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 39 hours ago,rankings.php?subregion=sea,Brotherhood of Nod,$5233 million,alliancestats.php?allianceid=1580,Indochina,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=sea,15692 km 2,http://blocgame.com/stats.php?id=55951,,,
New-Zimbabwe,Robert Cupabe,http://blocgame.com/alliancestats.php?allianceid=1393,113k active personnel,0 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 169 hours ago,rankings.php?subregion=eaf,BAMF,$5176 million,alliancestats.php?allianceid=1393,East Africa,Untapped,Large,http://blocgame.com/rankings.php?subregion=eaf,38712 km 2,http://blocgame.com/stats.php?id=60059,1195 Mbbl,,
Camcost,hunthalo,http://blocgame.com/alliancestats.php?allianceid=1580,143k active personnel,10 ships,Korean War surplus,Gandhi-like,4 factories,Elite,last online 2 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$5170 million,alliancestats.php?allianceid=1580,Egypt,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,31087 km 2,http://blocgame.com/stats.php?id=56890,3541 Mbbl,,
Cena Nation WWE,John Cena of WWE,http://blocgame.com/alliancestats.php?allianceid=1644,179k active personnel,20 ships,Almost Modern,Gandhi-like,7 factories,Good,last online 47 hours ago,rankings.php?subregion=egy,Inter/pol/,$5161 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,39085 km 2,http://blocgame.com/stats.php?id=55959,,,
woosha,blaatje,http://blocgame.com/alliancestats.php?allianceid=1644,431k active personnel,51 ships,Advanced,Gandhi-like,14 factories,Good,last online 4 hours ago,rankings.php?subregion=egy,Inter/pol/,$5150 million,alliancestats.php?allianceid=1644,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,83222 km 2,http://blocgame.com/stats.php?id=58158,,,
Romanovia,Dmitry Romanov,http://blocgame.com/alliancestats.php?allianceid=1393,100k active personnel,11 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 34 hours ago,rankings.php?subregion=mes,BAMF,$5049 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,28504 km 2,http://blocgame.com/stats.php?id=59571,1575 Mbbl,,
Argos,Arkadios,http://blocgame.com/alliancestats.php?allianceid=1382,20k active personnel,7 ships,Almost Modern,Questionable,3 factories,Undisciplined Rabble,last online 98 hours ago,rankings.php?subregion=chi,Non-Aligned Movement,$5037 million,alliancestats.php?allianceid=1382,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,54311 km 2,http://blocgame.com/stats.php?id=43443,,,
Iskut,ASV1,http://blocgame.com/alliancestats.php?allianceid=1393,65k active personnel,1 ships,Vietnam War surplus,Gandhi-like,3 factories,Standard,last online 9 hours ago,rankings.php?subregion=con,BAMF,$5037 million,alliancestats.php?allianceid=1393,Southern Cone,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=con,32130 km 2,http://blocgame.com/stats.php?id=58457,,,
Amazonian Union,Hugo Chavez,http://blocgame.com/alliancestats.php?allianceid=1568,37k active personnel,8 ships,Second World War surplus,Gandhi-like,3 factories,Elite,online now,rankings.php?subregion=ama,Brotherhood of Zion,$5036 million,alliancestats.php?allianceid=1568,Amazonia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ama,17040 km 2,http://blocgame.com/stats.php?id=59377,,,
Al Kebab,John Zoidberg,http://blocgame.com/alliancestats.php?allianceid=1393,103k active personnel,10 ships,Korean War surplus,Gandhi-like,5 factories,Good,last online 17 hours ago,rankings.php?subregion=mes,BAMF,$5032 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,35750 km 2,http://blocgame.com/stats.php?id=59392,,,
kabdy,NitroBAY,http://blocgame.com/alliancestats.php?allianceid=1595,247k active personnel,24 ships,Vietnam War surplus,Gandhi-like,8 factories,Poor,last online 23 hours ago,rankings.php?subregion=ama,The High Council,$5023 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Powerful,http://blocgame.com/rankings.php?subregion=ama,37856 km 2,http://blocgame.com/stats.php?id=58731,,,
Sariis,Bavilin,http://blocgame.com/alliancestats.php?allianceid=1595,72k active personnel,5 ships,Second World War surplus,Gandhi-like,4 factories,Good,last online 4 hours ago,rankings.php?subregion=atl,The High Council,$4998 million,alliancestats.php?allianceid=1595,Atlas,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=atl,29071 km 2,http://blocgame.com/stats.php?id=60186,6428 Mbbl,,5%
Rararaland,Whiskertoes,http://blocgame.com/alliancestats.php?allianceid=1810,9k active personnel,6 ships,Almost Modern,Questionable,3 factories,Standard,last online 46 hours ago,rankings.php?subregion=ara,EUN,$4996 million,alliancestats.php?allianceid=1810,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,6700 km 2,http://blocgame.com/stats.php?id=49272,,,
Awesomeria,killbodies,http://blocgame.com/alliancestats.php?allianceid=1568,103k active personnel,51 ships,Almost Modern,Nice,11 factories,Good,last online 1 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$4954 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=saf,56803 km 2,http://blocgame.com/stats.php?id=57755,,,
Plob,plox,http://blocgame.com/alliancestats.php?allianceid=1580,174k active personnel,15 ships,Vietnam War surplus,Gandhi-like,6 factories,Good,last online 20 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$4872 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,39985 km 2,http://blocgame.com/stats.php?id=58260,3216 Mbbl,,
Geli Kurd,Rando,http://blocgame.com/alliancestats.php?allianceid=1568,208k active personnel,31 ships,Advanced,Gandhi-like,9 factories,Good,last online 98 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$4780 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,80630 km 2,http://blocgame.com/stats.php?id=47768,5392 Mbbl,,
Ultios,Noctis,http://blocgame.com/alliancestats.php?allianceid=1875,98k active personnel,3 ships,Korean War surplus,Gandhi-like,3 factories,Elite,last online 6 hours ago,rankings.php?subregion=pac,The Triad,$4751 million,alliancestats.php?allianceid=1875,Pacific Rim,Plentiful,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,38139 km 2,http://blocgame.com/stats.php?id=59917,,,
New Canaan,Joshua Graham,http://blocgame.com/alliancestats.php?allianceid=1595,79k active personnel,4 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 12 hours ago,rankings.php?subregion=mes,The High Council,$4739 million,alliancestats.php?allianceid=1595,Mesopotamia,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=mes,32524 km 2,http://blocgame.com/stats.php?id=59416,,,
Republic Dank,Dank de von Psstoyeur,http://blocgame.com/alliancestats.php?allianceid=1580,121k active personnel,7 ships,Second World War surplus,Gandhi-like,5 factories,Elite,last online 2 hours ago,rankings.php?subregion=ara,Brotherhood of Nod,$4720 million,alliancestats.php?allianceid=1580,Arabia,Untapped,Large,http://blocgame.com/rankings.php?subregion=ara,15738 km 2,http://blocgame.com/stats.php?id=58562,,,
Great Manasa,Haus Omana,http://blocgame.com/alliancestats.php?allianceid=1644,97k active personnel,9 ships,Vietnam War surplus,Gandhi-like,2 factories,Good,last online 2 hours ago,rankings.php?subregion=mes,Inter/pol/,$4709 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Large,http://blocgame.com/rankings.php?subregion=mes,17545 km 2,http://blocgame.com/stats.php?id=58697,,,
Marijuana,Weed is Good the III,http://blocgame.com/alliancestats.php?allianceid=1580,96k active personnel,13 ships,Vietnam War surplus,Good,6 factories,Elite,online now,rankings.php?subregion=car,Brotherhood of Nod,$4706 million,alliancestats.php?allianceid=1580,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,32204 km 2,http://blocgame.com/stats.php?id=56663,,,
Alien Ant Farm,Smooth Criminal,http://blocgame.com/alliancestats.php?allianceid=1418,148k active personnel,12 ships,Vietnam War surplus,Gandhi-like,5 factories,Standard,last online 9 hours ago,rankings.php?subregion=ind,Asian Alliance,$4654 million,alliancestats.php?allianceid=1418,East Indies,,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,36835 km 2,http://blocgame.com/stats.php?id=58135,,,
Thermonia,Aluminothermic,http://blocgame.com/alliancestats.php?allianceid=1644,180k active personnel,12 ships,Persian Gulf War surplus,Gandhi-like,7 factories,Elite,last online 4 hours ago,rankings.php?subregion=chi,Inter/pol/,$4627 million,alliancestats.php?allianceid=1644,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,22964 km 2,http://blocgame.com/stats.php?id=53567,,,
Caballos,T�mas,http://blocgame.com/alliancestats.php?allianceid=1875,7k active personnel,-1 ships,Korean War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 39 hours ago,rankings.php?subregion=sub,The Triad,$4539 million,alliancestats.php?allianceid=1875,The Subcontinent,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=sub,5828 km 2,http://blocgame.com/stats.php?id=5261,,,
Yazu,Goobi,http://blocgame.com/alliancestats.php?allianceid=1568,354k active personnel,27 ships,Advanced,Gandhi-like,8 factories,Elite,last online 32 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$4532 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ara,101570 km 2,http://blocgame.com/stats.php?id=46519,8700 Mbbl,,
HiredGun,FreeCharge,http://blocgame.com/alliancestats.php?allianceid=1599,324k active personnel,63 ships,Advanced,Gandhi-like,14 factories,Elite,last online 4 hours ago,rankings.php?subregion=egy,Wreckage brothers,$4519 million,alliancestats.php?allianceid=1599,Egypt,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=egy,84744 km 2,http://blocgame.com/stats.php?id=53353,,,
Horgrif,roxim teaga,http://blocgame.com/alliancestats.php?allianceid=1568,73k active personnel,0 ships,Vietnam War surplus,Gandhi-like,3 factories,Elite,last online 26 hours ago,rankings.php?subregion=ama,Brotherhood of Zion,$4516 million,alliancestats.php?allianceid=1568,Amazonia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,24126 km 2,http://blocgame.com/stats.php?id=55571,239 Mbbl,,
Providia,Floriano Destiquo,http://blocgame.com/alliancestats.php?allianceid=1704,4k active personnel,0 ships,Vietnam War surplus,Questionable,3 factories,Undisciplined Rabble,last online 124 hours ago,rankings.php?subregion=car,Kekolutionaries,$4445 million,alliancestats.php?allianceid=1704,Caribbean,,Powerful,http://blocgame.com/rankings.php?subregion=car,4227 km 2,http://blocgame.com/stats.php?id=53115,,,
Pr0 Gamers,Bruce Wayne,http://blocgame.com/alliancestats.php?allianceid=1835,7k active personnel,6 ships,Korean War surplus,Gandhi-like,3 factories,Good,last online 133 hours ago,rankings.php?subregion=pac,SPQR,$4438 million,alliancestats.php?allianceid=1835,Pacific Rim,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=pac,7495 km 2,http://blocgame.com/stats.php?id=59051,,,
Conferan,Cryptox,http://blocgame.com/alliancestats.php?allianceid=1595,198k active personnel,22 ships,Almost Modern,Gandhi-like,6 factories,Standard,last online 15 hours ago,rankings.php?subregion=ind,The High Council,$4435 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,24037 km 2,http://blocgame.com/stats.php?id=56710,,,
Tunisia(tunis),RayanToumi,http://blocgame.com/alliancestats.php?allianceid=1599,51k active personnel,9 ships,Korean War surplus,Angelic,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=atl,Wreckage brothers,$4360 million,alliancestats.php?allianceid=1599,Atlas,Near Depletion,Powerful,http://blocgame.com/rankings.php?subregion=atl,15012 km 2,http://blocgame.com/stats.php?id=59055,,,
Syphirious,Doxal,http://blocgame.com/alliancestats.php?allianceid=1644,32k active personnel,7 ships,Korean War surplus,Gandhi-like,5 factories,Elite,last online 12 hours ago,rankings.php?subregion=mes,Inter/pol/,$4354 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,33732 km 2,http://blocgame.com/stats.php?id=59670,,,5%
Kozakura,Tenrai,http://blocgame.com/alliancestats.php?allianceid=1595,76k active personnel,4 ships,Second World War surplus,Gandhi-like,4 factories,Elite,online now,rankings.php?subregion=pac,The High Council,$4338 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,30163 km 2,http://blocgame.com/stats.php?id=48894,,,
eQna8,Dave_Smith,http://blocgame.com/alliancestats.php?allianceid=1393,155k active personnel,51 ships,Almost Modern,Gandhi-like,16 factories,Elite,online now,rankings.php?subregion=congo,BAMF,$4335 million,alliancestats.php?allianceid=1393,Congo,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=congo,113791 km 2,http://blocgame.com/stats.php?id=48695,831 Mbbl,,
Struckmania,War Criminal,http://blocgame.com/alliancestats.php?allianceid=1595,105k active personnel,7 ships,Second World War surplus,Gandhi-like,5 factories,Good,last online 18 hours ago,rankings.php?subregion=mes,The High Council,$4316 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,32574 km 2,http://blocgame.com/stats.php?id=60019,,,5%
Classia,Classic,http://blocgame.com/alliancestats.php?allianceid=1935,38k active personnel,7 ships,Second World War surplus,Mad Dog,6 factories,Elite,online now,rankings.php?subregion=atl,O.P.E.N.,$4298 million,alliancestats.php?allianceid=1935,Atlas,Depleted,Large,http://blocgame.com/rankings.php?subregion=atl,38074 km 2,http://blocgame.com/stats.php?id=60261,,,
Ralu,Ramar,http://blocgame.com/alliancestats.php?allianceid=1595,22k active personnel,4 ships,First World War surplus,Gandhi-like,2 factories,Elite,last online 120 hours ago,rankings.php?subregion=ama,The High Council,$4273 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ama,29444 km 2,http://blocgame.com/stats.php?id=59527,,,
Weeksy,Andyrewwer,http://blocgame.com/alliancestats.php?allianceid=1418,119k active personnel,12 ships,Korean War surplus,Gandhi-like,7 factories,Elite,online now,rankings.php?subregion=chi,Asian Alliance,$4264 million,alliancestats.php?allianceid=1418,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,65015 km 2,http://blocgame.com/stats.php?id=43381,,,
The Joose,BomberJack,http://blocgame.com/alliancestats.php?allianceid=1644,3k active personnel,23 ships,Almost Modern,Normal,3 factories,Undisciplined Rabble,last online 166 hours ago,rankings.php?subregion=mes,Inter/pol/,$4242 million,alliancestats.php?allianceid=1644,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,3965 km 2,http://blocgame.com/stats.php?id=48611,,,
Daphnestan,Daoapin,http://blocgame.com/alliancestats.php?allianceid=1595,7k active personnel,5 ships,Korean War surplus,Gandhi-like,4 factories,Standard,last online 124 hours ago,rankings.php?subregion=ind,The High Council,$4236 million,alliancestats.php?allianceid=1595,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,32183 km 2,http://blocgame.com/stats.php?id=59475,,,
Jarhead,Jarhead99,http://blocgame.com/alliancestats.php?allianceid=1595,56k active personnel,1 ships,Second World War surplus,Gandhi-like,3 factories,Undisciplined Rabble,last online 140 hours ago,rankings.php?subregion=ama,The High Council,$4199 million,alliancestats.php?allianceid=1595,Amazonia,Untapped,Small,http://blocgame.com/rankings.php?subregion=ama,16335 km 2,http://blocgame.com/stats.php?id=59874,,,5%
San-Guan,Spencer Martin,http://blocgame.com/alliancestats.php?allianceid=1393,9k active personnel,12 ships,Almost Modern,Normal,3 factories,Poor,last online 79 hours ago,rankings.php?subregion=chi,BAMF,$4162 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,13949 km 2,http://blocgame.com/stats.php?id=51057,,,
Tuchankaa,Toquisador,http://blocgame.com/alliancestats.php?allianceid=1595,138k active personnel,12 ships,Almost Modern,Questionable,3 factories,Elite,last online 6 hours ago,rankings.php?subregion=chi,The High Council,$4140 million,alliancestats.php?allianceid=1595,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,9345 km 2,http://blocgame.com/stats.php?id=47573,,,
PonyPenetrators,PonyPenetrator,http://blocgame.com/alliancestats.php?allianceid=1810,174k active personnel,26 ships,Almost Modern,Gandhi-like,6 factories,Elite,last online 1 hours ago,rankings.php?subregion=chi,EUN,$4122 million,alliancestats.php?allianceid=1810,China,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=chi,16111 km 2,http://blocgame.com/stats.php?id=52348,,,
Cigars,El Caballo,http://blocgame.com/alliancestats.php?allianceid=1568,237k active personnel,2 ships,Advanced,Gandhi-like,5 factories,Elite,last online 32 hours ago,rankings.php?subregion=car,Brotherhood of Zion,$3997 million,alliancestats.php?allianceid=1568,Caribbean,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=car,69738 km 2,http://blocgame.com/stats.php?id=52087,,,
Nu Azia,President Ambrocio,http://blocgame.com/alliancestats.php?allianceid=1393,8k active personnel,2 ships,First World War surplus,Gandhi-like,2 factories,Good,last online 150 hours ago,rankings.php?subregion=pac,BAMF,$3957 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=pac,10161 km 2,http://blocgame.com/stats.php?id=59935,,,
Crapostan,King Guamba,http://blocgame.com/alliancestats.php?allianceid=1568,340k active personnel,25 ships,Persian Gulf War surplus,Gandhi-like,13 factories,Elite,online now,rankings.php?subregion=mes,Brotherhood of Zion,$3912 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=mes,60742 km 2,http://blocgame.com/stats.php?id=44789,,,
