country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,region,territory,pageUrl,oil_reserves,reactor,uranium
Semberani Timur,Faizuenzo,http://blocgame.com/alliancestats.php?allianceid=1899,24k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$646 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61244,426 Mbbl,,
U.I.O.W,Spazjohnson12,,7k active personnel,0 ships,First World War surplus,None,Good,last online 110 hours ago,rankings.php?subregion=car,,$624 million,,Caribbean,,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61134,,,
Baggs,Shitbaggs,,7k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 15 hours ago,rankings.php?subregion=ara,,$467 million,,Arabia,,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,12044 km 2,http://blocgame.com/stats.php?id=59588,,,
Kyranistan,Michael Hussain,,47k active personnel,0 ships,First World War surplus,None,Elite,online now,rankings.php?subregion=mes,,$576 million,,Mesopotamia,Untapped,Small,http://blocgame.com/rankings.php?subregion=mes,27165 km 2,http://blocgame.com/stats.php?id=61263,,,
Alyssa,hoiguy1,,7k active personnel,0 ships,First World War surplus,None,Good,last online 53 hours ago,rankings.php?subregion=eaf,,$607 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,16335 km 2,http://blocgame.com/stats.php?id=42835,,,
Paggaio,ChrisDourtmes,,6k active personnel,0 ships,First World War surplus,None,Elite,last online 188 hours ago,rankings.php?subregion=car,,$602 million,,Caribbean,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=car,16335 km 2,http://blocgame.com/stats.php?id=61149,,,
Langgarpura,neocon,http://blocgame.com/alliancestats.php?allianceid=1899,26k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$632 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60629,317 Mbbl,,
Chintakar,Mubaramin,,12k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 83 hours ago,rankings.php?subregion=eaf,,$628 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61196,,,
Suid,hans smut,http://blocgame.com/alliancestats.php?allianceid=1568,25k active personnel,0 ships,First World War surplus,None,Good,last online 173 hours ago,rankings.php?subregion=saf,Brotherhood of Zion,$548 million,alliancestats.php?allianceid=1568,Southern Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=saf,20597 km 2,http://blocgame.com/stats.php?id=61146,,,
Blyadstvo,BorisBlyads,http://blocgame.com/alliancestats.php?allianceid=1595,96k active personnel,2 ships,Second World War surplus,2 factories,Good,last online 3 hours ago,rankings.php?subregion=chi,The High Council,$453 million,alliancestats.php?allianceid=1595,China,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=chi,68456 km 2,http://blocgame.com/stats.php?id=59981,,,
Meleis,dymm zach de la rocha,http://blocgame.com/alliancestats.php?allianceid=1899,11k active personnel,0 ships,First World War surplus,3 factories,Good,last online 8 hours ago,rankings.php?subregion=sea,ASEANG,$540 million,alliancestats.php?allianceid=1899,Indochina,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=sea,30007 km 2,http://blocgame.com/stats.php?id=61151,,,
Gorka,blump,http://blocgame.com/alliancestats.php?allianceid=1814,9k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 50 hours ago,rankings.php?subregion=sub,the meepining,$487 million,alliancestats.php?allianceid=1814,The Subcontinent,Near Depletion,None,http://blocgame.com/rankings.php?subregion=sub,13613 km 2,http://blocgame.com/stats.php?id=58854,,,
Dutchistan,FrankehW,,30k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 10 hours ago,rankings.php?subregion=ama,,$599 million,,Amazonia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61032,,,
Democrazy,Andy The Great,,55k active personnel,0 ships,First World War surplus,1 factory,Good,last online 4 hours ago,rankings.php?subregion=chi,,$546 million,,China,Untapped,Small,http://blocgame.com/rankings.php?subregion=chi,15850 km 2,http://blocgame.com/stats.php?id=60644,441 Mbbl,,
Melengkar Alam,Raja dewata,http://blocgame.com/alliancestats.php?allianceid=1899,70k active personnel,4 ships,First World War surplus,2 factories,Standard,last online 2 hours ago,rankings.php?subregion=ind,ASEANG,$500 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Very Powerful,http://blocgame.com/rankings.php?subregion=ind,24465 km 2,http://blocgame.com/stats.php?id=60554,666 Mbbl,,
subse7en,subse7en,http://blocgame.com/alliancestats.php?allianceid=1952,17k active personnel,0 ships,First World War surplus,1 factory,Good,last online 1 hours ago,rankings.php?subregion=pac,The Eastern Sea,$435 million,alliancestats.php?allianceid=1952,Pacific Rim,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=pac,21235 km 2,http://blocgame.com/stats.php?id=61112,387 Mbbl,,
semaksamun,madafakahhh,,33k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 1 hours ago,rankings.php?subregion=ind,,$681 million,,East Indies,Near Depletion,Meagre,http://blocgame.com/rankings.php?subregion=ind,19866 km 2,http://blocgame.com/stats.php?id=60821,294 Mbbl,,
VinyRuler,VinyTanker,http://blocgame.com/alliancestats.php?allianceid=1952,2k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 2 hours ago,rankings.php?subregion=sea,The Eastern Sea,$460 million,alliancestats.php?allianceid=1952,Indochina,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=sea,7790 km 2,http://blocgame.com/stats.php?id=59709,,,
PetraLium,AsheliaDalmasca,http://blocgame.com/alliancestats.php?allianceid=1644,18k active personnel,0 ships,First World War surplus,None,Standard,last online 4 hours ago,rankings.php?subregion=ara,Inter/pol/,$574 million,alliancestats.php?allianceid=1644,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,20000 km 2,http://blocgame.com/stats.php?id=61176,,,
coppercreepers,jack102,http://blocgame.com/alliancestats.php?allianceid=1595,22k active personnel,0 ships,First World War surplus,1 factory,Good,last online 95 hours ago,rankings.php?subregion=pac,The High Council,$573 million,alliancestats.php?allianceid=1595,Pacific Rim,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=pac,20100 km 2,http://blocgame.com/stats.php?id=61163,,,
Emerzonland,Togarius,,30k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 60 hours ago,rankings.php?subregion=atl,,$543 million,,Atlas,Untapped,None,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=61204,,,
Malayantribes,Fir1999,http://blocgame.com/alliancestats.php?allianceid=1899,60k active personnel,2 ships,First World War surplus,2 factories,Standard,online now,rankings.php?subregion=ind,ASEANG,$488 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Large,http://blocgame.com/rankings.php?subregion=ind,23898 km 2,http://blocgame.com/stats.php?id=60721,,,
Kalbulkum,Kabib,,10k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 94 hours ago,rankings.php?subregion=mes,,$561 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,19102 km 2,http://blocgame.com/stats.php?id=60799,4064 Mbbl,,
Tony Terry,sonicBOOM,,34k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 10 hours ago,rankings.php?subregion=sea,,$566 million,,Indochina,Plentiful,Small,http://blocgame.com/rankings.php?subregion=sea,23338 km 2,http://blocgame.com/stats.php?id=60944,,,
FORTUGA,Fortuga,,34k active personnel,1 ships,First World War surplus,2 factories,Undisciplined Rabble,online now,rankings.php?subregion=ara,,$504 million,,Arabia,,Meagre,http://blocgame.com/rankings.php?subregion=ara,23400 km 2,http://blocgame.com/stats.php?id=61262,3646 Mbbl,,
Langit7,Echa,,7k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 68 hours ago,rankings.php?subregion=ara,,$509 million,,Arabia,Plentiful,Mediocre,http://blocgame.com/rankings.php?subregion=ara,12910 km 2,http://blocgame.com/stats.php?id=61131,2252 Mbbl,,
Isistan,hitler mussolini stalin,,54k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 4 hours ago,rankings.php?subregion=ara,,$565 million,,Arabia,Near Depletion,Small,http://blocgame.com/rankings.php?subregion=ara,27282 km 2,http://blocgame.com/stats.php?id=61087,,,
Sitora,Tycoon,http://blocgame.com/alliancestats.php?allianceid=1899,54k active personnel,0 ships,Second World War surplus,2 factories,Good,last online 4 hours ago,rankings.php?subregion=ind,ASEANG,$567 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,20402 km 2,http://blocgame.com/stats.php?id=60534,315 Mbbl,,
penis dick,King Penis,http://blocgame.com/alliancestats.php?allianceid=1815,2k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 126 hours ago,rankings.php?subregion=chi,Black Ravens Of War,$441 million,alliancestats.php?allianceid=1815,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,6340 km 2,http://blocgame.com/stats.php?id=59087,,,
Baghdad Iraqi,As-Shaheed Saddam Hussein,http://blocgame.com/alliancestats.php?allianceid=1595,32k active personnel,0 ships,First World War surplus,None,Elite,last online 3 hours ago,rankings.php?subregion=mes,The High Council,$469 million,alliancestats.php?allianceid=1595,Mesopotamia,Near Depletion,None,http://blocgame.com/rankings.php?subregion=mes,16499 km 2,http://blocgame.com/stats.php?id=61172,,,
Cumparsita,Nacho72,,38k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 5 hours ago,rankings.php?subregion=con,,$528 million,,Southern Cone,Untapped,Small,http://blocgame.com/rankings.php?subregion=con,20000 km 2,http://blocgame.com/stats.php?id=61236,,,
Ganu,General Khalid,,35k active personnel,0 ships,First World War surplus,1 factory,Good,last online 4 hours ago,rankings.php?subregion=ind,,$551 million,,East Indies,Untapped,Large,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=60713,,,
Kerapu Siakap,MuhdFahmi,http://blocgame.com/alliancestats.php?allianceid=1899,43k active personnel,0 ships,First World War surplus,1 factory,Good,last online 5 hours ago,rankings.php?subregion=sea,ASEANG,$482 million,alliancestats.php?allianceid=1899,Indochina,Plentiful,Small,http://blocgame.com/rankings.php?subregion=sea,23928 km 2,http://blocgame.com/stats.php?id=61253,414 Mbbl,,
Bellegarde,Imperial96,http://blocgame.com/alliancestats.php?allianceid=1949,33k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 4 hours ago,rankings.php?subregion=ara,Spectre,$497 million,alliancestats.php?allianceid=1949,Arabia,,Meagre,http://blocgame.com/rankings.php?subregion=ara,23912 km 2,http://blocgame.com/stats.php?id=61227,2452 Mbbl,,
Elos,Panzerfan,,25k active personnel,0 ships,Second World War surplus,None,Good,last online 45 hours ago,rankings.php?subregion=saf,,$512 million,,Southern Africa,Untapped,Small,http://blocgame.com/rankings.php?subregion=saf,20000 km 2,http://blocgame.com/stats.php?id=61127,,,
Jemuan Setan,Mappo,,31k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 40 hours ago,rankings.php?subregion=ind,,$493 million,,East Indies,Plentiful,None,http://blocgame.com/rankings.php?subregion=ind,19700 km 2,http://blocgame.com/stats.php?id=61058,7 Mbbl,,
Alaminnullah,Mubarakamin,,14k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 83 hours ago,rankings.php?subregion=eaf,,$540 million,,East Africa,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61193,,,
Kergia,Haidir Hasim,,23k active personnel,0 ships,First World War surplus,None,Good,last online 48 hours ago,rankings.php?subregion=ara,,$488 million,,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,19800 km 2,http://blocgame.com/stats.php?id=60940,,,
Falusia,McAwesome,,8k active personnel,0 ships,First World War surplus,1 factory,Good,last online 19 hours ago,rankings.php?subregion=pac,,$364 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,21725 km 2,http://blocgame.com/stats.php?id=61365,,,
Klizzleklein,krittleburg,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 148 hours ago,rankings.php?subregion=mex,,$479 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61165,,,
Rosmah,Najib Razak,,22k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 9 hours ago,rankings.php?subregion=ind,,$423 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,8438 km 2,http://blocgame.com/stats.php?id=60590,,,
North Portugal,Juan of Walmart,,12k active personnel,1 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 150 hours ago,rankings.php?subregion=egy,,$591 million,,Egypt,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=egy,8500 km 2,http://blocgame.com/stats.php?id=52418,,,
Pemakan Dunia,P3M4k4N 2Nia,http://blocgame.com/alliancestats.php?allianceid=1899,58k active personnel,2 ships,First World War surplus,2 factories,Standard,online now,rankings.php?subregion=ind,ASEANG,$557 million,alliancestats.php?allianceid=1899,East Indies,Plentiful,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,26881 km 2,http://blocgame.com/stats.php?id=61189,193 Mbbl,,
Swedeinstan,The_Real_Taylor_Swift,http://blocgame.com/alliancestats.php?allianceid=1393,3k active personnel,0 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 192 hours ago,rankings.php?subregion=ara,BAMF,$424 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,11749 km 2,http://blocgame.com/stats.php?id=39005,279 Mbbl,,
Kgkerambit,Mrqayyum,,49k active personnel,0 ships,First World War surplus,2 factories,Good,last online 54 hours ago,rankings.php?subregion=ind,,$441 million,,East Indies,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ind,22952 km 2,http://blocgame.com/stats.php?id=61014,,,
tfive,kcore,,7k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 129 hours ago,rankings.php?subregion=chi,,$398 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,16335 km 2,http://blocgame.com/stats.php?id=61254,,,
Dundorf,Max Riggs,http://blocgame.com/alliancestats.php?allianceid=1418,26k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 8 hours ago,rankings.php?subregion=chi,Asian Alliance,$464 million,alliancestats.php?allianceid=1418,China,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=chi,19406 km 2,http://blocgame.com/stats.php?id=61192,425 Mbbl,,
Kabibbillah,Kabibbillah,,13k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 83 hours ago,rankings.php?subregion=eaf,,$501 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61197,,,
Garyopolis,Gary Calvert II,,24k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 3 hours ago,rankings.php?subregion=mex,,$478 million,,Mesoamerica,,Meagre,http://blocgame.com/rankings.php?subregion=mex,27380 km 2,http://blocgame.com/stats.php?id=61342,,,
Nanang,Kanangka,,15k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 181 hours ago,rankings.php?subregion=sea,,$455 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,19800 km 2,http://blocgame.com/stats.php?id=61273,144 Mbbl,,
Farland,Daz Marrtiy,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 154 hours ago,rankings.php?subregion=mex,,$456 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61303,,,
Kologne,kologne,,4k active personnel,0 ships,First World War surplus,None,Poor,last online 108 hours ago,rankings.php?subregion=mex,,$384 million,,Mesoamerica,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mex,27349 km 2,http://blocgame.com/stats.php?id=60409,,,
Giza,Houis Luija,,20k active personnel,0 ships,Finest of the 19th century,None,Standard,last online 198 hours ago,rankings.php?subregion=eaf,,$403 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61256,,,
Brezistan,verycreativename,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 204 hours ago,rankings.php?subregion=chi,,$399 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61248,,,
Kaiouki,Alex Lee,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 199 hours ago,rankings.php?subregion=chi,,$399 million,,China,Untapped,None,http://blocgame.com/rankings.php?subregion=chi,20000 km 2,http://blocgame.com/stats.php?id=61255,,,
Aerociro,Queen Andrejes,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 197 hours ago,rankings.php?subregion=sea,,$399 million,,Indochina,Untapped,None,http://blocgame.com/rankings.php?subregion=sea,20000 km 2,http://blocgame.com/stats.php?id=61257,,,
Iribet,echo22WDS,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 134 hours ago,rankings.php?subregion=mes,,$436 million,,Mesopotamia,Untapped,None,http://blocgame.com/rankings.php?subregion=mes,20000 km 2,http://blocgame.com/stats.php?id=61267,,,
Abah Kau,kakamin,http://blocgame.com/alliancestats.php?allianceid=1899,79k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 4 hours ago,rankings.php?subregion=ind,ASEANG,$393 million,alliancestats.php?allianceid=1899,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,24230 km 2,http://blocgame.com/stats.php?id=61281,502 Mbbl,,
Scorpions,Sarjan Blog,http://blocgame.com/alliancestats.php?allianceid=1595,30k active personnel,0 ships,Finest of the 19th century,1 factory,Elite,online now,rankings.php?subregion=sea,The High Council,$397 million,alliancestats.php?allianceid=1595,Indochina,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=sea,24263 km 2,http://blocgame.com/stats.php?id=61364,200 Mbbl,,
Bagia,Walin,,30k active personnel,0 ships,First World War surplus,1 factory,Good,last online 33 hours ago,rankings.php?subregion=ama,,$423 million,,Amazonia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ama,20000 km 2,http://blocgame.com/stats.php?id=61240,,,
mulanda,twill,,29k active personnel,0 ships,First World War surplus,None,Good,last online 155 hours ago,rankings.php?subregion=ind,,$419 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61216,,,
Pyramidea,Pazaaz,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 186 hours ago,rankings.php?subregion=egy,,$417 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61265,,,
umalien,lukas9834,,5k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 89 hours ago,rankings.php?subregion=ara,,$305 million,,Arabia,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ara,10830 km 2,http://blocgame.com/stats.php?id=60011,,,
sophisticates,murtazatahir,,20k active personnel,0 ships,Second World War surplus,None,Elite,online now,rankings.php?subregion=sub,,$458 million,,The Subcontinent,Untapped,Small,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61182,,,
Tunjai,General Admiral TUNJAI,,25k active personnel,0 ships,First World War surplus,1 factory,Elite,online now,rankings.php?subregion=ind,,$430 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61266,,,
Coroba,Supreme ruler,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 175 hours ago,rankings.php?subregion=mex,,$407 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61284,,,
Karasov,rudy karasov,http://blocgame.com/alliancestats.php?allianceid=1595,6k active personnel,0 ships,First World War surplus,1 factory,Good,last online 4 hours ago,rankings.php?subregion=pac,The High Council,$378 million,alliancestats.php?allianceid=1595,Pacific Rim,,None,http://blocgame.com/rankings.php?subregion=pac,8725 km 2,http://blocgame.com/stats.php?id=60691,188 Mbbl,,
sightline,final6,,0k active personnel,0 ships,First World War surplus,None,Poor,last online 145 hours ago,rankings.php?subregion=gui,,$365 million,,Guinea,Untapped,None,http://blocgame.com/rankings.php?subregion=gui,20000 km 2,http://blocgame.com/stats.php?id=61081,,,
LightBolt,Lord_Turtol,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 174 hours ago,rankings.php?subregion=pac,,$400 million,,Pacific Rim,Untapped,None,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=61285,,,
cadesuxs,cadesuxs,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 156 hours ago,rankings.php?subregion=car,,$386 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=61313,,,
tophill,Kurooki,,6k active personnel,0 ships,Finest of the 19th century,1 factory,Good,last online 43 hours ago,rankings.php?subregion=ind,,$364 million,,East Indies,Untapped,Small,http://blocgame.com/rankings.php?subregion=ind,19100 km 2,http://blocgame.com/stats.php?id=61261,,,
Kurann,Dicktater,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 19 hours ago,rankings.php?subregion=sub,,$435 million,,The Subcontinent,Untapped,None,http://blocgame.com/rankings.php?subregion=sub,20000 km 2,http://blocgame.com/stats.php?id=61333,,,
Siths,Sithlord,,23k active personnel,0 ships,First World War surplus,None,Elite,last online 130 hours ago,rankings.php?subregion=egy,,$414 million,,Egypt,Untapped,None,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61337,4947 Mbbl,,
Kucril,Usmaran,,6k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 111 hours ago,rankings.php?subregion=mex,,$440 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61358,,,
LegendaryStorm,StormLord,http://blocgame.com/alliancestats.php?allianceid=1935,37k active personnel,0 ships,First World War surplus,None,Elite,last online 8 hours ago,rankings.php?subregion=ara,O.P.E.N.,$435 million,alliancestats.php?allianceid=1935,Arabia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=ara,23665 km 2,http://blocgame.com/stats.php?id=61280,2292 Mbbl,,
Eralidor,Traror,,20k active personnel,0 ships,First World War surplus,None,Standard,last online 87 hours ago,rankings.php?subregion=egy,,$408 million,,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=61304,4299 Mbbl,,
maldrum,name0101,,0k active personnel,0 ships,First World War surplus,None,Undisciplined Rabble,last online 145 hours ago,rankings.php?subregion=eaf,,$345 million,,East Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=eaf,20000 km 2,http://blocgame.com/stats.php?id=61078,,,
bonval,ninthtestiamteca,,3k active personnel,0 ships,First World War surplus,None,Poor,last online 145 hours ago,rankings.php?subregion=waf,,$346 million,,West Africa,Untapped,None,http://blocgame.com/rankings.php?subregion=waf,20000 km 2,http://blocgame.com/stats.php?id=61080,,,
Poopity Fawt,Squidward Tentacles,,25k active personnel,0 ships,First World War surplus,None,Elite,last online 180 hours ago,rankings.php?subregion=mex,,$385 million,,Mesoamerica,Untapped,None,http://blocgame.com/rankings.php?subregion=mex,20000 km 2,http://blocgame.com/stats.php?id=61274,,,
lanun selatan,arjuna durhaka,,2k active personnel,0 ships,Second World War surplus,2 factories,Elite,online now,rankings.php?subregion=ind,,$355 million,,East Indies,,Mediocre,http://blocgame.com/rankings.php?subregion=ind,21801 km 2,http://blocgame.com/stats.php?id=61392,,,
hokoo,ovaltine,,43k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 27 hours ago,rankings.php?subregion=ara,,$349 million,,Arabia,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ara,23665 km 2,http://blocgame.com/stats.php?id=61111,4823 Mbbl,,
Crowenheim,blackcrow70,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 151 hours ago,rankings.php?subregion=car,,$391 million,,Caribbean,Untapped,None,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=48525,,,
Volkssturm,Wilhelm Keitel,http://blocgame.com/alliancestats.php?allianceid=1576,2k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 72 hours ago,rankings.php?subregion=egy,The Last Phoenix,$354 million,alliancestats.php?allianceid=1576,Egypt,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=egy,14013 km 2,http://blocgame.com/stats.php?id=55804,,,
Walamazu,Allsyop,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 151 hours ago,rankings.php?subregion=gra,,$356 million,,Gran Colombia,Untapped,None,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=61320,,,
KOKE KOLA,Kolarovski,,32k active personnel,0 ships,First World War surplus,1 factory,Standard,online now,rankings.php?subregion=per,,$433 million,,Persia,,Meagre,http://blocgame.com/rankings.php?subregion=per,23665 km 2,http://blocgame.com/stats.php?id=61321,2827 Mbbl,,
Gombunan,akinabalu,,20k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 167 hours ago,rankings.php?subregion=ind,,$370 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=61294,96 Mbbl,,
Cartrager,Cartrager,http://blocgame.com/alliancestats.php?allianceid=1595,52k active personnel,0 ships,Second World War surplus,None,Elite,last online 7 hours ago,rankings.php?subregion=mes,The High Council,$327 million,alliancestats.php?allianceid=1595,Mesopotamia,Untapped,Small,http://blocgame.com/rankings.php?subregion=mes,22703 km 2,http://blocgame.com/stats.php?id=61452,,,
Temasek,WuYangMai,,8k active personnel,0 ships,Finest of the 19th century,None,Poor,last online 185 hours ago,rankings.php?subregion=ind,,$401 million,,East Indies,Untapped,None,http://blocgame.com/rankings.php?subregion=ind,16500 km 2,http://blocgame.com/stats.php?id=61264,377 Mbbl,,
Raedos Aaron,Aaron Malaya,http://blocgame.com/alliancestats.php?allianceid=1595,11k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 207 hours ago,rankings.php?subregion=ind,The High Council,$345 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Somewhat Large,http://blocgame.com/rankings.php?subregion=ind,16720 km 2,http://blocgame.com/stats.php?id=60586,,,
Ur,Abraham,,59k active personnel,0 ships,Second World War surplus,2 factories,Good,online now,rankings.php?subregion=mes,,$340 million,,Mesopotamia,Untapped,Mediocre,http://blocgame.com/rankings.php?subregion=mes,20354 km 2,http://blocgame.com/stats.php?id=61356,,,
Ak47,Power Junta,,20k active personnel,0 ships,First World War surplus,None,Good,last online 23 hours ago,rankings.php?subregion=ind,,$294 million,,East Indies,Untapped,Meagre,http://blocgame.com/rankings.php?subregion=ind,22786 km 2,http://blocgame.com/stats.php?id=61394,,,
