country,leader,alliance,army_size,navy,equipment,factories,training,last_online,region/_source,alliance/_text,gdp,alliance/_source,region/_text,manpower,airforce,uranium,region,territory,pageUrl,oil_reserves,reactor
iljohn,iljohn,http://blocgame.com/alliancestats.php?allianceid=1835,44k active personnel,0 ships,Second World War surplus,3 factories,Good,last online 3 hours ago,rankings.php?subregion=pac,SPQR,$2246 million,alliancestats.php?allianceid=1835,Pacific Rim,,Somewhat Large,,http://blocgame.com/rankings.php?subregion=pac,42005 km 2,http://blocgame.com/stats.php?id=59945,,
BOOGA AGA,BOOGA AGA,,9k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 155 hours ago,rankings.php?subregion=congo,,$2231 million,,Congo,Untapped,Large,,http://blocgame.com/rankings.php?subregion=congo,16500 km 2,http://blocgame.com/stats.php?id=59609,,
al-Bahrayn,dbdb,http://blocgame.com/alliancestats.php?allianceid=1835,59k active personnel,3 ships,Second World War surplus,3 factories,Elite,online now,rankings.php?subregion=mes,SPQR,$2227 million,alliancestats.php?allianceid=1835,Mesopotamia,,Large,,http://blocgame.com/rankings.php?subregion=mes,33534 km 2,http://blocgame.com/stats.php?id=59775,,
Dogenation,dodgingdoge,http://blocgame.com/alliancestats.php?allianceid=1826,8k active personnel,5 ships,Second World War surplus,2 factories,Elite,last online 65 hours ago,rankings.php?subregion=per,THE REGGIES,$2237 million,alliancestats.php?allianceid=1826,Persia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=per,9160 km 2,http://blocgame.com/stats.php?id=59174,3286 Mbbl,
gratagula,w2e2w2e2,http://blocgame.com/alliancestats.php?allianceid=1831,2k active personnel,3 ships,First World War surplus,2 factories,Standard,last online 184 hours ago,rankings.php?subregion=chi,DEADFISH Reformed,$2112 million,alliancestats.php?allianceid=1831,China,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=chi,9110 km 2,http://blocgame.com/stats.php?id=58756,,
Markoviakia,Luako,http://blocgame.com/alliancestats.php?allianceid=1393,0k active personnel,0 ships,Korean War surplus,1 factory,Undisciplined Rabble,last online 146 hours ago,rankings.php?subregion=waf,BAMF,$2095 million,alliancestats.php?allianceid=1393,West Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=waf,5310 km 2,http://blocgame.com/stats.php?id=57239,,
Kanto,savage,http://blocgame.com/alliancestats.php?allianceid=1393,38k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 84 hours ago,rankings.php?subregion=sea,BAMF,$2100 million,alliancestats.php?allianceid=1393,Indochina,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=sea,19446 km 2,http://blocgame.com/stats.php?id=46050,109 Mbbl,
Neegus,Dildoge,http://blocgame.com/alliancestats.php?allianceid=1382,61k active personnel,4 ships,Second World War surplus,2 factories,Elite,last online 6 hours ago,rankings.php?subregion=congo,Non-Aligned Movement,$2116 million,alliancestats.php?allianceid=1382,Congo,,Mediocre,,http://blocgame.com/rankings.php?subregion=congo,19939 km 2,http://blocgame.com/stats.php?id=59491,224 Mbbl,
Gallifrey,The Doctor,http://blocgame.com/alliancestats.php?allianceid=1580,22k active personnel,0 ships,First World War surplus,2 factories,Good,last online 7 hours ago,rankings.php?subregion=con,Brotherhood of Nod,$2070 million,alliancestats.php?allianceid=1580,Southern Cone,Untapped,None,1 Tons,http://blocgame.com/rankings.php?subregion=con,13460 km 2,http://blocgame.com/stats.php?id=40351,,
Third,Third Base,http://blocgame.com/alliancestats.php?allianceid=1600,9k active personnel,0 ships,Korean War surplus,None,Standard,last online 180 hours ago,rankings.php?subregion=chi,Nazi,$2078 million,alliancestats.php?allianceid=1600,China,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=chi,16735 km 2,http://blocgame.com/stats.php?id=57271,,
Ublackistan,Ublackistan,http://blocgame.com/alliancestats.php?allianceid=1644,93k active personnel,3 ships,Korean War surplus,5 factories,Good,last online 6 hours ago,rankings.php?subregion=per,Inter/pol/,$2043 million,alliancestats.php?allianceid=1644,Persia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=per,38825 km 2,http://blocgame.com/stats.php?id=59756,,
the free states,derekguerrero,http://blocgame.com/alliancestats.php?allianceid=1644,22k active personnel,6 ships,First World War surplus,2 factories,Good,last online 147 hours ago,rankings.php?subregion=mex,Inter/pol/,$2103 million,alliancestats.php?allianceid=1644,Mesoamerica,Untapped,Large,,http://blocgame.com/rankings.php?subregion=mex,15464 km 2,http://blocgame.com/stats.php?id=54083,476 Mbbl,
Snusers,Snuupy,http://blocgame.com/alliancestats.php?allianceid=1393,145k active personnel,8 ships,Vietnam War surplus,11 factories,Elite,online now,rankings.php?subregion=chi,BAMF,$1978 million,alliancestats.php?allianceid=1393,China,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=chi,70432 km 2,http://blocgame.com/stats.php?id=58336,,
Al Kebab,John Zoidberg,http://blocgame.com/alliancestats.php?allianceid=1393,132k active personnel,3 ships,Second World War surplus,3 factories,Elite,online now,rankings.php?subregion=mes,BAMF,$2063 million,alliancestats.php?allianceid=1393,Mesopotamia,,Powerful,,http://blocgame.com/rankings.php?subregion=mes,28833 km 2,http://blocgame.com/stats.php?id=59392,2949 Mbbl,
Fanding,Flingflan,http://blocgame.com/alliancestats.php?allianceid=1595,32k active personnel,5 ships,Second World War surplus,3 factories,Elite,last online 11 hours ago,rankings.php?subregion=per,The High Council,$2111 million,alliancestats.php?allianceid=1595,Persia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=per,22884 km 2,http://blocgame.com/stats.php?id=59415,5301 Mbbl,
Romanovia,Dmitry Romanov,http://blocgame.com/alliancestats.php?allianceid=1393,70k active personnel,5 ships,Second World War surplus,2 factories,Good,last online 10 hours ago,rankings.php?subregion=mes,BAMF,$2035 million,alliancestats.php?allianceid=1393,Mesopotamia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=mes,26147 km 2,http://blocgame.com/stats.php?id=59571,,
Mobville,The_Director,http://blocgame.com/alliancestats.php?allianceid=1866,8k active personnel,0 ships,First World War surplus,3 factories,Good,last online 88 hours ago,rankings.php?subregion=car,The Autocratic Union,$2068 million,alliancestats.php?allianceid=1866,Caribbean,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=car,23502 km 2,http://blocgame.com/stats.php?id=59557,,
Galilee,lover of joy,http://blocgame.com/alliancestats.php?allianceid=1835,9k active personnel,3 ships,Second World War surplus,2 factories,Elite,last online 84 hours ago,rankings.php?subregion=mex,SPQR,$1929 million,alliancestats.php?allianceid=1835,Mesoamerica,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mex,15920 km 2,http://blocgame.com/stats.php?id=58944,,
Fury Road,Immortan Joe,http://blocgame.com/alliancestats.php?allianceid=1393,63k active personnel,20 ships,Korean War surplus,7 factories,Elite,last online 57 hours ago,rankings.php?subregion=ara,BAMF,$1913 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,30865 km 2,http://blocgame.com/stats.php?id=58541,8717 Mbbl,
Lain,Red Terror,http://blocgame.com/alliancestats.php?allianceid=1393,218k active personnel,13 ships,Persian Gulf War surplus,6 factories,Undisciplined Rabble,last online 7 hours ago,rankings.php?subregion=egy,BAMF,$1881 million,alliancestats.php?allianceid=1393,Egypt,Near Depletion,Very Powerful,,http://blocgame.com/rankings.php?subregion=egy,53126 km 2,http://blocgame.com/stats.php?id=54938,3351 Mbbl,
Donutopia,Fieldmarshal,http://blocgame.com/alliancestats.php?allianceid=1595,8k active personnel,1 ships,Second World War surplus,3 factories,Good,last online 102 hours ago,rankings.php?subregion=ind,The High Council,$1974 million,alliancestats.php?allianceid=1595,East Indies,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ind,17770 km 2,http://blocgame.com/stats.php?id=59565,3 Mbbl,
deztructions,ikillsthepussy,http://blocgame.com/alliancestats.php?allianceid=1595,34k active personnel,0 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 16 hours ago,rankings.php?subregion=chi,The High Council,$1869 million,alliancestats.php?allianceid=1595,China,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=chi,21834 km 2,http://blocgame.com/stats.php?id=58597,,
Alien Ant Farm,Smooth Criminal,http://blocgame.com/alliancestats.php?allianceid=1382,15k active personnel,2 ships,Second World War surplus,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=ind,Non-Aligned Movement,$1811 million,alliancestats.php?allianceid=1382,East Indies,Near Depletion,Small,,http://blocgame.com/rankings.php?subregion=ind,19996 km 2,http://blocgame.com/stats.php?id=58135,,
qwertyuiop,rumsods mom,,16k active personnel,0 ships,First World War surplus,2 factories,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=ara,,$1914 million,,Arabia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ara,15403 km 2,http://blocgame.com/stats.php?id=59451,,
FallenTrees,GhostAleII,http://blocgame.com/alliancestats.php?allianceid=1382,58k active personnel,0 ships,Second World War surplus,1 factory,Poor,last online 30 hours ago,rankings.php?subregion=ind,Non-Aligned Movement,$1875 million,alliancestats.php?allianceid=1382,East Indies,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=ind,20000 km 2,http://blocgame.com/stats.php?id=59160,,
Darkstone,Trakel,http://blocgame.com/alliancestats.php?allianceid=1393,222k active personnel,6 ships,Almost Modern,11 factories,Good,last online 11 hours ago,rankings.php?subregion=pac,BAMF,$1776 million,alliancestats.php?allianceid=1393,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,83119 km 2,http://blocgame.com/stats.php?id=57176,,
chayolova,missdiana,http://blocgame.com/alliancestats.php?allianceid=1835,13k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 13 hours ago,rankings.php?subregion=atl,SPQR,$1875 million,alliancestats.php?allianceid=1835,Atlas,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=atl,19406 km 2,http://blocgame.com/stats.php?id=59600,,
JK,Lavey,http://blocgame.com/alliancestats.php?allianceid=1580,10k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 76 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$1872 million,alliancestats.php?allianceid=1580,Persia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=per,11345 km 2,http://blocgame.com/stats.php?id=58602,,
Rowan,Rowan,http://blocgame.com/alliancestats.php?allianceid=1835,79k active personnel,0 ships,Second World War surplus,3 factories,Good,last online 6 hours ago,rankings.php?subregion=per,SPQR,$1755 million,alliancestats.php?allianceid=1835,Persia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=per,36821 km 2,http://blocgame.com/stats.php?id=59755,,
Alyssia,Gavin Gold,,5k active personnel,1 ships,Second World War surplus,3 factories,Elite,last online 63 hours ago,rankings.php?subregion=pac,,$1865 million,,Pacific Rim,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=pac,16613 km 2,http://blocgame.com/stats.php?id=59734,,
Dacidania,clubfoot55,http://blocgame.com/alliancestats.php?allianceid=1835,4k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 86 hours ago,rankings.php?subregion=con,SPQR,$1721 million,alliancestats.php?allianceid=1835,Southern Cone,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=con,11575 km 2,http://blocgame.com/stats.php?id=58464,61 Mbbl,
Umen,Sheih Bahar Radzinow,http://blocgame.com/alliancestats.php?allianceid=1595,52k active personnel,4 ships,Second World War surplus,2 factories,Elite,last online 17 hours ago,rankings.php?subregion=egy,The High Council,$1805 million,alliancestats.php?allianceid=1595,Egypt,Plentiful,Powerful,,http://blocgame.com/rankings.php?subregion=egy,28858 km 2,http://blocgame.com/stats.php?id=59300,,
Deutsch Afrika,Gustav von Karlsruhe,http://blocgame.com/alliancestats.php?allianceid=1393,88k active personnel,0 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 120 hours ago,rankings.php?subregion=gui,BAMF,$1714 million,alliancestats.php?allianceid=1393,Guinea,Untapped,Large,1 Tons,http://blocgame.com/rankings.php?subregion=gui,37638 km 2,http://blocgame.com/stats.php?id=3873,,
U.R.S.S.,jo�o golart,,9k active personnel,4 ships,Korean War surplus,2 factories,Standard,last online 131 hours ago,rankings.php?subregion=ama,,$1820 million,,Amazonia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ama,11120 km 2,http://blocgame.com/stats.php?id=59080,,
Leoniaal,Depar,http://blocgame.com/alliancestats.php?allianceid=1835,21k active personnel,5 ships,Second World War surplus,2 factories,Elite,last online 4 hours ago,rankings.php?subregion=ara,SPQR,$1783 million,alliancestats.php?allianceid=1835,Arabia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=ara,24212 km 2,http://blocgame.com/stats.php?id=59619,6183 Mbbl,
Zafar,Yassin,,176k active personnel,4 ships,Second World War surplus,2 factories,Elite,last online 8 hours ago,rankings.php?subregion=mes,,$1631 million,,Mesopotamia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=mes,20647 km 2,http://blocgame.com/stats.php?id=59284,,
Verdeza,auxcosa,,50k active personnel,0 ships,Second World War surplus,1 factory,Poor,last online 31 hours ago,rankings.php?subregion=gra,,$1768 million,,Gran Colombia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=gra,20000 km 2,http://blocgame.com/stats.php?id=57375,,
BlvckJvcobin,BlvckJvcobin,http://blocgame.com/alliancestats.php?allianceid=1580,8k active personnel,-1 ships,Korean War surplus,3 factories,Undisciplined Rabble,last online 65 hours ago,rankings.php?subregion=mes,Brotherhood of Nod,$1686 million,alliancestats.php?allianceid=1580,Mesopotamia,Untapped,None,,http://blocgame.com/rankings.php?subregion=mes,3734 km 2,http://blocgame.com/stats.php?id=57136,601 Mbbl,
Sugartopia,Lapis Lazuli,http://blocgame.com/alliancestats.php?allianceid=1382,42k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 13 hours ago,rankings.php?subregion=sea,Non-Aligned Movement,$1781 million,alliancestats.php?allianceid=1382,Indochina,Untapped,Large,,http://blocgame.com/rankings.php?subregion=sea,23990 km 2,http://blocgame.com/stats.php?id=58876,237 Mbbl,
Kaundinya,SachinKaundinya,http://blocgame.com/alliancestats.php?allianceid=1713,6k active personnel,0 ships,Second World War surplus,2 factories,Undisciplined Rabble,last online 171 hours ago,rankings.php?subregion=sub,Cult of the DEADFISH,$1677 million,alliancestats.php?allianceid=1713,The Subcontinent,Untapped,None,,http://blocgame.com/rankings.php?subregion=sub,5874 km 2,http://blocgame.com/stats.php?id=57773,,
Ausdauer,Ricard Leopold,,6k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 82 hours ago,rankings.php?subregion=sub,,$1854 million,,The Subcontinent,Untapped,None,,http://blocgame.com/rankings.php?subregion=sub,580 km 2,http://blocgame.com/stats.php?id=54072,,
Camcost,hunthalo,http://blocgame.com/alliancestats.php?allianceid=1580,30k active personnel,4 ships,First World War surplus,3 factories,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=egy,Brotherhood of Nod,$1647 million,alliancestats.php?allianceid=1580,Egypt,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=egy,25206 km 2,http://blocgame.com/stats.php?id=56890,1703 Mbbl,
Reaganland,Ronnie,,10k active personnel,0 ships,First World War surplus,2 factories,Standard,last online 102 hours ago,rankings.php?subregion=ind,,$1698 million,,East Indies,Untapped,None,,http://blocgame.com/rankings.php?subregion=ind,16382 km 2,http://blocgame.com/stats.php?id=59587,,
Goatistan,limpinggoat,http://blocgame.com/alliancestats.php?allianceid=1644,7k active personnel,0 ships,First World War surplus,3 factories,Undisciplined Rabble,last online 134 hours ago,rankings.php?subregion=chi,Inter/pol/,$1454 million,alliancestats.php?allianceid=1644,China,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=chi,13343 km 2,http://blocgame.com/stats.php?id=41688,107 Mbbl,
New Nederlands,William Mohamad,http://blocgame.com/alliancestats.php?allianceid=1568,87k active personnel,5 ships,Second World War surplus,2 factories,Good,last online 1 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$1585 million,alliancestats.php?allianceid=1568,Arabia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=ara,37409 km 2,http://blocgame.com/stats.php?id=59454,,
Fayiz,Ashraf,,20k active personnel,0 ships,Second World War surplus,1 factory,Undisciplined Rabble,last online 8 hours ago,rankings.php?subregion=egy,,$1678 million,,Egypt,Untapped,Small,,http://blocgame.com/rankings.php?subregion=egy,20278 km 2,http://blocgame.com/stats.php?id=59578,,
Cartenesia,hexagon,,5k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 66 hours ago,rankings.php?subregion=pac,,$1695 million,,Pacific Rim,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,8029 km 2,http://blocgame.com/stats.php?id=58994,48 Mbbl,
Ghouliamos,Aryan Rand,,7k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 192 hours ago,rankings.php?subregion=mes,,$1579 million,,Mesopotamia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=mes,9455 km 2,http://blocgame.com/stats.php?id=59386,2143 Mbbl,
Arabic Union,Comrade Izy,http://blocgame.com/alliancestats.php?allianceid=1835,72k active personnel,1 ships,Second World War surplus,2 factories,Elite,online now,rankings.php?subregion=mes,SPQR,$1567 million,alliancestats.php?allianceid=1835,Mesopotamia,Plentiful,Mediocre,,http://blocgame.com/rankings.php?subregion=mes,36995 km 2,http://blocgame.com/stats.php?id=59855,,
Cypentia,Drudric,http://blocgame.com/alliancestats.php?allianceid=1889,24k active personnel,0 ships,Second World War surplus,2 factories,Elite,last online 17 hours ago,rankings.php?subregion=pac,DOOP,$1609 million,alliancestats.php?allianceid=1889,Pacific Rim,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=pac,20287 km 2,http://blocgame.com/stats.php?id=59796,,
Decelea,Demeter,http://blocgame.com/alliancestats.php?allianceid=1595,4k active personnel,0 ships,Second World War surplus,None,Undisciplined Rabble,last online 33 hours ago,rankings.php?subregion=ara,The High Council,$1483 million,alliancestats.php?allianceid=1595,Arabia,Untapped,None,,http://blocgame.com/rankings.php?subregion=ara,2537 km 2,http://blocgame.com/stats.php?id=50489,,
Liam Neeson,Peter Griffin,http://blocgame.com/alliancestats.php?allianceid=1835,50k active personnel,8 ships,Second World War surplus,3 factories,Good,online now,rankings.php?subregion=ara,SPQR,$1536 million,alliancestats.php?allianceid=1835,Arabia,,Large,,http://blocgame.com/rankings.php?subregion=ara,31816 km 2,http://blocgame.com/stats.php?id=59550,4459 Mbbl,
Hamshiretonland,Lord Hamshiretonburrough,http://blocgame.com/alliancestats.php?allianceid=1580,101k active personnel,4 ships,Vietnam War surplus,3 factories,Standard,last online 7 hours ago,rankings.php?subregion=congo,Brotherhood of Nod,$1507 million,alliancestats.php?allianceid=1580,Congo,Untapped,Very Powerful,1 Tons,http://blocgame.com/rankings.php?subregion=congo,24870 km 2,http://blocgame.com/stats.php?id=58470,,
Trump Iraq,President Trumparino,http://blocgame.com/alliancestats.php?allianceid=1835,28k active personnel,1 ships,Second World War surplus,3 factories,Elite,last online 10 hours ago,rankings.php?subregion=mes,SPQR,$1467 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=mes,19828 km 2,http://blocgame.com/stats.php?id=59195,8056 Mbbl,5%
BURGEROPILY,Burger_boss,http://blocgame.com/alliancestats.php?allianceid=1568,5k active personnel,0 ships,Korean War surplus,1 factory,Undisciplined Rabble,last online 68 hours ago,rankings.php?subregion=ara,Brotherhood of Zion,$1440 million,alliancestats.php?allianceid=1568,Arabia,,None,,http://blocgame.com/rankings.php?subregion=ara,11479 km 2,http://blocgame.com/stats.php?id=55903,,
Apokalyptom,Luakoo,,8k active personnel,0 ships,Korean War surplus,1 factory,Undisciplined Rabble,last online 146 hours ago,rankings.php?subregion=pac,,$1490 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,2246 km 2,http://blocgame.com/stats.php?id=58585,,
SingSong,Anthem La La,http://blocgame.com/alliancestats.php?allianceid=1644,92k active personnel,1 ships,Second World War surplus,3 factories,Elite,last online 3 hours ago,rankings.php?subregion=pac,Inter/pol/,$1458 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,25787 km 2,http://blocgame.com/stats.php?id=59602,,5%
Cimmeria,Vladamiur,http://blocgame.com/alliancestats.php?allianceid=1835,6k active personnel,1 ships,First World War surplus,2 factories,Elite,last online 36 hours ago,rankings.php?subregion=mes,SPQR,$1486 million,alliancestats.php?allianceid=1835,Mesopotamia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=mes,15949 km 2,http://blocgame.com/stats.php?id=59769,,
Meden,mexander,http://blocgame.com/alliancestats.php?allianceid=1595,81k active personnel,1 ships,Finest of the 19th century,2 factories,Standard,last online 8 hours ago,rankings.php?subregion=congo,The High Council,$1449 million,alliancestats.php?allianceid=1595,Congo,Near Depletion,Small,,http://blocgame.com/rankings.php?subregion=congo,29040 km 2,http://blocgame.com/stats.php?id=41774,,
New Taipei,Tornadess,,6k active personnel,0 ships,First World War surplus,1 factory,Undisciplined Rabble,last online 93 hours ago,rankings.php?subregion=pac,,$1361 million,,Pacific Rim,Untapped,None,,http://blocgame.com/rankings.php?subregion=pac,8271 km 2,http://blocgame.com/stats.php?id=56978,,
Iramerica,general_pooya,,40k active personnel,0 ships,First World War surplus,2 factories,Good,last online 26 hours ago,rankings.php?subregion=per,,$1468 million,,Persia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=per,20000 km 2,http://blocgame.com/stats.php?id=59804,11826 Mbbl,
islamisbad,kattwilliams,http://blocgame.com/alliancestats.php?allianceid=1580,42k active personnel,1 ships,Second World War surplus,3 factories,Undisciplined Rabble,last online 16 hours ago,rankings.php?subregion=per,Brotherhood of Nod,$1420 million,alliancestats.php?allianceid=1580,Persia,Untapped,Large,,http://blocgame.com/rankings.php?subregion=per,30804 km 2,http://blocgame.com/stats.php?id=59233,4243 Mbbl,
Silk Road,Hardlined1,http://blocgame.com/alliancestats.php?allianceid=1393,86k active personnel,4 ships,Korean War surplus,4 factories,Standard,last online 11 hours ago,rankings.php?subregion=chi,BAMF,$1328 million,alliancestats.php?allianceid=1393,China,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=chi,27403 km 2,http://blocgame.com/stats.php?id=58605,,
Del,arnoldNYAAAA,http://blocgame.com/alliancestats.php?allianceid=1850,10k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 55 hours ago,rankings.php?subregion=mes,FFPAW,$1428 million,alliancestats.php?allianceid=1850,Mesopotamia,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=mes,9128 km 2,http://blocgame.com/stats.php?id=59586,1986 Mbbl,
Geli Kurd,Rando,http://blocgame.com/alliancestats.php?allianceid=1568,132k active personnel,8 ships,Persian Gulf War surplus,5 factories,Good,last online 24 hours ago,rankings.php?subregion=mes,Brotherhood of Zion,$1343 million,alliancestats.php?allianceid=1568,Mesopotamia,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=mes,76604 km 2,http://blocgame.com/stats.php?id=47768,,
Vulcanus,kappa123,http://blocgame.com/alliancestats.php?allianceid=1393,55k active personnel,4 ships,First World War surplus,2 factories,Elite,last online 21 hours ago,rankings.php?subregion=ara,BAMF,$1378 million,alliancestats.php?allianceid=1393,Arabia,Untapped,Mediocre,,http://blocgame.com/rankings.php?subregion=ara,18944 km 2,http://blocgame.com/stats.php?id=59636,,
Bantloa,Caelan,,20k active personnel,0 ships,First World War surplus,1 factory,Standard,last online 9 hours ago,rankings.php?subregion=waf,,$1383 million,,West Africa,Untapped,None,,http://blocgame.com/rankings.php?subregion=waf,15571 km 2,http://blocgame.com/stats.php?id=59574,105 Mbbl,
williams,twill174,http://blocgame.com/alliancestats.php?allianceid=1835,7k active personnel,0 ships,First World War surplus,1 factory,Elite,last online 105 hours ago,rankings.php?subregion=ama,SPQR,$1406 million,alliancestats.php?allianceid=1835,Amazonia,,Small,,http://blocgame.com/rankings.php?subregion=ama,16228 km 2,http://blocgame.com/stats.php?id=59373,,
Lamia,Oceanus,http://blocgame.com/alliancestats.php?allianceid=1568,0k active personnel,0 ships,Finest of the 19th century,None,Undisciplined Rabble,last online 32 hours ago,rankings.php?subregion=atl,Brotherhood of Zion,$1373 million,alliancestats.php?allianceid=1568,Atlas,Untapped,None,,http://blocgame.com/rankings.php?subregion=atl,20000 km 2,http://blocgame.com/stats.php?id=50504,,
H.O.P.E,Pericles,,20k active personnel,0 ships,First World War surplus,1 factory,Good,last online 179 hours ago,rankings.php?subregion=ind,,$1348 million,,East Indies,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=ind,14687 km 2,http://blocgame.com/stats.php?id=59771,220 Mbbl,
mulbaria,mebus,http://blocgame.com/alliancestats.php?allianceid=1644,109k active personnel,7 ships,Korean War surplus,3 factories,Good,last online 19 hours ago,rankings.php?subregion=pac,Inter/pol/,$1277 million,alliancestats.php?allianceid=1644,Pacific Rim,Untapped,Very Powerful,,http://blocgame.com/rankings.php?subregion=pac,15829 km 2,http://blocgame.com/stats.php?id=57313,639 Mbbl,
Butt Munch Land,Butt Munch,,12k active personnel,0 ships,Second World War surplus,1 factory,Elite,last online 7 hours ago,rankings.php?subregion=mex,,$1351 million,,Mesoamerica,Untapped,Powerful,,http://blocgame.com/rankings.php?subregion=mex,21465 km 2,http://blocgame.com/stats.php?id=58540,,
yeeeet,yoloswaggins,http://blocgame.com/alliancestats.php?allianceid=1835,28k active personnel,0 ships,Second World War surplus,1 factory,Good,last online 7 hours ago,rankings.php?subregion=egy,SPQR,$1343 million,alliancestats.php?allianceid=1835,Egypt,Untapped,Large,,http://blocgame.com/rankings.php?subregion=egy,28558 km 2,http://blocgame.com/stats.php?id=59818,,
Amazona,KarloSpa,http://blocgame.com/alliancestats.php?allianceid=1835,9k active personnel,0 ships,First World War surplus,1 factory,Poor,last online 89 hours ago,rankings.php?subregion=ama,SPQR,$1339 million,alliancestats.php?allianceid=1835,Amazonia,,Meagre,,http://blocgame.com/rankings.php?subregion=ama,26377 km 2,http://blocgame.com/stats.php?id=59861,335 Mbbl,
Drasfaria,Aduro,http://blocgame.com/alliancestats.php?allianceid=1841,14k active personnel,0 ships,Finest of the 19th century,1 factory,Undisciplined Rabble,last online 130 hours ago,rankings.php?subregion=pac,Space People,$1338 million,alliancestats.php?allianceid=1841,Pacific Rim,Untapped,Meagre,,http://blocgame.com/rankings.php?subregion=pac,20000 km 2,http://blocgame.com/stats.php?id=59479,667 Mbbl,
Munchiopolis,Ginger_Ale69xxx,http://blocgame.com/alliancestats.php?allianceid=1756,66k active personnel,0 ships,Second World War surplus,1 factory,Standard,last online 30 hours ago,rankings.php?subregion=car,The Golden Company,$1288 million,alliancestats.php?allianceid=1756,Caribbean,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=car,20000 km 2,http://blocgame.com/stats.php?id=58992,396 Mbbl,
Syraan,Desus,http://blocgame.com/alliancestats.php?allianceid=1835,30k active personnel,0 ships,First World War surplus,1 factory,Good,last online 15 hours ago,rankings.php?subregion=egy,SPQR,$1316 million,alliancestats.php?allianceid=1835,Egypt,Untapped,Somewhat Large,,http://blocgame.com/rankings.php?subregion=egy,20000 km 2,http://blocgame.com/stats.php?id=59870,,
